Código Departamento,Nombre Departamento,Código Municipio,Nombre Municipio,Código Zona,Código Puesto,Nombre Puesto,Mesa,Código Comuna,Nombre Comuna,Código Corporación,Nombre Corporación,Código Circunscripción,Nombre Circunscripción,Código CITREP,Nombre CITREP,Código Partido,Nombre Partido,Código Candidato,Nombre Candidato,Total Votos
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,17
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,27
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,27
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,27
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,22
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,19
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0010,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,13
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,32
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,12
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,18
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,16
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,23
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0020,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,25
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0021,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,26
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0022,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,17
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0023,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,20
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0024,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,16
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0025,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,26
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0026,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,21
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0027,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,29
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0028,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,29
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0029,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0290,PACTO HISTÓRICO,103,PEDRO JOSE SUAREZ VACCA,14
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0024,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0020,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0026,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0021,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0025,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0011,PARTIDO CENTRO DEMOCRÁTICO,103,HECTOR ANGEL ORTIZ NUÑEZ,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0010,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0025,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,14
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,17
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,10
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,7
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,10
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0020,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,12
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0021,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0024,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0003,PARTIDO CAMBIO RADICAL,103,PABLO EMILIO CEPEDA NOVOA,8
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0004,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0024,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0025,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,5
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,10
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0018,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,9
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0021,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0004,PARTIDO ALIANZA VERDE,103,GERMAN TIBERIO OJEDA PEDRAZA,8
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,104,MAYRA ALEJANDRA VIANCHA SANABRIA,6
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0003,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,10
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0005,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,10
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,10
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0009,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,8
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,10
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,11
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,11
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,9
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0017,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,10
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0020,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,7
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0026,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,7
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0029,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,7
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,6
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,6
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0021,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,6
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0023,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,6
07,BOYACA,001,TUNJA,01,01,COL. BOYACA.FCO DE PAULA SANTANDER,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,102,SANDRO NESTOR CONDIA PEREZ,8
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0001,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,8
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,10
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0006,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,17
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0007,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,11
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0008,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,8
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0010,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,15
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0011,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,9
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0012,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,14
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0013,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,11
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0014,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,7
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0015,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,12
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0016,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,9
07,BOYACA,181,PAIPA,01,01,I.E.TOMAS VASQUEZ RODRIGUEZ,0019,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,15
07,BOYACA,277,SOGAMOSO,01,01,IE INTEGD JOAQU?N GONZALEZ CAM,0002,00,,02,CAMARA,02,DEPARTAMENTAL,00,NO CITREP,0001,PARTIDO LIBERAL COLOMBIANO,105,JORGE ELIECER CORTES MARTINEZ,8
