"","Cod...1","Departamento","Cod...3","Municipio","Cod...5","Zona","Cod...7","Puesto","Mesa","Cod...10","Tipo de votación","Total"
"3804",7,"BOYACA",154,"MONGUA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",1
"3805",7,"BOYACA",154,"MONGUA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",16
"3806",7,"BOYACA",154,"MONGUA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",116
"3807",7,"BOYACA",154,"MONGUA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",1
"3808",7,"BOYACA",154,"MONGUA",99,"ZONA 99","01","SIRGUAZA",1,1001,"SI",34
"3809",7,"BOYACA",154,"MONGUA",99,"ZONA 99","01","SIRGUAZA",1,2002,"NO",61
"3810",7,"BOYACA",154,"MONGUA",99,"ZONA 99","01","SIRGUAZA",1,997997,"VOTOS NULOS",4
"3811",7,"BOYACA",154,"MONGUA",99,"ZONA 99","01","SIRGUAZA",1,998998,"VOTOS NO MARCADOS",1
"3812",7,"BOYACA",154,"MONGUA",99,"ZONA 99","16","TUNJUELO",1,1001,"SI",26
"3813",7,"BOYACA",154,"MONGUA",99,"ZONA 99","16","TUNJUELO",1,2002,"NO",123
"3814",7,"BOYACA",154,"MONGUA",99,"ZONA 99","16","TUNJUELO",1,998998,"VOTOS NO MARCADOS",2
"3815",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",86
"3816",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",108
"3817",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",5
"3818",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",3
"3819",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",87
"3820",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",114
"3821",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",6
"3822",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",1
"3823",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",82
"3824",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",103
"3825",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",5
"3826",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",47
"3827",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",122
"3828",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",3
"3829",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",68
"3830",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",94
"3831",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",5
"3832",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",1
"3833",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",47
"3834",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",104
"3835",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",1
"3836",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",41
"3837",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",87
"3838",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",57
"3839",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",106
"3840",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",4
"3841",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",15
"3842",7,"BOYACA",157,"MONGUI",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",32
"3843",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",96
"3844",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",40
"3845",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",1
"3846",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",5
"3847",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",126
"3848",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",66
"3849",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,997997,"VOTOS NULOS",6
"3850",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",3
"3851",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",141
"3852",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",70
"3853",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",4
"3854",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,998998,"VOTOS NO MARCADOS",2
"3855",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",126
"3856",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,2002,"NO",68
"3857",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,997997,"VOTOS NULOS",6
"3858",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,998998,"VOTOS NO MARCADOS",3
"3859",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,1001,"SI",122
"3860",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,2002,"NO",94
"3861",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,997997,"VOTOS NULOS",4
"3862",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",5,998998,"VOTOS NO MARCADOS",4
"3863",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,1001,"SI",146
"3864",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,2002,"NO",80
"3865",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,997997,"VOTOS NULOS",4
"3866",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",6,998998,"VOTOS NO MARCADOS",1
"3867",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,1001,"SI",108
"3868",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,2002,"NO",86
"3869",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",7,997997,"VOTOS NULOS",3
"3870",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,1001,"SI",68
"3871",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,2002,"NO",35
"3872",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,997997,"VOTOS NULOS",3
"3873",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",8,998998,"VOTOS NO MARCADOS",4
"3874",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,1001,"SI",97
"3875",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,2002,"NO",69
"3876",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,997997,"VOTOS NULOS",2
"3877",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",9,998998,"VOTOS NO MARCADOS",4
"3878",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,1001,"SI",133
"3879",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,2002,"NO",84
"3880",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",10,997997,"VOTOS NULOS",7
"3881",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,1001,"SI",102
"3882",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,2002,"NO",96
"3883",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,997997,"VOTOS NULOS",5
"3884",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",11,998998,"VOTOS NO MARCADOS",3
"3885",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,1001,"SI",89
"3886",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,2002,"NO",76
"3887",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,997997,"VOTOS NULOS",6
"3888",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",12,998998,"VOTOS NO MARCADOS",4
"3889",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",13,1001,"SI",73
"3890",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",13,2002,"NO",64
"3891",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",13,997997,"VOTOS NULOS",9
"3892",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",13,998998,"VOTOS NO MARCADOS",1
"3893",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",14,1001,"SI",71
"3894",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",14,2002,"NO",85
"3895",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",14,997997,"VOTOS NULOS",7
"3896",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",14,998998,"VOTOS NO MARCADOS",1
"3897",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",15,1001,"SI",69
"3898",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",15,2002,"NO",102
"3899",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",15,997997,"VOTOS NULOS",6
"3900",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",16,1001,"SI",54
"3901",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",16,2002,"NO",89
"3902",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",16,997997,"VOTOS NULOS",7
"3903",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",16,998998,"VOTOS NO MARCADOS",2
"3904",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",17,1001,"SI",98
"3905",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",17,2002,"NO",86
"3906",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",17,997997,"VOTOS NULOS",5
"3907",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",17,998998,"VOTOS NO MARCADOS",1
"3908",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",18,1001,"SI",90
"3909",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",18,2002,"NO",98
"3910",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",18,997997,"VOTOS NULOS",6
"3911",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",18,998998,"VOTOS NO MARCADOS",3
"3912",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",19,1001,"SI",93
"3913",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",19,2002,"NO",95
"3914",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",19,997997,"VOTOS NULOS",3
"3915",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",20,1001,"SI",78
"3916",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",20,2002,"NO",114
"3917",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",20,997997,"VOTOS NULOS",4
"3918",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",20,998998,"VOTOS NO MARCADOS",1
"3919",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",21,1001,"SI",110
"3920",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",21,2002,"NO",77
"3921",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",21,997997,"VOTOS NULOS",5
"3922",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",21,998998,"VOTOS NO MARCADOS",3
"3923",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",22,1001,"SI",83
"3924",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",22,2002,"NO",87
"3925",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",22,997997,"VOTOS NULOS",4
"3926",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",22,998998,"VOTOS NO MARCADOS",1
"3927",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",23,1001,"SI",71
"3928",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",23,2002,"NO",62
"3929",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",23,997997,"VOTOS NULOS",5
"3930",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",23,998998,"VOTOS NO MARCADOS",1
"3931",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",24,1001,"SI",72
"3932",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",24,2002,"NO",65
"3933",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",24,997997,"VOTOS NULOS",1
"3934",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",25,1001,"SI",48
"3935",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",25,2002,"NO",72
"3936",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",25,997997,"VOTOS NULOS",1
"3937",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",25,998998,"VOTOS NO MARCADOS",1
"3938",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",26,1001,"SI",54
"3939",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",26,2002,"NO",57
"3940",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",26,997997,"VOTOS NULOS",1
"3941",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",26,998998,"VOTOS NO MARCADOS",1
"3942",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",27,1001,"SI",53
"3943",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",27,2002,"NO",73
"3944",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",27,997997,"VOTOS NULOS",2
"3945",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",27,998998,"VOTOS NO MARCADOS",2
"3946",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",28,1001,"SI",55
"3947",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",28,2002,"NO",68
"3948",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",28,997997,"VOTOS NULOS",1
"3949",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",29,1001,"SI",71
"3950",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",29,2002,"NO",74
"3951",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",29,997997,"VOTOS NULOS",6
"3952",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",30,1001,"SI",51
"3953",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",30,2002,"NO",72
"3954",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",30,997997,"VOTOS NULOS",3
"3955",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",31,1001,"SI",41
"3956",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",31,2002,"NO",61
"3957",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",31,997997,"VOTOS NULOS",1
"3958",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",31,998998,"VOTOS NO MARCADOS",2
"3959",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",32,1001,"SI",52
"3960",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",32,2002,"NO",74
"3961",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",32,997997,"VOTOS NULOS",4
"3962",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",33,1001,"SI",51
"3963",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",33,2002,"NO",75
"3964",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",33,997997,"VOTOS NULOS",7
"3965",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",33,998998,"VOTOS NO MARCADOS",1
"3966",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",34,1001,"SI",69
"3967",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",34,2002,"NO",73
"3968",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",34,997997,"VOTOS NULOS",4
"3969",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",35,1001,"SI",70
"3970",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",35,2002,"NO",91
"3971",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",35,997997,"VOTOS NULOS",3
"3972",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",36,1001,"SI",74
"3973",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",36,2002,"NO",80
"3974",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",36,997997,"VOTOS NULOS",1
"3975",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",37,1001,"SI",70
"3976",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",37,2002,"NO",83
"3977",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",37,997997,"VOTOS NULOS",5
"3978",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",38,1001,"SI",40
"3979",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",38,2002,"NO",66
"3980",7,"BOYACA",160,"MONIQUIRA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",38,997997,"VOTOS NULOS",1
"3981",7,"BOYACA",160,"MONIQUIRA",98,"ZONA 98","01","CARCEL",1,1001,"SI",7
"3982",7,"BOYACA",160,"MONIQUIRA",98,"ZONA 98","01","CARCEL",1,2002,"NO",16
"3983",7,"BOYACA",160,"MONIQUIRA",98,"ZONA 98","01","CARCEL",1,997997,"VOTOS NULOS",1
"3984",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","40","MACIEGAL",1,1001,"SI",59
"3985",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","40","MACIEGAL",1,2002,"NO",29
"3986",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","40","MACIEGAL",1,997997,"VOTOS NULOS",2
"3987",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","40","MACIEGAL",1,998998,"VOTOS NO MARCADOS",2
"3988",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","60","PAJONALES",1,1001,"SI",54
"3989",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","60","PAJONALES",1,2002,"NO",49
"3990",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","60","PAJONALES",1,997997,"VOTOS NULOS",2
"3991",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","60","PAJONALES",1,998998,"VOTOS NO MARCADOS",1
"3992",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","63","PANTANILLO",1,1001,"SI",22
"3993",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","63","PANTANILLO",1,2002,"NO",15
"3994",7,"BOYACA",160,"MONIQUIRA",99,"ZONA 99","63","PANTANILLO",1,997997,"VOTOS NULOS",4
"3995",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,1001,"SI",83
"3996",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,2002,"NO",73
"3997",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,997997,"VOTOS NULOS",4
"3998",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",1,998998,"VOTOS NO MARCADOS",2
"3999",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,1001,"SI",97
"4000",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,2002,"NO",91
"4001",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",2,998998,"VOTOS NO MARCADOS",4
"4002",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,1001,"SI",87
"4003",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,2002,"NO",92
"4004",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",3,997997,"VOTOS NULOS",5
"4005",7,"BOYACA",161,"MOTAVITA",0,"ZONA 00","00","PUESTO CABECERA MUNICIPAL",4,1001,"SI",96
