MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
GUICAN DE LA SIERRA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;19,GUICAN DE LA SIERRA;German Vargas Lleras;Centro Democrático;19,0.0,0.0
GUICAN DE LA SIERRA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;427,GUICAN DE LA SIERRA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;427,0.0,0.0
GUICAN DE LA SIERRA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;9,GUICAN DE LA SIERRA;Humberto De La Calle Lombana;Partido de la U;9,0.0,0.0
GUICAN DE LA SIERRA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1019,GUICAN DE LA SIERRA;Ivan Duque Marquez;Centro Democrático;1019,0.0,0.0
GUICAN DE LA SIERRA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,GUICAN DE LA SIERRA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
GUICAN DE LA SIERRA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,GUICAN DE LA SIERRA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
GUICAN DE LA SIERRA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;133,GUICAN DE LA SIERRA;Sergio Fajardo Valderrama;Colombia Humana;133,0.0,0.0
GUICAN DE LA SIERRA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;1,GUICAN DE LA SIERRA;Viviane Aleida Morales Hoyos;Cambio Radical;1,0.0,0.0
IZA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;55,IZA;German Vargas Lleras;Centro Democrático;55,0.0,0.0
IZA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;197,IZA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;197,0.0,0.0
IZA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;21,IZA;Humberto De La Calle Lombana;Partido de la U;21,0.0,0.0
IZA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;629,IZA;Ivan Duque Marquez;Centro Democrático;629,0.0,0.0
IZA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,IZA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
IZA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;342,IZA;Sergio Fajardo Valderrama;Colombia Humana;342,0.0,0.0
IZA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;2,IZA;Viviane Aleida Morales Hoyos;Cambio Radical;2,0.0,0.0
JENESANO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;112,JENESANO;German Vargas Lleras;Centro Democrático;112,0.0,0.0
JENESANO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;544,JENESANO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;544,0.0,0.0
JENESANO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;101,JENESANO;Humberto De La Calle Lombana;Partido de la U;101,0.0,0.0
JENESANO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1277,JENESANO;Ivan Duque Marquez;Centro Democrático;1277,0.0,0.0
JENESANO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;12,JENESANO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;12,0.0,0.0
JENESANO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;7,JENESANO;Promotores Voto En Blanco;Promotores Voto En Blanco;7,0.0,0.0
JENESANO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;511,JENESANO;Sergio Fajardo Valderrama;Colombia Humana;511,0.0,0.0
JENESANO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;13,JENESANO;Viviane Aleida Morales Hoyos;Cambio Radical;13,0.0,0.0
JERICO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;22,JERICO;German Vargas Lleras;Centro Democrático;22,0.0,0.0
JERICO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;143,JERICO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;143,0.0,0.0
JERICO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;10,JERICO;Humberto De La Calle Lombana;Partido de la U;10,0.0,0.0
JERICO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1235,JERICO;Ivan Duque Marquez;Centro Democrático;1235,0.0,0.0
JERICO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,JERICO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
JERICO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,JERICO;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
JERICO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;90,JERICO;Sergio Fajardo Valderrama;Colombia Humana;90,0.0,0.0
JERICO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;6,JERICO;Viviane Aleida Morales Hoyos;Cambio Radical;6,0.0,0.0
LA CAPILLA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;57,LA CAPILLA;German Vargas Lleras;Centro Democrático;57,0.0,0.0
LA CAPILLA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;264,LA CAPILLA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;264,0.0,0.0
LA CAPILLA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;10,LA CAPILLA;Humberto De La Calle Lombana;Partido de la U;10,0.0,0.0
LA CAPILLA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;836,LA CAPILLA;Ivan Duque Marquez;Centro Democrático;836,0.0,0.0
LA CAPILLA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,LA CAPILLA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
LA CAPILLA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,LA CAPILLA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
LA CAPILLA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;187,LA CAPILLA;Sergio Fajardo Valderrama;Colombia Humana;187,0.0,0.0
LA CAPILLA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;7,LA CAPILLA;Viviane Aleida Morales Hoyos;Cambio Radical;7,0.0,0.0
LA UVITA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;30,LA UVITA;German Vargas Lleras;Centro Democrático;30,0.0,0.0
LA UVITA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;67,LA UVITA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;67,0.0,0.0
LA UVITA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;12,LA UVITA;Humberto De La Calle Lombana;Partido de la U;12,0.0,0.0
LA UVITA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1077,LA UVITA;Ivan Duque Marquez;Centro Democrático;1077,0.0,0.0
LA UVITA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;2,LA UVITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;2,0.0,0.0
LA UVITA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,LA UVITA;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
LA UVITA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;145,LA UVITA;Sergio Fajardo Valderrama;Colombia Humana;145,0.0,0.0
LA UVITA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;2,LA UVITA;Viviane Aleida Morales Hoyos;Cambio Radical;2,0.0,0.0
LA VICTORIA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;59,LA VICTORIA;German Vargas Lleras;Centro Democrático;59,0.0,0.0
LA VICTORIA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;76,LA VICTORIA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;76,0.0,0.0
LA VICTORIA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;8,LA VICTORIA;Humberto De La Calle Lombana;Partido de la U;8,0.0,0.0
LA VICTORIA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;626,LA VICTORIA;Ivan Duque Marquez;Centro Democrático;626,0.0,0.0
LA VICTORIA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,LA VICTORIA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
LA VICTORIA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,LA VICTORIA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
LA VICTORIA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;46,LA VICTORIA;Sergio Fajardo Valderrama;Colombia Humana;46,0.0,0.0
LA VICTORIA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;5,LA VICTORIA;Viviane Aleida Morales Hoyos;Cambio Radical;5,0.0,0.0
LABRANZAGRANDE;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;27,LABRANZAGRANDE;German Vargas Lleras;Centro Democrático;27,0.0,0.0
LABRANZAGRANDE;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;164,LABRANZAGRANDE;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;164,0.0,0.0
LABRANZAGRANDE;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;12,LABRANZAGRANDE;Humberto De La Calle Lombana;Partido de la U;12,0.0,0.0
LABRANZAGRANDE;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1060,LABRANZAGRANDE;Ivan Duque Marquez;Centro Democrático;1060,0.0,0.0
LABRANZAGRANDE;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,LABRANZAGRANDE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
LABRANZAGRANDE;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,LABRANZAGRANDE;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
LABRANZAGRANDE;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;209,LABRANZAGRANDE;Sergio Fajardo Valderrama;Colombia Humana;209,0.0,0.0
LABRANZAGRANDE;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;8,LABRANZAGRANDE;Viviane Aleida Morales Hoyos;Cambio Radical;8,0.0,0.0
MACANAL;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;91,MACANAL;German Vargas Lleras;Centro Democrático;91,0.0,0.0
MACANAL;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;198,MACANAL;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;198,0.0,0.0
MACANAL;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;14,MACANAL;Humberto De La Calle Lombana;Partido de la U;14,0.0,0.0
MACANAL;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1291,MACANAL;Ivan Duque Marquez;Centro Democrático;1291,0.0,0.0
MACANAL;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;4,MACANAL;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4,0.0,0.0
MACANAL;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,MACANAL;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
MACANAL;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;290,MACANAL;Sergio Fajardo Valderrama;Colombia Humana;290,0.0,0.0
MACANAL;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,MACANAL;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
MARIPI;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;1060,MARIPI;German Vargas Lleras;Centro Democrático;1060,0.0,0.0
MARIPI;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;185,MARIPI;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;185,0.0,0.0
MARIPI;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;13,MARIPI;Humberto De La Calle Lombana;Partido de la U;13,0.0,0.0
MARIPI;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1433,MARIPI;Ivan Duque Marquez;Centro Democrático;1433,0.0,0.0
MARIPI;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;4,MARIPI;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4,0.0,0.0
MARIPI;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,MARIPI;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
MARIPI;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;145,MARIPI;Sergio Fajardo Valderrama;Colombia Humana;145,0.0,0.0
MARIPI;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;8,MARIPI;Viviane Aleida Morales Hoyos;Cambio Radical;8,0.0,0.0
MIRAFLORES;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;269,MIRAFLORES;German Vargas Lleras;Centro Democrático;269,0.0,0.0
MIRAFLORES;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1577,MIRAFLORES;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1577,0.0,0.0
MIRAFLORES;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;86,MIRAFLORES;Humberto De La Calle Lombana;Partido de la U;86,0.0,0.0
MIRAFLORES;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1380,MIRAFLORES;Ivan Duque Marquez;Centro Democrático;1380,0.0,0.0
MIRAFLORES;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;17,MIRAFLORES;Jorge Antonio Trujillo Sarmiento;Cambio Radical;17,0.0,0.0
MIRAFLORES;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;9,MIRAFLORES;Promotores Voto En Blanco;Promotores Voto En Blanco;9,0.0,0.0
MIRAFLORES;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;898,MIRAFLORES;Sergio Fajardo Valderrama;Colombia Humana;898,0.0,0.0
MIRAFLORES;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;12,MIRAFLORES;Viviane Aleida Morales Hoyos;Cambio Radical;12,0.0,0.0
MONGUA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;40,MONGUA;German Vargas Lleras;Centro Democrático;40,0.0,0.0
MONGUA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;225,MONGUA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;225,0.0,0.0
MONGUA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;13,MONGUA;Humberto De La Calle Lombana;Partido de la U;13,0.0,0.0
MONGUA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2052,MONGUA;Ivan Duque Marquez;Centro Democrático;2052,0.0,0.0
MONGUA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;4,MONGUA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4,0.0,0.0
MONGUA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;2,MONGUA;Promotores Voto En Blanco;Promotores Voto En Blanco;2,0.0,0.0
MONGUA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;232,MONGUA;Sergio Fajardo Valderrama;Colombia Humana;232,0.0,0.0
MONGUA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,MONGUA;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
MONGUI;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;59,MONGUI;German Vargas Lleras;Centro Democrático;59,0.0,0.0
MONGUI;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;440,MONGUI;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;440,0.0,0.0
MONGUI;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;25,MONGUI;Humberto De La Calle Lombana;Partido de la U;25,0.0,0.0
MONGUI;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1026,MONGUI;Ivan Duque Marquez;Centro Democrático;1026,0.0,0.0
MONGUI;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;4,MONGUI;Jorge Antonio Trujillo Sarmiento;Cambio Radical;4,0.0,0.0
MONGUI;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;1,MONGUI;Promotores Voto En Blanco;Promotores Voto En Blanco;1,0.0,0.0
MONGUI;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;527,MONGUI;Sergio Fajardo Valderrama;Colombia Humana;527,0.0,0.0
MONGUI;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,MONGUI;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
MONIQUIRA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;491,MONIQUIRA;German Vargas Lleras;Centro Democrático;491,0.0,0.0
MONIQUIRA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;2194,MONIQUIRA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;2194,0.0,0.0
MONIQUIRA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;157,MONIQUIRA;Humberto De La Calle Lombana;Partido de la U;157,0.0,0.0
MONIQUIRA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;4459,MONIQUIRA;Ivan Duque Marquez;Centro Democrático;4459,0.0,0.0
MONIQUIRA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;40,MONIQUIRA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;40,0.0,0.0
MONIQUIRA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;13,MONIQUIRA;Promotores Voto En Blanco;Promotores Voto En Blanco;13,0.0,0.0
MONIQUIRA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;2004,MONIQUIRA;Sergio Fajardo Valderrama;Colombia Humana;2004,0.0,0.0
MONIQUIRA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;15,MONIQUIRA;Viviane Aleida Morales Hoyos;Cambio Radical;15,0.0,0.0
MOTAVITA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;121,MOTAVITA;German Vargas Lleras;Centro Democrático;121,0.0,0.0
MOTAVITA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;1153,MOTAVITA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;1153,0.0,0.0
MOTAVITA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;67,MOTAVITA;Humberto De La Calle Lombana;Partido de la U;67,0.0,0.0
MOTAVITA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;633,MOTAVITA;Ivan Duque Marquez;Centro Democrático;633,0.0,0.0
MOTAVITA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;3,MOTAVITA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;3,0.0,0.0
MOTAVITA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;5,MOTAVITA;Promotores Voto En Blanco;Promotores Voto En Blanco;5,0.0,0.0
MOTAVITA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;648,MOTAVITA;Sergio Fajardo Valderrama;Colombia Humana;648,0.0,0.0
MOTAVITA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;4,MOTAVITA;Viviane Aleida Morales Hoyos;Cambio Radical;4,0.0,0.0
MUZO;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;156,MUZO;German Vargas Lleras;Centro Democrático;156,0.0,0.0
MUZO;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;540,MUZO;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;540,0.0,0.0
MUZO;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;30,MUZO;Humberto De La Calle Lombana;Partido de la U;30,0.0,0.0
MUZO;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2964,MUZO;Ivan Duque Marquez;Centro Democrático;2964,0.0,0.0
MUZO;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;29,MUZO;Jorge Antonio Trujillo Sarmiento;Cambio Radical;29,0.0,0.0
MUZO;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;7,MUZO;Promotores Voto En Blanco;Promotores Voto En Blanco;7,0.0,0.0
MUZO;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;336,MUZO;Sergio Fajardo Valderrama;Colombia Humana;336,0.0,0.0
MUZO;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;20,MUZO;Viviane Aleida Morales Hoyos;Cambio Radical;20,0.0,0.0
NOBSA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;715,NOBSA;German Vargas Lleras;Centro Democrático;715,0.0,0.0
NOBSA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;3668,NOBSA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;3668,0.0,0.0
NOBSA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;177,NOBSA;Humberto De La Calle Lombana;Partido de la U;177,0.0,0.0
NOBSA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;1400,NOBSA;Ivan Duque Marquez;Centro Democrático;1400,0.0,0.0
NOBSA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;27,NOBSA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;27,0.0,0.0
NOBSA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;8,NOBSA;Promotores Voto En Blanco;Promotores Voto En Blanco;8,0.0,0.0
NOBSA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;2399,NOBSA;Sergio Fajardo Valderrama;Colombia Humana;2399,0.0,0.0
NOBSA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;6,NOBSA;Viviane Aleida Morales Hoyos;Cambio Radical;6,0.0,0.0
NUEVO COLON;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;202,NUEVO COLON;German Vargas Lleras;Centro Democrático;202,0.0,0.0
NUEVO COLON;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;593,NUEVO COLON;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;593,0.0,0.0
NUEVO COLON;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;92,NUEVO COLON;Humberto De La Calle Lombana;Partido de la U;92,0.0,0.0
NUEVO COLON;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;702,NUEVO COLON;Ivan Duque Marquez;Centro Democrático;702,0.0,0.0
NUEVO COLON;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;7,NUEVO COLON;Jorge Antonio Trujillo Sarmiento;Cambio Radical;7,0.0,0.0
NUEVO COLON;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;4,NUEVO COLON;Promotores Voto En Blanco;Promotores Voto En Blanco;4,0.0,0.0
NUEVO COLON;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;453,NUEVO COLON;Sergio Fajardo Valderrama;Colombia Humana;453,0.0,0.0
NUEVO COLON;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;10,NUEVO COLON;Viviane Aleida Morales Hoyos;Cambio Radical;10,0.0,0.0
OICATA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;72,OICATA;German Vargas Lleras;Centro Democrático;72,0.0,0.0
OICATA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;420,OICATA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;420,0.0,0.0
OICATA;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;32,OICATA;Humberto De La Calle Lombana;Partido de la U;32,0.0,0.0
OICATA;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;628,OICATA;Ivan Duque Marquez;Centro Democrático;628,0.0,0.0
OICATA;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;6,OICATA;Jorge Antonio Trujillo Sarmiento;Cambio Radical;6,0.0,0.0
OICATA;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,OICATA;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
OICATA;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;424,OICATA;Sergio Fajardo Valderrama;Colombia Humana;424,0.0,0.0
OICATA;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;3,OICATA;Viviane Aleida Morales Hoyos;Cambio Radical;3,0.0,0.0
OTANCHE;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;96,OTANCHE;German Vargas Lleras;Centro Democrático;96,0.0,0.0
OTANCHE;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;228,OTANCHE;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;228,0.0,0.0
OTANCHE;HUMBERTO DE LA CALLE LOMBANA;PARTIDO DE LA U;22,OTANCHE;Humberto De La Calle Lombana;Partido de la U;22,0.0,0.0
OTANCHE;IVAN DUQUE MARQUEZ;CENTRO DEMOCRATICO;2697,OTANCHE;Ivan Duque Marquez;Centro Democrático;2697,0.0,0.0
OTANCHE;JORGE ANTONIO TRUJILLO SARMIENTO;CAMBIO RADICAL;12,OTANCHE;Jorge Antonio Trujillo Sarmiento;Cambio Radical;12,0.0,0.0
OTANCHE;PROMOTORES VOTO EN BLANCO;PROMOTORES VOTO EN BLANCO;3,OTANCHE;Promotores Voto En Blanco;Promotores Voto En Blanco;3,0.0,0.0
OTANCHE;SERGIO FAJARDO VALDERRAMA;COLOMBIA HUMANA;276,OTANCHE;Sergio Fajardo Valderrama;Colombia Humana;276,0.0,0.0
OTANCHE;VIVIANE ALEIDA MORALES HOYOS;CAMBIO RADICAL;6,OTANCHE;Viviane Aleida Morales Hoyos;Cambio Radical;6,0.0,0.0
PACHAVITA;GERMAN VARGAS LLERAS;CENTRO DEMOCRATICO;30,PACHAVITA;German Vargas Lleras;Centro Democrático;30,0.0,0.0
PACHAVITA;GUSTAVO FRANCISCO PETRO URREGO;PARTIDO LIBERAL COLOMBIANO;119,PACHAVITA;Gustavo Francisco Petro Urrego;Partido Liberal Colombiano;119,0.0,0.0
