MUNNOMBRE;PARNOMBRE;VOTOS
SANTA SOFIA;Cambio Radical;15
SANTA SOFIA;Compromiso Ciudadano Por Colombia;3
SANTA SOFIA;MOVIMIENTO APERTURA LIBERAL;1
SANTA SOFIA;Movimiento MIRA;11
SANTA SOFIA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
SANTA SOFIA;PARTIDO DE INTEGRACION NACIONAL  PIN;9
SANTA SOFIA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;72
SANTA SOFIA;Partido Alas;1
SANTA SOFIA;Partido Conservador Colombiano;758
SANTA SOFIA;Partido Cristiano De Transformacion  Y Orden Pacto;1
SANTA SOFIA;Partido Liberal Colombiano;83
SANTA SOFIA;Partido Social De Unidad Nacional  Partido De La U;5
SANTA SOFIA;Polo Democrático Alternativo;22
SANTANA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
SANTANA;Alianza Social Indigena;2
SANTANA;Alianza Verde;87
SANTANA;COMPROMISO CIUDADANO POR COLOMBIA;3
SANTANA;Cambio Radical;51
SANTANA;Compromiso Ciudadano Por Colombia;1
SANTANA;MOVIMIENTO APERTURA LIBERAL;1
SANTANA;Movimiento MIRA;1
SANTANA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
SANTANA;PARTIDO DE INTEGRACION NACIONAL  PIN;210
SANTANA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
SANTANA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;778
SANTANA;Partido Conservador Colombiano;1026
SANTANA;Partido De Integracion Nacional  Pin;7
SANTANA;Partido De Integracion Social Colombiano  Pais;2
SANTANA;Partido Liberal Colombiano;454
SANTANA;Partido Social De Unidad Nacional  Partido De La U;44
SANTANA;Polo Democrático Alternativo;44
SANTANA;Todos Somos Colombia;1
SATIVANORTE;Alianza Verde;92
SATIVANORTE;COMPROMISO CIUDADANO POR COLOMBIA;3
SATIVANORTE;Cambio Radical;4
SATIVANORTE;Compromiso Ciudadano Por Colombia;1
SATIVANORTE;Movimiento Apertura Liberal;2
SATIVANORTE;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
SATIVANORTE;PARTIDO DE INTEGRACION NACIONAL  PIN;27
SATIVANORTE;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;11
SATIVANORTE;Partido Alas;1
SATIVANORTE;Partido Conservador Colombiano;729
SATIVANORTE;Partido De Integracion Nacional  Pin;3
SATIVANORTE;Partido Liberal Colombiano;6
SATIVANORTE;Partido Social De Unidad Nacional  Partido De La U;5
SATIVANORTE;Polo Democrático Alternativo;9
SATIVASUR;Alianza Verde;26
SATIVASUR;COMPROMISO CIUDADANO POR COLOMBIA;2
SATIVASUR;Cambio Radical;25
SATIVASUR;MOVIMIENTO APERTURA LIBERAL;5
SATIVASUR;Movimiento MIRA;2
SATIVASUR;PARTIDO DE INTEGRACION NACIONAL  PIN;1
SATIVASUR;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;34
SATIVASUR;Partido Alas;1
SATIVASUR;Partido Conservador Colombiano;257
SATIVASUR;Partido Liberal Colombiano;198
SATIVASUR;Partido Social De Unidad Nacional  Partido De La U;4
SATIVASUR;Polo Democrático Alternativo;10
SIACHOQUE;Alianza Social Indigena;1
SIACHOQUE;Alianza Verde;1385
SIACHOQUE;Cambio Radical;6
SIACHOQUE;Compromiso Ciudadano Por Colombia;2
SIACHOQUE;MOVIMIENTO APERTURA LIBERAL;5
SIACHOQUE;MOVIMIENTO SOCIAL E INDIGENA  MSI;1
SIACHOQUE;Movimiento Apertura Liberal;5
SIACHOQUE;Movimiento MIRA;7
SIACHOQUE;PARTIDO ALAS;12
SIACHOQUE;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;30
SIACHOQUE;PARTIDO DE INTEGRACION NACIONAL  PIN;26
SIACHOQUE;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
SIACHOQUE;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;109
SIACHOQUE;Partido Alas;1
SIACHOQUE;Partido Conservador Colombiano;676
SIACHOQUE;Partido Cristiano De Transformacion  Y Orden Pacto;1
SIACHOQUE;Partido De Integracion Nacional  Pin;4
SIACHOQUE;Partido Liberal Colombiano;71
SIACHOQUE;Partido Social De Unidad Nacional  Partido De La U;26
SIACHOQUE;Polo Democrático Alternativo;41
SOATA;Alianza Social Afrocolombiana  Asa;1
SOATA;Alianza Verde;525
SOATA;COMPROMISO CIUDADANO POR COLOMBIA;5
SOATA;Cambio Radical;211
SOATA;MOVIMIENTO APERTURA LIBERAL;3
SOATA;Movimiento Apertura Liberal;2
SOATA;Movimiento MIRA;11
SOATA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;7
SOATA;PARTIDO DE INTEGRACION NACIONAL  PIN;101
SOATA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;702
SOATA;Partido Conservador Colombiano;1445
SOATA;Partido De Integracion Nacional  Pin;3
SOATA;Partido De Integracion Social Colombiano  Pais;3
SOATA;Partido Liberal Colombiano;120
SOATA;Partido Social De Unidad Nacional  Partido De La U;45
SOATA;Polo Democrático Alternativo;77
SOCHA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;16
SOCHA;Alianza Social Afrocolombiana  Asa;2
SOCHA;Alianza Social Indigena;1
SOCHA;Alianza Verde;477
SOCHA;COMPROMISO CIUDADANO POR COLOMBIA;1
SOCHA;Cambio Radical;40
SOCHA;MOVIMIENTO APERTURA LIBERAL;6
SOCHA;Movimiento MIRA;15
SOCHA;Movimiento Social E Indigena  Msi;1
SOCHA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
SOCHA;PARTIDO DE INTEGRACION NACIONAL  PIN;75
SOCHA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
SOCHA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;189
SOCHA;Partido Alas;1
SOCHA;Partido Conservador Colombiano;690
SOCHA;Partido De Integracion Nacional  Pin;1
SOCHA;Partido Liberal Colombiano;576
SOCHA;Partido Social De Unidad Nacional  Partido De La U;34
SOCHA;Polo Democrático Alternativo;116
SOCOTA;Alianza Social Afrocolombiana  Asa;2
SOCOTA;Alianza Verde;314
SOCOTA;COMPROMISO CIUDADANO POR COLOMBIA;5
SOCOTA;Cambio Radical;55
SOCOTA;Compromiso Ciudadano Por Colombia;2
SOCOTA;MOVIMIENTO APERTURA LIBERAL;2
SOCOTA;Movimiento Apertura Liberal;2
SOCOTA;Movimiento MIRA;5
SOCOTA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;3
SOCOTA;PARTIDO DE INTEGRACION NACIONAL  PIN;35
SOCOTA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;309
SOCOTA;Partido Alas;1
SOCOTA;Partido Conservador Colombiano;306
SOCOTA;Partido De Integracion Nacional  Pin;5
SOCOTA;Partido De Integracion Social Colombiano  Pais;2
SOCOTA;Partido Liberal Colombiano;701
SOCOTA;Partido Social De Unidad Nacional  Partido De La U;117
SOCOTA;Polo Democrático Alternativo;91
SOCOTA;Todos Somos Colombia;50
SOGAMOSO;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;2
SOGAMOSO;ALIANZA SOCIAL INDIGENA;5
SOGAMOSO;Alianza Social Afrocolombiana  Asa;2
SOGAMOSO;Alianza Social Indigena;10
SOGAMOSO;Alianza Verde;3673
SOGAMOSO;COMPROMISO CIUDADANO POR COLOMBIA;1019
SOGAMOSO;Cambio Radical;626
SOGAMOSO;Compromiso Ciudadano Por Colombia;67
SOGAMOSO;MOVIMIENTO APERTURA LIBERAL;225
SOGAMOSO;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;3
SOGAMOSO;MOVIMIENTO SOCIAL E INDIGENA  MSI;5
SOGAMOSO;Movimiento Apertura Liberal;28
SOGAMOSO;Movimiento De Autoridades Indigenas De Colombia  Aico;2
SOGAMOSO;Movimiento MIRA;895
SOGAMOSO;Movimiento Social E Indigena  Msi;5
SOGAMOSO;PARTIDO ALAS;23
SOGAMOSO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;279
SOGAMOSO;PARTIDO DE INTEGRACION NACIONAL  PIN;3088
SOGAMOSO;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;25
SOGAMOSO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6999
SOGAMOSO;Partido Alas;11
SOGAMOSO;Partido Conservador Colombiano;7083
SOGAMOSO;Partido Cristiano De Transformacion  Y Orden Pacto;18
SOGAMOSO;Partido De Integracion Nacional  Pin;102
SOGAMOSO;Partido De Integracion Social Colombiano  Pais;5
SOGAMOSO;Partido Liberal Colombiano;5373
SOGAMOSO;Partido Social De Unidad Nacional  Partido De La U;977
SOGAMOSO;Polo Democrático Alternativo;1704
SOGAMOSO;Todos Somos Colombia;45
SOMONDOCO;Alianza Social Indigena;1
SOMONDOCO;Alianza Verde;238
SOMONDOCO;COMPROMISO CIUDADANO POR COLOMBIA;1
SOMONDOCO;Cambio Radical;43
SOMONDOCO;MOVIMIENTO APERTURA LIBERAL;1
SOMONDOCO;Movimiento Apertura Liberal;2
SOMONDOCO;Movimiento MIRA;6
SOMONDOCO;PARTIDO DE INTEGRACION NACIONAL  PIN;11
SOMONDOCO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;464
SOMONDOCO;Partido Alas;1
SOMONDOCO;Partido Conservador Colombiano;284
SOMONDOCO;Partido De Integracion Nacional  Pin;3
SOMONDOCO;Partido Liberal Colombiano;26
SOMONDOCO;Partido Social De Unidad Nacional  Partido De La U;22
SOMONDOCO;Polo Democrático Alternativo;43
SORA;Alianza Social Indigena;1
SORA;Alianza Verde;327
SORA;COMPROMISO CIUDADANO POR COLOMBIA;2
SORA;Cambio Radical;17
SORA;MOVIMIENTO APERTURA LIBERAL;3
SORA;Movimiento MIRA;3
SORA;Movimiento Social E Indigena  Msi;1
SORA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;5
SORA;PARTIDO DE INTEGRACION NACIONAL  PIN;14
SORA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;69
SORA;Partido Conservador Colombiano;145
SORA;Partido Cristiano De Transformacion  Y Orden Pacto;1
SORA;Partido De Integracion Nacional  Pin;2
SORA;Partido Liberal Colombiano;561
SORA;Partido Social De Unidad Nacional  Partido De La U;12
SORA;Polo Democrático Alternativo;17
SORA;Todos Somos Colombia;1
SORACA;Alianza Social Afrocolombiana  Asa;2
SORACA;Alianza Social Indigena;1
SORACA;Alianza Verde;1189
SORACA;COMPROMISO CIUDADANO POR COLOMBIA;5
SORACA;Cambio Radical;34
SORACA;Compromiso Ciudadano Por Colombia;3
SORACA;MOVIMIENTO APERTURA LIBERAL;1
SORACA;Movimiento Apertura Liberal;2
SORACA;Movimiento MIRA;19
SORACA;PARTIDO ALAS;14
SORACA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
SORACA;PARTIDO DE INTEGRACION NACIONAL  PIN;17
SORACA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;293
SORACA;Partido Alas;2
SORACA;Partido Conservador Colombiano;181
SORACA;Partido Cristiano De Transformacion  Y Orden Pacto;1
SORACA;Partido De Integracion Nacional  Pin;2
SORACA;Partido Liberal Colombiano;448
SORACA;Partido Social De Unidad Nacional  Partido De La U;20
SORACA;Polo Democrático Alternativo;45
SORACA;Todos Somos Colombia;2
SOTAQUIRA;Alianza Social Indigena;1
SOTAQUIRA;Alianza Verde;670
SOTAQUIRA;COMPROMISO CIUDADANO POR COLOMBIA;7
SOTAQUIRA;Cambio Radical;30
SOTAQUIRA;Compromiso Ciudadano Por Colombia;1
SOTAQUIRA;MOVIMIENTO APERTURA LIBERAL;2
SOTAQUIRA;Movimiento Apertura Liberal;2
SOTAQUIRA;Movimiento MIRA;14
SOTAQUIRA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;31
SOTAQUIRA;PARTIDO DE INTEGRACION NACIONAL  PIN;6
SOTAQUIRA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;275
SOTAQUIRA;Partido Alas;1
SOTAQUIRA;Partido Conservador Colombiano;439
SOTAQUIRA;Partido De Integracion Nacional  Pin;1
SOTAQUIRA;Partido Liberal Colombiano;228
SOTAQUIRA;Partido Social De Unidad Nacional  Partido De La U;30
SOTAQUIRA;Polo Democrático Alternativo;53
SOTAQUIRA;Todos Somos Colombia;3
SUSACON;Alianza Verde;160
SUSACON;Cambio Radical;12
SUSACON;Compromiso Ciudadano Por Colombia;2
SUSACON;Movimiento MIRA;3
SUSACON;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
SUSACON;PARTIDO DE INTEGRACION NACIONAL  PIN;14
SUSACON;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;93
SUSACON;Partido Alas;2
SUSACON;Partido Conservador Colombiano;822
SUSACON;Partido De Integracion Nacional  Pin;1
SUSACON;Partido Liberal Colombiano;6
SUSACON;Partido Social De Unidad Nacional  Partido De La U;4
SUSACON;Polo Democrático Alternativo;17
SUTAMARCHAN;Alianza Social Afrocolombiana  Asa;1
SUTAMARCHAN;Alianza Verde;274
SUTAMARCHAN;COMPROMISO CIUDADANO POR COLOMBIA;26
SUTAMARCHAN;Cambio Radical;21
SUTAMARCHAN;Compromiso Ciudadano Por Colombia;2
SUTAMARCHAN;MOVIMIENTO APERTURA LIBERAL;2
SUTAMARCHAN;Movimiento MIRA;2
SUTAMARCHAN;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
SUTAMARCHAN;PARTIDO DE INTEGRACION NACIONAL  PIN;73
SUTAMARCHAN;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;752
SUTAMARCHAN;Partido Conservador Colombiano;526
SUTAMARCHAN;Partido Cristiano De Transformacion  Y Orden Pacto;4
SUTAMARCHAN;Partido De Integracion Nacional  Pin;11
SUTAMARCHAN;Partido De Integracion Social Colombiano  Pais;1
SUTAMARCHAN;Partido Liberal Colombiano;246
SUTAMARCHAN;Partido Social De Unidad Nacional  Partido De La U;66
SUTAMARCHAN;Polo Democrático Alternativo;45
SUTAMARCHAN;Todos Somos Colombia;4
SUTATENZA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
SUTATENZA;Alianza Social Afrocolombiana  Asa;1
SUTATENZA;Alianza Verde;53
SUTATENZA;Cambio Radical;6
SUTATENZA;Movimiento MIRA;5
SUTATENZA;PARTIDO ALAS;2
SUTATENZA;PARTIDO DE INTEGRACION NACIONAL  PIN;11
SUTATENZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;446
SUTATENZA;Partido Alas;2
SUTATENZA;Partido Conservador Colombiano;507
SUTATENZA;Partido De Integracion Nacional  Pin;1
SUTATENZA;Partido De Integracion Social Colombiano  Pais;1
SUTATENZA;Partido Liberal Colombiano;150
SUTATENZA;Partido Social De Unidad Nacional  Partido De La U;34
SUTATENZA;Polo Democrático Alternativo;35
TASCO;Alianza Social Afrocolombiana  Asa;1
TASCO;Alianza Verde;119
TASCO;COMPROMISO CIUDADANO POR COLOMBIA;1
TASCO;Cambio Radical;50
TASCO;MOVIMIENTO APERTURA LIBERAL;1
TASCO;Movimiento Apertura Liberal;1
TASCO;Movimiento MIRA;204
TASCO;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
TASCO;PARTIDO DE INTEGRACION NACIONAL  PIN;58
TASCO;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
TASCO;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;310
TASCO;Partido Alas;2
TASCO;Partido Conservador Colombiano;248
TASCO;Partido Cristiano De Transformacion  Y Orden Pacto;1
TASCO;Partido De Integracion Nacional  Pin;6
TASCO;Partido Liberal Colombiano;457
TASCO;Partido Social De Unidad Nacional  Partido De La U;52
TASCO;Polo Democrático Alternativo;71
TASCO;Todos Somos Colombia;1
TENZA;Alianza Verde;103
TENZA;Cambio Radical;31
TENZA;MOVIMIENTO APERTURA LIBERAL;2
TENZA;Movimiento Apertura Liberal;2
TENZA;Movimiento MIRA;32
TENZA;PARTIDO ALAS;1
TENZA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
TENZA;PARTIDO DE INTEGRACION NACIONAL  PIN;105
TENZA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;657
TENZA;Partido Conservador Colombiano;290
TENZA;Partido Cristiano De Transformacion  Y Orden Pacto;1
TENZA;Partido Liberal Colombiano;35
TENZA;Partido Social De Unidad Nacional  Partido De La U;28
TENZA;Polo Democrático Alternativo;30
TIBANA;Alianza Social Afrocolombiana  Asa;1
TIBANA;Alianza Social Indigena;1
TIBANA;Alianza Verde;172
TIBANA;Cambio Radical;50
TIBANA;Compromiso Ciudadano Por Colombia;1
TIBANA;MOVIMIENTO APERTURA LIBERAL;15
TIBANA;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
TIBANA;Movimiento Apertura Liberal;3
TIBANA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
TIBANA;Movimiento MIRA;77
TIBANA;PARTIDO ALAS;1
TIBANA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;5
TIBANA;PARTIDO DE INTEGRACION NACIONAL  PIN;22
TIBANA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
TIBANA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;541
TIBANA;Partido Alas;1
TIBANA;Partido Conservador Colombiano;144
TIBANA;Partido Cristiano De Transformacion  Y Orden Pacto;1
TIBANA;Partido De Integracion Nacional  Pin;3
TIBANA;Partido De Integracion Social Colombiano  Pais;3
TIBANA;Partido Liberal Colombiano;1138
TIBANA;Partido Social De Unidad Nacional  Partido De La U;51
TIBANA;Polo Democrático Alternativo;186
TIBASOSA;Alianza Social Afrocolombiana  Asa;2
TIBASOSA;Alianza Social Indigena;1
TIBASOSA;Alianza Verde;298
TIBASOSA;COMPROMISO CIUDADANO POR COLOMBIA;139
TIBASOSA;Cambio Radical;20
TIBASOSA;Compromiso Ciudadano Por Colombia;6
TIBASOSA;MOVIMIENTO APERTURA LIBERAL;29
TIBASOSA;MOVIMIENTO DE AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
TIBASOSA;Movimiento Apertura Liberal;1
TIBASOSA;Movimiento MIRA;35
TIBASOSA;PARTIDO ALAS;2
TIBASOSA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;4
TIBASOSA;PARTIDO DE INTEGRACION NACIONAL  PIN;49
TIBASOSA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;2
TIBASOSA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;336
TIBASOSA;Partido Alas;1
TIBASOSA;Partido Conservador Colombiano;1543
TIBASOSA;Partido Cristiano De Transformacion  Y Orden Pacto;1
TIBASOSA;Partido De Integracion Nacional  Pin;6
TIBASOSA;Partido De Integracion Social Colombiano  Pais;1
TIBASOSA;Partido Liberal Colombiano;264
TIBASOSA;Partido Social De Unidad Nacional  Partido De La U;46
TIBASOSA;Polo Democrático Alternativo;191
TIBASOSA;Todos Somos Colombia;11
TINJACA;ALIANZA SOCIAL INDIGENA;1
TINJACA;Alianza Verde;176
TINJACA;COMPROMISO CIUDADANO POR COLOMBIA;10
TINJACA;Cambio Radical;8
TINJACA;Compromiso Ciudadano Por Colombia;1
TINJACA;MOVIMIENTO APERTURA LIBERAL;2
TINJACA;MOVIMIENTO SOCIAL E INDIGENA  MSI;1
TINJACA;Movimiento Apertura Liberal;4
TINJACA;Movimiento MIRA;2
TINJACA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;2
TINJACA;PARTIDO DE INTEGRACION NACIONAL  PIN;4
TINJACA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;82
TINJACA;Partido Conservador Colombiano;611
TINJACA;Partido De Integracion Nacional  Pin;1
TINJACA;Partido Liberal Colombiano;87
TINJACA;Partido Social De Unidad Nacional  Partido De La U;16
TINJACA;Polo Democrático Alternativo;63
TIPACOQUE;Alianza Social Indigena;2
TIPACOQUE;Alianza Verde;560
TIPACOQUE;COMPROMISO CIUDADANO POR COLOMBIA;1
TIPACOQUE;Cambio Radical;7
TIPACOQUE;Compromiso Ciudadano Por Colombia;1
TIPACOQUE;MOVIMIENTO APERTURA LIBERAL;1
TIPACOQUE;Movimiento Apertura Liberal;4
TIPACOQUE;PARTIDO DE INTEGRACION NACIONAL  PIN;3
TIPACOQUE;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;110
TIPACOQUE;Partido Alas;1
TIPACOQUE;Partido Conservador Colombiano;101
TIPACOQUE;Partido De Integracion Nacional  Pin;1
TIPACOQUE;Partido Liberal Colombiano;380
TIPACOQUE;Partido Social De Unidad Nacional  Partido De La U;13
TIPACOQUE;Polo Democrático Alternativo;37
TOCA;Alianza Social Indigena;1
TOCA;Alianza Verde;1219
TOCA;COMPROMISO CIUDADANO POR COLOMBIA;4
TOCA;Cambio Radical;26
TOCA;MOVIMIENTO APERTURA LIBERAL;5
TOCA;MOVIMIENTO SOCIAL E INDIGENA  MSI;1
TOCA;Movimiento Apertura Liberal;3
TOCA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
TOCA;Movimiento MIRA;12
TOCA;Movimiento Social E Indigena  Msi;2
TOCA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;23
TOCA;PARTIDO DE INTEGRACION NACIONAL  PIN;76
TOCA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;146
TOCA;Partido Conservador Colombiano;670
TOCA;Partido Cristiano De Transformacion  Y Orden Pacto;1
TOCA;Partido De Integracion Nacional  Pin;5
TOCA;Partido Liberal Colombiano;215
TOCA;Partido Social De Unidad Nacional  Partido De La U;36
TOCA;Polo Democrático Alternativo;86
TOCA;Todos Somos Colombia;9
TOGUI;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
TOGUI;Alianza Social Afrocolombiana  Asa;1
TOGUI;Alianza Verde;91
TOGUI;COMPROMISO CIUDADANO POR COLOMBIA;4
TOGUI;Cambio Radical;45
TOGUI;MOVIMIENTO APERTURA LIBERAL;1
TOGUI;Movimiento Apertura Liberal;2
TOGUI;Movimiento De Autoridades Indigenas De Colombia  Aico;1
TOGUI;Movimiento MIRA;5
TOGUI;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;38
TOGUI;PARTIDO DE INTEGRACION NACIONAL  PIN;14
TOGUI;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
TOGUI;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;340
TOGUI;Partido Conservador Colombiano;638
TOGUI;Partido Cristiano De Transformacion  Y Orden Pacto;3
TOGUI;Partido De Integracion Social Colombiano  Pais;1
TOGUI;Partido Liberal Colombiano;240
TOGUI;Partido Social De Unidad Nacional  Partido De La U;26
TOGUI;Polo Democrático Alternativo;40
TOGUI;Todos Somos Colombia;2
TOPAGA;Alianza Verde;99
TOPAGA;COMPROMISO CIUDADANO POR COLOMBIA;27
TOPAGA;Cambio Radical;38
TOPAGA;Compromiso Ciudadano Por Colombia;1
TOPAGA;Movimiento MIRA;11
TOPAGA;PARTIDO ALAS;4
TOPAGA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
TOPAGA;PARTIDO DE INTEGRACION NACIONAL  PIN;21
TOPAGA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;1
TOPAGA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;158
TOPAGA;Partido Conservador Colombiano;898
TOPAGA;Partido De Integracion Social Colombiano  Pais;1
TOPAGA;Partido Liberal Colombiano;56
TOPAGA;Partido Social De Unidad Nacional  Partido De La U;22
TOPAGA;Polo Democrático Alternativo;26
TOPAGA;Todos Somos Colombia;8
TOTA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;1
TOTA;Alianza Verde;580
TOTA;COMPROMISO CIUDADANO POR COLOMBIA;1
TOTA;Cambio Radical;21
TOTA;Compromiso Ciudadano Por Colombia;1
TOTA;Movimiento De Autoridades Indigenas De Colombia  Aico;1
TOTA;Movimiento MIRA;3
TOTA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1
TOTA;PARTIDO DE INTEGRACION NACIONAL  PIN;21
TOTA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;286
TOTA;Partido Alas;1
TOTA;Partido Conservador Colombiano;170
TOTA;Partido Cristiano De Transformacion  Y Orden Pacto;1
TOTA;Partido De Integracion Nacional  Pin;1
TOTA;Partido Liberal Colombiano;104
TOTA;Partido Social De Unidad Nacional  Partido De La U;37
TOTA;Polo Democrático Alternativo;31
TOTA;Todos Somos Colombia;3
TUNJA;ALIANZA SOCIAL AFROCOLOMBIANA  ASA;6
TUNJA;ALIANZA SOCIAL INDIGENA;8
TUNJA;Alianza Social Afrocolombiana  Asa;10
TUNJA;Alianza Social Indigena;16
TUNJA;Alianza Verde;15505
TUNJA;COMPROMISO CIUDADANO POR COLOMBIA;352
TUNJA;Cambio Radical;939
TUNJA;Compromiso Ciudadano Por Colombia;35
TUNJA;MOVIMIENTO APERTURA LIBERAL;285
TUNJA;MOVIMIENTO SOCIAL E INDIGENA  MSI;4
TUNJA;Movimiento Apertura Liberal;33
TUNJA;Movimiento De Autoridades Indigenas De Colombia  Aico;3
TUNJA;Movimiento MIRA;967
TUNJA;Movimiento Social E Indigena  Msi;2
TUNJA;PARTIDO ALAS;18
TUNJA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;1131
TUNJA;PARTIDO DE INTEGRACION NACIONAL  PIN;911
TUNJA;PARTIDO DE INTEGRACION SOCIAL COLOMBIANO  PAIS;13
TUNJA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;5747
TUNJA;Partido Alas;18
TUNJA;Partido Conservador Colombiano;8562
TUNJA;Partido Cristiano De Transformacion  Y Orden Pacto;33
TUNJA;Partido De Integracion Nacional  Pin;66
TUNJA;Partido De Integracion Social Colombiano  Pais;4
TUNJA;Partido Liberal Colombiano;6797
TUNJA;Partido Social De Unidad Nacional  Partido De La U;365
TUNJA;Polo Democrático Alternativo;2676
TUNJA;Todos Somos Colombia;182
TUNUNGUA;Alianza Social Indigena;1
TUNUNGUA;Alianza Verde;9
TUNUNGUA;Cambio Radical;37
TUNUNGUA;Movimiento MIRA;3
TUNUNGUA;PARTIDO CRISTIANO DE TRANSFORMACION  Y ORDEN PACTO;8
TUNUNGUA;PARTIDO DE INTEGRACION NACIONAL  PIN;65
TUNUNGUA;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;53
TUNUNGUA;Partido Alas;2
TUNUNGUA;Partido Conservador Colombiano;127
TUNUNGUA;Partido Cristiano De Transformacion  Y Orden Pacto;1
