MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
PAYA;EDWIN HIGUERA MALDONADO;PARTIDO CONSERVADOR COLOMBIANO;95,PAYA;EDWIN HIGUERA MALDONADO;PARTIDO CONSERVADOR COLOMBIANO;95,0.0,0.0
PAYA;EDWIN MAURICIO TABACO PEREZ;PARTIDO CAMBIO RADICAL;61,PAYA;EDWIN MAURICIO TABACO PEREZ;PARTIDO CAMBIO RADICAL;61,0.0,0.0
PAYA;FABIAN ANDRES PEREZ JIMENEZ;PARTIDO POLITICO DIGNIDAD & COMPROMISO;12,PAYA;FABIAN ANDRES PEREZ JIMENEZ;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;12,0.0,0.0
PAYA;HARBEY MONTANA RODRIGUEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1,PAYA;HARBEY MONTAÑA RODRIGUEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1,0.0,0.0
PAYA;HENRY JAVIER FUENTES ROBLES;PARTIDO POLITICO DIGNIDAD & COMPROMISO;4,PAYA;HENRY JAVIER FUENTES ROBLES;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4,0.0,0.0
PAYA;HERCILIA GARCES QUIQUIVE;PARTIDO CAMBIO RADICAL;2,PAYA;HERCILIA GARCES QUIQUIVE;PARTIDO CAMBIO RADICAL;2,0.0,0.0
PAYA;JOSE ADAN PIRABAN LARGO;PARTIDO CONSERVADOR COLOMBIANO;27,PAYA;JOSE ADAN PIRABAN LARGO;PARTIDO CONSERVADOR COLOMBIANO;27,0.0,0.0
"PAYA;JOSE ALIRIO PIRABAN CATANO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";51","PAYA;JOSE ALIRIO PIRABAN CATAÑO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";51",0.0,0.0
"PAYA;JOSE DADEY GARCIA ALFEREZ;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";194","PAYA;JOSE DADEY GARCIA ALFEREZ;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";194",0.0,0.0
PAYA;JOSE FERNANDO MALDONADO PEREZ;PARTIDO POLITICO DIGNIDAD & COMPROMISO;0,PAYA;JOSE FERNANDO MALDONADO PEREZ;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;0,0.0,0.0
"PAYA;JOSE FREDY ROJAS URBANO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";33","PAYA;JOSE FREDY ROJAS URBANO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";33",0.0,0.0
PAYA;JOSE HECTOR MALDONADO RIVERA;PARTIDO ALIANZA VERDE;54,PAYA;JOSE HECTOR MALDONADO RIVERA;PARTIDO ALIANZA VERDE;54,0.0,0.0
PAYA;JOSE ROAMIR MONTANA MALDONADO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;32,PAYA;JOSE ROAMIR MONTAÑA MALDONADO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;32,0.0,0.0
PAYA;JULIO ENRIQUE BAUTISTA MONTANA;PARTIDO ALIANZA VERDE;90,PAYA;JULIO ENRIQUE BAUTISTA MONTAÑA;PARTIDO ALIANZA VERDE;90,0.0,0.0
PAYA;LEIDY TATIANA LARGO ROJAS;PARTIDO POLITICO DIGNIDAD & COMPROMISO;34,PAYA;LEIDY TATIANA LARGO ROJAS;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;34,0.0,0.0
"PAYA;LEIDY YOHANA PIRABAN LOMBANA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";4","PAYA;LEIDY YOHANA PIRABAN LOMBANA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";4",0.0,0.0
PAYA;LEONARDO CACHAY MALDONADO;PARTIDO ALIANZA VERDE;32,PAYA;LEONARDO CACHAY MALDONADO;PARTIDO ALIANZA VERDE;32,0.0,0.0
PAYA;LUZ MILA GARCIA PIRABAN;PARTIDO ALIANZA VERDE;57,PAYA;LUZ MILA GARCIA PIRABAN;PARTIDO ALIANZA VERDE;57,0.0,0.0
PAYA;MARIA ANGELICA PEREZ BOTELLO;PARTIDO CONSERVADOR COLOMBIANO;18,PAYA;MARIA ANGELICA PEREZ BOTELLO;PARTIDO CONSERVADOR COLOMBIANO;18,0.0,0.0
"PAYA;MARIA DEL CARMEN TORRES PEREIRA;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";45","PAYA;MARIA DEL CARMEN TORRES PEREIRA;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";45",0.0,0.0
"PAYA;MARIA LUCIA ROJAS LARGO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";5","PAYA;MARIA LUCIA ROJAS LARGO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";5",0.0,0.0
PAYA;NELCY RIVERA SOTABAN;PARTIDO CONSERVADOR COLOMBIANO;132,PAYA;NELCY RIVERA SOTABAN;PARTIDO CONSERVADOR COLOMBIANO;132,0.0,0.0
PAYA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;12,PAYA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;12,0.0,0.0
PAYA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;6,PAYA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;6,0.0,0.0
PAYA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;8,PAYA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
PAYA;PARTIDO POLITICO DIGNIDAD & COMPROMISO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;4,PAYA;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;4,0.0,0.0
PAYA;PLUTARCO OCHOA CRUZ;PARTIDO CAMBIO RADICAL;90,PAYA;PLUTARCO OCHOA CRUZ;PARTIDO CAMBIO RADICAL;90,0.0,0.0
PAYA;ROSALBINA ORTIZ TEATIN;PARTIDO POLITICO DIGNIDAD & COMPROMISO;110,PAYA;ROSALBINA ORTIZ TEATIN;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;110,0.0,0.0
PAYA;VICTOR HUGO RIOS MALDONADO;PARTIDO CAMBIO RADICAL;46,PAYA;VICTOR HUGO RIOS MALDONADO;PARTIDO CAMBIO RADICAL;46,0.0,0.0
PAYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;7,PAYA;VOTOS EN BLANCO;CANDIDATOS TOTALES;7,0.0,0.0
PAYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;70,PAYA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;70,0.0,0.0
PAYA;VOTOS NULOS;CANDIDATOS TOTALES;18,PAYA;VOTOS NULOS;CANDIDATOS TOTALES;18,0.0,0.0
PAYA;WALTER PIRABAN SOTABAN;PARTIDO CONSERVADOR COLOMBIANO;26,PAYA;WALTER PIRABAN SOTABAN;PARTIDO CONSERVADOR COLOMBIANO;26,0.0,0.0
PAYA;YAMILE CRISTANCHO SANCHEZ;PARTIDO CONSERVADOR COLOMBIANO;13,PAYA;YAMILE CRISTANCHO SANCHEZ;PARTIDO CONSERVADOR COLOMBIANO;13,0.0,0.0
PAYA;YANIRA ALFEREZ TEATIN;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1,PAYA;YANIRA ALFEREZ TEATIN;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1,0.0,0.0
PAYA;YENY LUCILA MORENO VIVAS;PARTIDO CAMBIO RADICAL;49,PAYA;YENY LUCILA MORENO VIVAS;PARTIDO CAMBIO RADICAL;49,0.0,0.0
PAYA;YORLEY MONTANA CACHAY;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;2,PAYA;YORLEY MONTAÑA CACHAY;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;2,0.0,0.0
PAZ DE RIO;ADRIANA KATHERINE SAENZ REYES;PARTIDO ALIANZA VERDE;87,PAZ DE RIO;ADRIANA KATHERINE SAENZ REYES;PARTIDO ALIANZA VERDE;87,0.0,0.0
PAZ DE RIO;AGRUPACION POLITICA EN MARCHA;AGRUPACION POLITICA EN MARCHA;6,PAZ DE RIO;AGRUPACIÓN POLÍTICA EN MARCHA;AGRUPACIÓN POLÍTICA EN MARCHA;6,0.0,0.0
PAZ DE RIO;ALVEIRO BALAGUERA CUEVAS;PARTIDO ALIANZA VERDE;48,PAZ DE RIO;ALVEIRO BALAGUERA CUEVAS;PARTIDO ALIANZA VERDE;48,0.0,0.0
PAZ DE RIO;ANGEL MARIA CUSTODIO VELA GAMBA;AGRUPACION POLITICA EN MARCHA;60,PAZ DE RIO;ANGEL MARIA CUSTODIO VELA GAMBA;AGRUPACIÓN POLÍTICA EN MARCHA;60,0.0,0.0
PAZ DE RIO;BLANCA CENETH CACERES MARTINEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;67,PAZ DE RIO;BLANCA CENETH CACERES MARTINEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;67,0.0,0.0
PAZ DE RIO;CARLOS ARTURO FUENTES GOMEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;66,PAZ DE RIO;CARLOS ARTURO FUENTES GOMEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;66,0.0,0.0
PAZ DE RIO;CARLOS ENRIQUE BALAGUERA ORTIZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;27,PAZ DE RIO;CARLOS ENRIQUE BALAGUERA ORTIZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;27,0.0,0.0
PAZ DE RIO;CARLOS GILBERTO ALVARADO MERCHAN;PARTIDO LIBERAL COLOMBIANO;68,PAZ DE RIO;CARLOS GILBERTO ALVARADO MERCHAN;PARTIDO LIBERAL COLOMBIANO;68,0.0,0.0
PAZ DE RIO;CARLOS JAVIER AMAYA MEDINA;PARTIDO LIBERAL COLOMBIANO;78,PAZ DE RIO;CARLOS JAVIER AMAYA MEDINA;PARTIDO LIBERAL COLOMBIANO;78,0.0,0.0
PAZ DE RIO;CESAR ENRRIQUE CALDERON ARAQUE;MOVIMIENTO POLITICO COLOMBIA HUMANA;12,PAZ DE RIO;CESAR ENRRIQUE CALDERON ARAQUE;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;12,0.0,0.0
PAZ DE RIO;CESAR LEONARDO ESLAVA SUAREZ;PARTIDO LIBERAL COLOMBIANO;68,PAZ DE RIO;CESAR LEONARDO ESLAVA SUAREZ;PARTIDO LIBERAL COLOMBIANO;68,0.0,0.0
PAZ DE RIO;DANIEL FELIPE ANGARITA ABRIL;MOVIMIENTO POLITICO COLOMBIA HUMANA;37,PAZ DE RIO;DANIEL FELIPE ANGARITA ABRIL;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;37,0.0,0.0
PAZ DE RIO;DANIELA ALEJANDRA DAVILA MONTOYA;PARTIDO CONSERVADOR COLOMBIANO;5,PAZ DE RIO;DANIELA ALEJANDRA DAVILA MONTOYA;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
PAZ DE RIO;DAVID MORA REYES;PARTIDO ALIANZA VERDE;29,PAZ DE RIO;DAVID MORA REYES;PARTIDO ALIANZA VERDE;29,0.0,0.0
PAZ DE RIO;DEICY FABIOLA MARTINEZ ESTUPINAN;MOVIMIENTO POLITICO COLOMBIA HUMANA;1,PAZ DE RIO;DEICY FABIOLA MARTINEZ ESTUPIÑAN;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;1,0.0,0.0
PAZ DE RIO;DIALILE MARTINEZ GALLO;PARTIDO CAMBIO RADICAL;91,PAZ DE RIO;DIALILE MARTINEZ GALLO;PARTIDO CAMBIO RADICAL;91,0.0,0.0
PAZ DE RIO;DIANA CAROLINA GIL ROJAS;PARTIDO LIBERAL COLOMBIANO;93,PAZ DE RIO;DIANA CAROLINA GIL ROJAS;PARTIDO LIBERAL COLOMBIANO;93,0.0,0.0
PAZ DE RIO;EDGARDO ALEXANDER ZARATE GOMEZ;PARTIDO LIBERAL COLOMBIANO;47,PAZ DE RIO;EDGARDO ALEXANDER ZARATE GOMEZ;PARTIDO LIBERAL COLOMBIANO;47,0.0,0.0
PAZ DE RIO;EDGARDO MARTINEZ QUINTERO;MOVIMIENTO POLITICO COLOMBIA HUMANA;13,PAZ DE RIO;EDGARDO MARTINEZ QUINTERO;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;13,0.0,0.0
PAZ DE RIO;EDUARD ORLANDO DURAN CACERES;MOVIMIENTO POLITICO COLOMBIA HUMANA;44,PAZ DE RIO;EDUARD ORLANDO DURAN CACERES;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;44,0.0,0.0
PAZ DE RIO;EDY PAOLA CARDENAS VANEGAS;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;65,PAZ DE RIO;EDY PAOLA CARDENAS VANEGAS;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;65,0.0,0.0
PAZ DE RIO;ELSA PAOLA GARZON ARAQUE;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;23,PAZ DE RIO;ELSA PAOLA GARZON ARAQUE;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;23,0.0,0.0
PAZ DE RIO;ESTEFANY LIZETH QUIROGA RIANO;AGRUPACION POLITICA EN MARCHA;64,PAZ DE RIO;ESTEFANY LIZETH QUIROGA RIAÑO;AGRUPACIÓN POLÍTICA EN MARCHA;64,0.0,0.0
PAZ DE RIO;GABINO DURAN ACUNA;PARTIDO CONSERVADOR COLOMBIANO;41,PAZ DE RIO;GABINO DURAN ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;41,0.0,0.0
PAZ DE RIO;GLORIA LUCIA AVELLANEDA MOJICA;PARTIDO LIBERAL COLOMBIANO;162,PAZ DE RIO;GLORIA LUCIA AVELLANEDA MOJICA;PARTIDO LIBERAL COLOMBIANO;162,0.0,0.0
PAZ DE RIO;JOHANA CRISTINA ARAQUE ESLAVA;PARTIDO ALIANZA VERDE;30,PAZ DE RIO;JOHANA CRISTINA ARAQUE ESLAVA;PARTIDO ALIANZA VERDE;30,0.0,0.0
PAZ DE RIO;JOHN MOISES CASTANEDA CHAPARRO;PARTIDO CONSERVADOR COLOMBIANO;21,PAZ DE RIO;JOHN MOISES CASTAÑEDA CHAPARRO;PARTIDO CONSERVADOR COLOMBIANO;21,0.0,0.0
PAZ DE RIO;JORGE ANDRES BARRERA GALLO;PARTIDO ALIANZA VERDE;129,PAZ DE RIO;JORGE ANDRES BARRERA GALLO;PARTIDO ALIANZA VERDE;129,0.0,0.0
PAZ DE RIO;JOSE LIBARDO ROMERO;PARTIDO LIBERAL COLOMBIANO;133,PAZ DE RIO;JOSE LIBARDO ROMERO;PARTIDO LIBERAL COLOMBIANO;133,0.0,0.0
PAZ DE RIO;JUAN CARLOS MORENO GOMEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;40,PAZ DE RIO;JUAN CARLOS MORENO GOMEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;40,0.0,0.0
PAZ DE RIO;JUAN CARLOS ZAMBRANO TRIANA;AGRUPACION POLITICA EN MARCHA;80,PAZ DE RIO;JUAN CARLOS ZAMBRANO TRIANA;AGRUPACIÓN POLÍTICA EN MARCHA;80,0.0,0.0
PAZ DE RIO;JULIAN CAMILO MELO BARRERA;PARTIDO LIBERAL COLOMBIANO;54,PAZ DE RIO;JULIAN CAMILO MELO BARRERA;PARTIDO LIBERAL COLOMBIANO;54,0.0,0.0
PAZ DE RIO;JULIO CESAR GOMEZ MARTINEZ;PARTIDO CAMBIO RADICAL;51,PAZ DE RIO;JULIO CESAR GOMEZ MARTINEZ;PARTIDO CAMBIO RADICAL;51,0.0,0.0
PAZ DE RIO;JULIO FREDY ROJAS MARTINEZ;PARTIDO ALIANZA VERDE;15,PAZ DE RIO;JULIO FREDY ROJAS MARTINEZ;PARTIDO ALIANZA VERDE;15,0.0,0.0
PAZ DE RIO;KAROL JULIANA ESTUPINAN GALLO;PARTIDO CONSERVADOR COLOMBIANO;19,PAZ DE RIO;KAROL JULIANA ESTUPIÑAN GALLO;PARTIDO CONSERVADOR COLOMBIANO;19,0.0,0.0
PAZ DE RIO;LEIDY KARINA SANCHEZ DELGADO;PARTIDO ALIANZA VERDE;13,PAZ DE RIO;LEIDY KARINA SANCHEZ DELGADO;PARTIDO ALIANZA VERDE;13,0.0,0.0
PAZ DE RIO;LUIS JAVIER VEGA USCATEGUI;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;102,PAZ DE RIO;LUIS JAVIER VEGA USCATEGUI;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;102,0.0,0.0
PAZ DE RIO;MARIA JANNETH JIMENEZ CONTRERAS;PARTIDO ALIANZA VERDE;33,PAZ DE RIO;MARIA JANNETH JIMENEZ CONTRERAS;PARTIDO ALIANZA VERDE;33,0.0,0.0
PAZ DE RIO;MARIA ZOILA AVILA LOPEZ;AGRUPACION POLITICA EN MARCHA;14,PAZ DE RIO;MARIA ZOILA AVILA LOPEZ;AGRUPACIÓN POLÍTICA EN MARCHA;14,0.0,0.0
PAZ DE RIO;MARLENY LIZARAZO RODRIGUEZ;AGRUPACION POLITICA EN MARCHA;18,PAZ DE RIO;MARLENY LIZARAZO RODRIGUEZ;AGRUPACIÓN POLÍTICA EN MARCHA;18,0.0,0.0
PAZ DE RIO;MOVIMIENTO POLITICO COLOMBIA HUMANA;MOVIMIENTO POLITICO COLOMBIA HUMANA;5,PAZ DE RIO;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;5,0.0,0.0
PAZ DE RIO;NELCY JOHANA CACERES ROJAS;PARTIDO LIBERAL COLOMBIANO;60,PAZ DE RIO;NELCY JOHANA CACERES ROJAS;PARTIDO LIBERAL COLOMBIANO;60,0.0,0.0
PAZ DE RIO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;12,PAZ DE RIO;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;12,0.0,0.0
PAZ DE RIO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;6,PAZ DE RIO;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;6,0.0,0.0
PAZ DE RIO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;5,PAZ DE RIO;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
PAZ DE RIO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;9,PAZ DE RIO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;9,0.0,0.0
PAZ DE RIO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;18,PAZ DE RIO;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;18,0.0,0.0
PAZ DE RIO;PEDRO JOSE ARAQUE ALDANA;AGRUPACION POLITICA EN MARCHA;92,PAZ DE RIO;PEDRO JOSE ARAQUE ALDANA;AGRUPACIÓN POLÍTICA EN MARCHA;92,0.0,0.0
PAZ DE RIO;PIOQUINTO DE JESUS ANGARITA DURAN;PARTIDO CAMBIO RADICAL;20,PAZ DE RIO;PIOQUINTO DE JESUS ANGARITA DURAN;PARTIDO CAMBIO RADICAL;20,0.0,0.0
PAZ DE RIO;SANTOS TADEO MARTINEZ ALDANA;AGRUPACION POLITICA EN MARCHA;52,PAZ DE RIO;SANTOS TADEO MARTINEZ ALDANA;AGRUPACIÓN POLÍTICA EN MARCHA;52,0.0,0.0
PAZ DE RIO;SERVULO ANDRES MACIAS BELLO;AGRUPACION POLITICA EN MARCHA;92,PAZ DE RIO;SERVULO ANDRES MACIAS BELLO;AGRUPACIÓN POLÍTICA EN MARCHA;92,0.0,0.0
PAZ DE RIO;SONIA JUDITH FUENTES FUENTES;MOVIMIENTO POLITICO COLOMBIA HUMANA;24,PAZ DE RIO;SONIA JUDITH FUENTES FUENTES;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;24,0.0,0.0
PAZ DE RIO;TITO ARNULFO CAMARGO ESPITIA;PARTIDO ALIANZA VERDE;90,PAZ DE RIO;TITO ARNULFO CAMARGO ESPITIA;PARTIDO ALIANZA VERDE;90,0.0,0.0
PAZ DE RIO;VOTOS EN BLANCO;CANDIDATOS TOTALES;93,PAZ DE RIO;VOTOS EN BLANCO;CANDIDATOS TOTALES;93,0.0,0.0
PAZ DE RIO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;82,PAZ DE RIO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;82,0.0,0.0
PAZ DE RIO;VOTOS NULOS;CANDIDATOS TOTALES;49,PAZ DE RIO;VOTOS NULOS;CANDIDATOS TOTALES;49,0.0,0.0
PAZ DE RIO;YIMY ROLANDO MARTINEZ SIZA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;81,PAZ DE RIO;YIMY ROLANDO MARTINEZ SIZA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;81,0.0,0.0
PAZ DE RIO;YISETH DAYANA SABOGAL LIEVANO;PARTIDO CONSERVADOR COLOMBIANO;10,PAZ DE RIO;YISETH DAYANA SABOGAL LIEVANO;PARTIDO CONSERVADOR COLOMBIANO;10,0.0,0.0
PAZ DE RIO;YOHN EDUARDO CARDENAS GOYENECHE;PARTIDO CONSERVADOR COLOMBIANO;123,PAZ DE RIO;YOHN EDUARDO CARDENAS GOYENECHE;PARTIDO CONSERVADOR COLOMBIANO;123,0.0,0.0
"PESCA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";16","PESCA;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";16",0.0,0.0
PESCA;ADRIANA MILENA LOPEZ RAMIREZ;PARTIDO CENTRO DEMOCRATICO;13,PESCA;ADRIANA MILENA LOPEZ RAMIREZ;PARTIDO CENTRO DEMOCRÁTICO;13,0.0,0.0
PESCA;ANDREA LILIANA HERRERA MALAVER;PARTIDO LIBERAL COLOMBIANO;10,PESCA;ANDREA LILIANA HERRERA MALAVER;PARTIDO LIBERAL COLOMBIANO;10,0.0,0.0
PESCA;ANGELA AMPARO CASTRO VALERO;PARTIDO CAMBIO RADICAL;32,PESCA;ANGELA AMPARO CASTRO VALERO;PARTIDO CAMBIO RADICAL;32,0.0,0.0
PESCA;ANGIE ROCIO TORRES LIMAS;PARTIDO LIBERAL COLOMBIANO;15,PESCA;ANGIE ROCIO TORRES LIMAS;PARTIDO LIBERAL COLOMBIANO;15,0.0,0.0
PESCA;ARISTOBULO LAGOS CARDENAS;PARTIDO CONSERVADOR COLOMBIANO;0,PESCA;ARISTOBULO LAGOS CARDENAS;PARTIDO CONSERVADOR COLOMBIANO;0,0.0,0.0
PESCA;BLANCA NELLY LOPEZ LOPEZ;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;7,PESCA;BLANCA NELLY LOPEZ LOPEZ;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;7,0.0,0.0
PESCA;CARLOS ALBERTO JOYA CARDOZO;PARTIDO LIBERAL COLOMBIANO;6,PESCA;CARLOS ALBERTO JOYA CARDOZO;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
PESCA;CARLOS EDUARDO CHAPARRO LEMUS;PARTIDO CONSERVADOR COLOMBIANO;135,PESCA;CARLOS EDUARDO CHAPARRO LEMUS;PARTIDO CONSERVADOR COLOMBIANO;135,0.0,0.0
PESCA;CARLOS IVAN MARTINEZ MELO;PARTIDO CENTRO DEMOCRATICO;37,PESCA;CARLOS IVAN MARTINEZ MELO;PARTIDO CENTRO DEMOCRÁTICO;37,0.0,0.0
PESCA;CINDY LORENA QUEMBA CAMARGO;PARTIDO CENTRO DEMOCRATICO;31,PESCA;CINDY LORENA QUEMBA CAMARGO;PARTIDO CENTRO DEMOCRÁTICO;31,0.0,0.0
"PESCA;CLAUDIA YANETH MOGOLLON PEREZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";26","PESCA;CLAUDIA YANETH MOGOLLON PEREZ;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";26",0.0,0.0
PESCA;CLEMENCIA LOPEZ DIAZ;MOVIMIENTO SALVACION NACIONAL;48,PESCA;CLEMENCIA LOPEZ DIAZ;MOVIMIENTO SALVACIÓN NACIONAL;48,0.0,0.0
"PESCA;DERLY YURANY DAZA ROJAS;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";13","PESCA;DERLY YURANY DAZA ROJAS;""PARTIDO ALIANZA SOCIAL INDEPENDIENTE """"ASI"""""";13",0.0,0.0
PESCA;DIANA FERNANDA PACHECO MARTINEZ;PARTIDO CAMBIO RADICAL;166,PESCA;DIANA FERNANDA PACHECO MARTINEZ;PARTIDO CAMBIO RADICAL;166,0.0,0.0
PESCA;DIEGO FERNANDO RAMIREZ PLAZAS;PARTIDO LIBERAL COLOMBIANO;4,PESCA;DIEGO FERNANDO RAMIREZ PLAZAS;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
PESCA;DIEGO GUSTAVO GUERRERO VARGAS;PARTIDO CONSERVADOR COLOMBIANO;80,PESCA;DIEGO GUSTAVO GUERRERO VARGAS;PARTIDO CONSERVADOR COLOMBIANO;80,0.0,0.0
PESCA;DILSON FABIAN CHAPARRO GUERRERO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;155,PESCA;DILSON FABIAN CHAPARRO GUERRERO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;155,0.0,0.0
PESCA;EDICSON FRANCISCO SANCHEZ DIAZ;MOVIMIENTO SALVACION NACIONAL;143,PESCA;EDICSON FRANCISCO SANCHEZ DIAZ;MOVIMIENTO SALVACIÓN NACIONAL;143,0.0,0.0
PESCA;EDUARDO GARCIA PEREZ;PARTIDO ALIANZA VERDE;238,PESCA;EDUARDO GARCIA PEREZ;PARTIDO ALIANZA VERDE;238,0.0,0.0
PESCA;ELDA NAYIBE ADAN ADAN;MOVIMIENTO SALVACION NACIONAL;4,PESCA;ELDA NAYIBE ADAN ADAN;MOVIMIENTO SALVACIÓN NACIONAL;4,0.0,0.0
PESCA;ERNESTO RODRIGUEZ TIBOCHA;MOVIMIENTO SALVACION NACIONAL;69,PESCA;ERNESTO RODRIGUEZ TIBOCHA;MOVIMIENTO SALVACIÓN NACIONAL;69,0.0,0.0
