MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
LA CAPILLA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;2,LA CAPILLA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
LA CAPILLA;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;15,LA CAPILLA;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;15,0.0,0.0
LA CAPILLA;SALOMON RAFAEL RUIZ BERTEL;CABILDO INDIGENA AYWJAWASHI;1,LA CAPILLA;SALOMON RAFAEL RUIZ BERTEL;CABILDO INDÍGENA AYWJAWASHI;1,0.0,0.0
LA CAPILLA;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;3,LA CAPILLA;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
LA CAPILLA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;48,LA CAPILLA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;48,0.0,0.0
LA CAPILLA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;6,LA CAPILLA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;6,0.0,0.0
LA CAPILLA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;49,LA CAPILLA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;49,0.0,0.0
LA CAPILLA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;1,LA CAPILLA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
LA UVITA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;2,LA UVITA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;2,0.0,0.0
LA UVITA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;13,LA UVITA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;13,0.0,0.0
LA UVITA;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;3,LA UVITA;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
LA UVITA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LA UVITA;EDISON ENRIQUE MASSA SAMPER;PALENQUE DE LA VEREDA LAS TRECIENTAS Y DEL MUNICIPIO DE GALAPA;3,LA UVITA;EDISON ENRIQUE MASSA SAMPER;PALENQUE DE LA VEREDA LAS TRECIENTAS Y DEL MUNICIPIO DE GALAPA;3,0.0,0.0
LA UVITA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;26,LA UVITA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;26,0.0,0.0
LA UVITA;FERNANDO RIOS HIDALGO;FERNANDO RIOS HIDALGO;3,LA UVITA;FERNANDO RÍOS HIDALGO;FERNANDO RÍOS HIDALGO;3,0.0,0.0
LA UVITA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;23,LA UVITA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;23,0.0,0.0
LA UVITA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;34,LA UVITA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;34,0.0,0.0
LA UVITA;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;46,LA UVITA;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;46,0.0,0.0
LA UVITA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;10,LA UVITA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;10,0.0,0.0
LA UVITA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;6,LA UVITA;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;6,0.0,0.0
LA UVITA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;77,LA UVITA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;77,0.0,0.0
LA UVITA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;7,LA UVITA;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
LA UVITA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;288,LA UVITA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;288,0.0,0.0
LA UVITA;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;75,Colombia Justa Libres,0.0,0.0
LA UVITA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;19,LA UVITA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;19,0.0,0.0
LA UVITA;JORGE ARTURO MAYORGA ESGUERRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LA UVITA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;12,LA UVITA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;12,0.0,0.0
LA UVITA;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;2,Colombia Justa Libres,0.0,0.0
LA UVITA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;1,LA UVITA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;1,0.0,0.0
LA UVITA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;5,LA UVITA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
LA UVITA;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;3,LA UVITA;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
LA UVITA;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;58,LA UVITA;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;58,0.0,0.0
LA UVITA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;29,LA UVITA;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;29,0.0,0.0
LA UVITA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;4,LA UVITA;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;4,0.0,0.0
LA UVITA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;10,LA UVITA;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;10,0.0,0.0
LA UVITA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTORICO;2,LA UVITA;LEIDY ALEJANDRA MORENO SANCHEZ;PACTO HISTÓRICO;2,0.0,0.0
LA UVITA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;21,LA UVITA;LUIS ALEJANDRO GUTIERREZ SANABRIA;PARTIDO ALIANZA VERDE;21,0.0,0.0
LA UVITA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;36,LA UVITA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;36,0.0,0.0
LA UVITA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;1,LA UVITA;LUPE ISABEL LOPEZ MARQUEZ;PARTIDO CAMBIO RADICAL;1,0.0,0.0
LA UVITA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;11,LA UVITA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;11,0.0,0.0
LA UVITA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;2,LA UVITA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
LA UVITA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;1,LA UVITA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
LA UVITA;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;3,LA UVITA;MONICA YANNETH QUIROGA CASTILLO;PARTIDO CAMBIO RADICAL;3,0.0,0.0
LA UVITA;MOVIMIENTO DE SALVACION NACIONAL;MOVIMIENTO DE SALVACION NACIONAL;4,LA UVITA;MOVIMIENTO DE SALVACIÓN NACIONAL;MOVIMIENTO DE SALVACIÓN NACIONAL;4,0.0,0.0
LA UVITA;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRATICO;4,LA UVITA;NIDIA MILENA TORRES PAEZ;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
"LA UVITA;NORMAN DAVID BANOL ALVAREZ;""MOVIMIENTO ALTERNATIVO INDIGENA SOCIAL """"MAIS"""""";2","LA UVITA;NORMAN DAVID BAÑOL ALVAREZ;""MOVIMIENTO ALTERNATIVO INDÍGENA SOCIAL """"MAIS"""""";2",0.0,0.0
LA UVITA;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;2,LA UVITA;OLGA MARIA CHIVATA VARGAS;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
LA UVITA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;17,LA UVITA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;17,0.0,0.0
LA UVITA;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;7,LA UVITA;OSCAR LEONARDO AVILA ROMERO;PARTIDO CAMBIO RADICAL;7,0.0,0.0
LA UVITA;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;5,LA UVITA;PABLO EMILIO CEPEDA NOVOA;PARTIDO CAMBIO RADICAL;5,0.0,0.0
LA UVITA;PABLO MENDOZA VARGAS;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LA UVITA;PACTO HISTORICO;PACTO HISTORICO;7,LA UVITA;PACTO HISTÓRICO;PACTO HISTÓRICO;7,0.0,0.0
LA UVITA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;42,LA UVITA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;42,0.0,0.0
LA UVITA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;3,LA UVITA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;3,0.0,0.0
LA UVITA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;7,LA UVITA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;7,0.0,0.0
LA UVITA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;7,LA UVITA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;7,0.0,0.0
LA UVITA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;3,LA UVITA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;3,0.0,0.0
LA UVITA;PARTIDO POLITICO DIGNIDAD;PARTIDO POLITICO DIGNIDAD;2,LA UVITA;PARTIDO POLÍTICO DIGNIDAD;PARTIDO POLÍTICO DIGNIDAD;2,0.0,0.0
LA UVITA;PEDRO JOSE SUAREZ VACCA;PACTO HISTORICO;7,LA UVITA;PEDRO JOSE SUAREZ VACCA;PACTO HISTÓRICO;7,0.0,0.0
LA UVITA;RESGUARDO INDIGENA ZENU DEL ALTO SAN JORGE;RESGUARDO INDIGENA ZENU DEL ALTO SAN JORGE;1,LA UVITA;RESGUARDO INDÍGENA ZENÚ DEL ALTO SAN JORGE;RESGUARDO INDÍGENA ZENÚ DEL ALTO SAN JORGE;1,0.0,0.0
LA UVITA;SOMOS IDENTIDAD;SOMOS IDENTIDAD;1,LA UVITA;SOMOS IDENTIDAD;SOMOS IDENTIDAD;1,0.0,0.0
LA UVITA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;35,LA UVITA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;35,0.0,0.0
LA UVITA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;12,LA UVITA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;12,0.0,0.0
LA UVITA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;12,LA UVITA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;12,0.0,0.0
LA UVITA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;3,LA UVITA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
LA VICTORIA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;1,LA VICTORIA;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;1,0.0,0.0
LA VICTORIA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;3,LA VICTORIA;CINDY YOHANA BOHORQUEZ GARZON;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
LA VICTORIA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;3,Colombia Justa Libres,0.0,0.0
LA VICTORIA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;291,LA VICTORIA;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;291,0.0,0.0
LA VICTORIA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;2,LA VICTORIA;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;2,0.0,0.0
LA VICTORIA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;4,LA VICTORIA;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
LA VICTORIA;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;39,LA VICTORIA;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;39,0.0,0.0
LA VICTORIA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;42,LA VICTORIA;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;42,0.0,0.0
LA VICTORIA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;1,LA VICTORIA;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
LA VICTORIA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;2,LA VICTORIA;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;2,0.0,0.0
LA VICTORIA;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;2,Colombia Justa Libres,0.0,0.0
LA VICTORIA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;27,LA VICTORIA;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;27,0.0,0.0
LA VICTORIA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;1,LA VICTORIA;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
LA VICTORIA;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LA VICTORIA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;4,LA VICTORIA;JORGE IVAN MINA LASSO;CONSEJO COMUNITARIO MANUEL ZAPATA OLIVELLA DE SAN ANTERO;4,0.0,0.0
LA VICTORIA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;1,LA VICTORIA;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
LA VICTORIA;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;2,LA VICTORIA;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;2,0.0,0.0
LA VICTORIA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;23,LA VICTORIA;LUIS GUILLERMO BARRERA GUTIERREZ;PARTIDO CAMBIO RADICAL;23,0.0,0.0
LA VICTORIA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTORICO;1,LA VICTORIA;MARYORY CATHERIN ORTIZ ALVAREZ;PACTO HISTÓRICO;1,0.0,0.0
LA VICTORIA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;1,LA VICTORIA;MAYDA CECILIA VELASQUEZ RUEDA;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
LA VICTORIA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;4,LA VICTORIA;MAYRA ALEJANDRA VIANCHA SANABRIA;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
LA VICTORIA;OLGA NATALIE MANRIQUE ABRIL;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LA VICTORIA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRATICO;1,LA VICTORIA;OLGA YANETH BELTRAN DORADO;PARTIDO CENTRO DEMOCRÁTICO;1,0.0,0.0
LA VICTORIA;PACTO HISTORICO;PACTO HISTORICO;4,LA VICTORIA;PACTO HISTÓRICO;PACTO HISTÓRICO;4,0.0,0.0
LA VICTORIA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;3,LA VICTORIA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;3,0.0,0.0
LA VICTORIA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;1,LA VICTORIA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;1,0.0,0.0
LA VICTORIA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;4,LA VICTORIA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
LA VICTORIA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;2,LA VICTORIA;PARTIDO CONSERVADOR COLOMBIANO;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
LA VICTORIA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;6,LA VICTORIA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
LA VICTORIA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;1,LA VICTORIA;PARTIDO NUEVO LIBERALISMO;PARTIDO NUEVO LIBERALISMO;1,0.0,0.0
LA VICTORIA;PARTIDO POLITICO DIGNIDAD;PARTIDO POLITICO DIGNIDAD;1,LA VICTORIA;PARTIDO POLÍTICO DIGNIDAD;PARTIDO POLÍTICO DIGNIDAD;1,0.0,0.0
LA VICTORIA;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;3,LA VICTORIA;SANDRO NESTOR CONDIA PEREZ;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
LA VICTORIA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;1,LA VICTORIA;WILDER IVAN SUESCA OCHOA;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
LA VICTORIA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRATICO;1,LA VICTORIA;WILLIAM DONATO GOMEZ;PARTIDO CENTRO DEMOCRÁTICO;1,0.0,0.0
LA VICTORIA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;132,LA VICTORIA;WILMER YAIR CASTELLANOS HERNANDEZ;PARTIDO ALIANZA VERDE;132,0.0,0.0
LA VICTORIA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;7,LA VICTORIA;WILSON CASTIBLANCO GIL;PARTIDO LIBERAL COLOMBIANO;7,0.0,0.0
LABRANZAGRANDE;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTORICO;7,LABRANZAGRANDE;CAROLINA DEL PILAR RODRIGUEZ CONTRERAS;PACTO HISTÓRICO;7,0.0,0.0
LABRANZAGRANDE;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;1,LABRANZAGRANDE;CLAUDIA BEATRIZ DUARTE ACOSTA;PARTIDO NUEVO LIBERALISMO;1,0.0,0.0
LABRANZAGRANDE;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;4,Colombia Justa Libres,0.0,0.0
LABRANZAGRANDE;DIANA CAROLINA SUAREZ MUNOZ;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LABRANZAGRANDE;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRATICO;21,LABRANZAGRANDE;EDUAR ALEXIS TRIANA RINCON;PARTIDO CENTRO DEMOCRÁTICO;21,0.0,0.0
LABRANZAGRANDE;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;14,LABRANZAGRANDE;GERMAN TIBERIO OJEDA PEDRAZA;PARTIDO ALIANZA VERDE;14,0.0,0.0
LABRANZAGRANDE;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;13,LABRANZAGRANDE;GUILLERMO LEONARDO SANCHEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;13,0.0,0.0
LABRANZAGRANDE;HECTOR ANGEL ORTIZ NUNEZ;PARTIDO CENTRO DEMOCRATICO;28,LABRANZAGRANDE;HECTOR ANGEL ORTIZ NUÑEZ;PARTIDO CENTRO DEMOCRÁTICO;28,0.0,0.0
LABRANZAGRANDE;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;100,LABRANZAGRANDE;HECTOR DAVID CHAPARRO CHAPARRO;PARTIDO LIBERAL COLOMBIANO;100,0.0,0.0
LABRANZAGRANDE;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;2,LABRANZAGRANDE;HENRY DE JESUS PUERTO VASQUEZ;PARTIDO NUEVO LIBERALISMO;2,0.0,0.0
LABRANZAGRANDE;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;9,LABRANZAGRANDE;HUMPHREY ROA SARMIENTO;PARTIDO CONSERVADOR COLOMBIANO;9,0.0,0.0
LABRANZAGRANDE;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;3,LABRANZAGRANDE;INGRID MARLEN SOGAMOSO ALFONSO;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
LABRANZAGRANDE;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;43,LABRANZAGRANDE;JAIME RAUL SALAMANCA TORRES;PARTIDO ALIANZA VERDE;43,0.0,0.0
LABRANZAGRANDE;JAIRO ENRIQUE CASTIBLANCO PARRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;62,Colombia Justa Libres,0.0,0.0
LABRANZAGRANDE;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;6,LABRANZAGRANDE;JONATAN SANCHEZ GARAVITO;PARTIDO CAMBIO RADICAL;6,0.0,0.0
LABRANZAGRANDE;JORGE ARTURO MAYORGA ESGUERRA;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;1,Colombia Justa Libres,0.0,0.0
LABRANZAGRANDE;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;9,LABRANZAGRANDE;JORGE ELIECER CORTES MARTINEZ;PARTIDO LIBERAL COLOMBIANO;9,0.0,0.0
LABRANZAGRANDE;JORGE IVAN AMARILLO GIRALDO;COALICION PARTIDOS DE LA U - MIRA - COLOMBIA JUSTA LIBRES - ASI;2,Colombia Justa Libres,0.0,0.0
LABRANZAGRANDE;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;5,LABRANZAGRANDE;JOSE DARIO MAHECHA CASTILLO;PARTIDO CONSERVADOR COLOMBIANO;5,0.0,0.0
LABRANZAGRANDE;JOSE FERNANDO MORALES ACUNA;PARTIDO CONSERVADOR COLOMBIANO;3,LABRANZAGRANDE;JOSE FERNANDO MORALES ACUÑA;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
LABRANZAGRANDE;JOSE GIOVANY PINZON BAEZ;PACTO HISTORICO;14,LABRANZAGRANDE;JOSE GIOVANY PINZON BAEZ;PACTO HISTÓRICO;14,0.0,0.0
LABRANZAGRANDE;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;27,LABRANZAGRANDE;KAREN LUCIA MOLANO GRANADOS;PARTIDO ALIANZA VERDE;27,0.0,0.0
LABRANZAGRANDE;KAROL RICARDO RAMIREZ SILVA;PACTO HISTORICO;21,LABRANZAGRANDE;KAROL RICARDO RAMIREZ SILVA;PACTO HISTÓRICO;21,0.0,0.0
LABRANZAGRANDE;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;20,LABRANZAGRANDE;LAURA ANDREA BELLO PORRAS;PARTIDO ALIANZA VERDE;20,0.0,0.0
