MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
PAYA;Jose Roldan Maldonado Perez;PARTIDO CONSERVADOR COLOMBIANO;630
PAZ DE RIO;Ezequiel Jimenez Cely;AGRUPACIÓN POLÍTICA EN MARCHA;1357
PAZ DE RIO;Diego Javier Mesa Infante;COALICION DE LA UNION;999
PAZ DE RIO;Edgar Giovanni Gomez Niño;PARTIDO LIBERAL COLOMBIANO;334
PAZ DE RIO;Gabriel Augusto Estupiñan Estupiñan;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;196
PESCA;Edgar Ricardo Gamez Amaya;UNIDOS POR PESCA;2730
PESCA;Nancy Mariela Ruiz Barrera;EL CAMBIO QUE QUEREMOS;1350
PESCA;Nestor Dario Chaparro Silva;PARTIDO LIBERAL COLOMBIANO;322
PESCA;Alexander Herrera Rodriguez;PARTIDO ALIANZA VERDE;319
PISBA;Manuela Pidiache Ruiz;PARTIDO CONSERVADOR COLOMBIANO;743
PISBA;Marcela Tabaco Maldonado;COALICIÓN PISBA AVANZA EN UNIDAD;215
PISBA;Jose Ricardo Maldonado Tabaco;PARTIDO CAMBIO RADICAL;59
PISBA;Jairo Enrique Millan Malpica;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";23
PUERTO BOYACA;Jhon Feiber Urrea Cifuentes;LA FUERZA DEL FUTURO;7217
PUERTO BOYACA;Oscar Fernando Botero Alzate;PUERTO BOYACÁ ES DE TODOS;6342
PUERTO BOYACA;Cesar Augusto Poveda Rojas;PARTIDO DEMÓCRATA COLOMBIANO;6337
PUERTO BOYACA;Juan Camilo Villanueva Marin;SI VILLANUEVA;2760
PUERTO BOYACA;Monica Janeth Perez Ruiz;PARTIDO VERDE OXÍGENO;1327
PUERTO BOYACA;Manuel Adan Grisales Serna;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;187
PUERTO BOYACA;Otto Alberto Carvajal Sanabria;PARTIDO POLÍTICO LA FUERZA DE LA PAZ;120
PUERTO BOYACA;Carlos Andres Vega Virguez;PARTIDO LIGA GOBERNANTES ANTICORRUPCIÓN - LIGA;116
PUERTO BOYACA;Rodolfo Chavez Hernandez;NUEVA FUERZA DEMOCRÁTICA;69
QUIPAMA;Felix Alejandro Gutierrez Vega;QUIPAMA LA FUERZA QUE NOS UNE;1397
QUIPAMA;Fabio Augusto Beltran Vega;QUIPAMA EN BUENAS MANOS;930
QUIPAMA;Miguel Angel Medina Perez;PARTIDO CENTRO DEMOCRÁTICO;688
QUIPAMA;Elber Delgado Rojas;PARTIDO VERDE OXÍGENO;393
QUIPAMA;Ofelia Miranda Beltran;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";143
QUIPAMA;Nini Johana Cifuentes Pabon;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;21
RAMIRIQUI;Camilo Andres Avila Marquez;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO LIBERAL COLOMBIANO;2764
RAMIRIQUI;Omar Junco Espinosa;CONFIANZA PROGRESO Y DESARROLLO;2411
RAMIRIQUI;Angel Alejandro Galan Espinosa;EL MOMENTO DE LA GENTE;1550
RAMIRIQUI;Jose Ignacio Bautista Arias;"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""";24
RAQUIRA;Julio Cesar Rubiano Casas;RAQUIRA DIGNA;1862
RAQUIRA;Gustavo Casas Casas;PARTIDO CAMBIO RADICAL;1300
RAQUIRA;Nestor Alonso Castillo Buitrago;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;766
RAQUIRA;Jose Alfredo Mendieta Mendieta;COALICION UNIDOS POR EL CAMBIO;166
RAQUIRA;Santiago Rodriguez Ruiz;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;144
RONDON;Santiago Alexander Vargas Daza;PARTIDO ALIANZA VERDE;1295
RONDON;Sandra Milena Alvarez Alvarez;PARTIDO DE LA UNION POR LA GENTE- PARTIDO CAMBIO RADICAL;493
RONDON;Silvio Jhon Fredy Lopez Reyes;PARTIDO LIBERAL COLOMBIANO;65
SABOYA;Juan Carlos Gonzalez Pineda;+PARTICIPACIÓN + COMUNIDAD + HECHOS;4516
SABOYA;Zamir Sotelo Monroy;SABOYA CRECE CON EL CAMPO;3120
SABOYA;Jhon Charles Cobos Castellanos;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;240
SACHICA;Hector David Amado Sierra;PARTIDO DE LA U-PARTIDO CAMBIO RADICAL;1223
SACHICA;Javier Antonio Piraquive Duran;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;918
SACHICA;David Andres Rozo Medina;AGRUPACIÓN POLÍTICA EN MARCHA;555
SACHICA;Fredy Alberto Medina Medina;INDEPENDIENTES;425
SACHICA;Erika Viviana Coy Avila;MOVIMIENTO SALVACIÓN NACIONAL;181
SACHICA;Edgar Felipe Buitrago Sierra;EN SÁCHICA SI SE PUEDE;176
SACHICA;Yeini Carolina Piraquive Suarez;PARTIDO NUEVO LIBERALISMO;76
SAMACA;Wilson Castiblanco Gil;POR QUE SAMACÁ MERECE MAS;4193
SAMACA;Ismael Junco Sanchez;PARTIDO CAMBIO RADICAL;3728
SAMACA;Gerardo Parra Rodriguez;AGRUPACIÓN POLÍTICA EN MARCHA;2093
SAMACA;Marcos Miguel Arias Diaz;INDEPENDIENTES;381
SAMACA;Carlos Andres Rativa Rodriguez;PARTIDO COLOMBIA RENACIENTE;344
SAMACA;Antonio Jose Cepeda Montañez;CAMINEMOS JUNTOS;95
SAN EDUARDO;Yeison Albeiro Alfonso Gaitan;PARTIDO ALIANZA VERDE;681
SAN EDUARDO;Jair Edilson Bohorquez Parra;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;617
SAN JOSE DE PARE;Jose Eustaquio Ariza Pardo;JUNTOS LABRANDO FUTURO POR SAN JOSE DE PARE;1367
SAN JOSE DE PARE;Belisario Neira Paez;POR LOS PAREÑOS;1361
SAN JOSE DE PARE;Juan Jose Suarez Otalora;PARTIDO CENTRO DEMOCRÁTICO;1055
SAN JOSE DE PARE;Edward Alonso Mateus Campos;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;284
SAN LUIS DE GACENO;Nelzon Garzon Chitiva;CON EL DESARROLLO GANAMOS TODOS;1602
SAN LUIS DE GACENO;Beyer Frandyney Lopez Caro;VAMOS PALANTE SAN LUIS DE GACENO;1569
SAN MATEO;Edgar Gerardo Diaz Angarita;PARTIDO DE LA U-CAMBIO RADICAL-ALIANZA VERDE;1334
SAN MATEO;Carol Yiceth Centeno Correa;UNIDOS POR EL PROGRESO DE SAN MATEO;1324
SAN MATEO;Ramon De Jesus Sepulveda Osorio;PARTIDO LIBERAL COLOMBIANO;10
SAN MIGUEL DE SEMA;Mario Jose Avila Furque;UN GOBIERNO PARA TODOS;1347
SAN MIGUEL DE SEMA;Eleazar Gonzalez Casas;PARTIDO CONSERVADOR COLOMBIANO;944
SAN MIGUEL DE SEMA;Freddy Alonso Hernandez Hernandez;MOVIMIENTO SALVACIÓN NACIONAL;7
SAN PABLO DE BORBUR;Carlos Alberto Castellanos Gomez;SAN PABLO DE BORBUR SIEMPRE CONTIGO;2222
SAN PABLO DE BORBUR;Libia Mariela Lancheros Duran;UNIDOS HAREMOS EL CAMBIO SPB;1981
SANTA MARIA;Ruben Dario Gonzalez Garcia;TODOS MARCHANDO POR UN CAMBIO;1416
SANTA MARIA;Mario Alejandro Zamora Alfonso;PARTIDO CONSERVADOR COLOMBIANO;720
SANTA MARIA;Naul Albeiro Vega Vega;MOVIMIENTO SALVACIÓN NACIONAL;137
SANTA MARIA;Luz Marina Vallejo Martinez;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";33
SANTA ROSA DE VITERBO;Juan Alexis Martinez Fajardo;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;2598
SANTA ROSA DE VITERBO;Cesar Efren Quintero Sepulveda;FIRME CON SANTA ROSA DE VITERBO;1432
SANTA ROSA DE VITERBO;Fabian Ricardo Garcia Camargo;PARTIDO CONSERVADOR COLOMBIANO;724
SANTA ROSA DE VITERBO;Sebastian Ernesto Ruano Rodriguez;PODEMOS;610
SANTA ROSA DE VITERBO;Saulo Ernesto Guio Niño;PARTIDO CAMBIO RADICAL;606
SANTA ROSA DE VITERBO;Murary Alberto Castillo Fuentes;PARTIDO CENTRO DEMOCRÁTICO;372
SANTA ROSA DE VITERBO;Jorge Enrique Palencia Quintero;PARTIDO ECOLOGISTA COLOMBIANO;89
SANTA SOFIA;Claudio Alfonso Coy Guerra;PA SERVIRLE A SUMERCE;1342
SANTA SOFIA;Yeidy Marielsy Espitia Padilla;CREER Y SERVIR CON AMOR POR SANTA SOFIA;661
SANTA SOFIA;Luis Eduardo Gonzalez Forero;UNIDOS POR LA TIERRITA;376
SANTA SOFIA;Ligia Zahide Gamboa Morales;MOVIMIENTO SALVACIÓN NACIONAL;265
SANTANA;Juan Carlos Sanchez Rincon;PARTIDO CENTRO DEMOCRÁTICO;2419
SANTANA;Jefferson Peña Rubiano;PARTIDO LIBERAL COLOMBIANO;1459
SANTANA;Carlos Ivan Sanchez Coronado;CONSTRUYENDO JUNTOS;793
SANTANA;Fabian Raul Aranda Angel;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;333
SANTANA;Jose Oilman Fontecha Cubides;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";106
SATIVANORTE;Cesar Danilo Medina Manrique;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1037
SATIVANORTE;Wilmer Alfonso Perez;EXPERIENCIA Y LIDERAZGO POR SATIVANORTE;979
SATIVANORTE;Jose Maximino Suarez Leon;"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""";132
SATIVANORTE;Martha Daniela Aparicio Velandia;MOVIMIENTO SALVACIÓN NACIONAL;18
SATIVASUR;Marco Aurelio Lopez Gomez;UNIDOS POR SATIVASUR;646
SATIVASUR;Angie Vanessa Patiño Pedroza;PARTIDO ALIANZA VERDE;408
SATIVASUR;Omar Danilo Manrique Pulgar;PARTIDO LIBERAL COLOMBIANO;93
SIACHOQUE;Plinio Hernandez Gamba;PCC - LIBERAL - SIACHOQUE;2869
SIACHOQUE;Oscar Enrique Avila Galan;SIACHOQUENSES SOMOS TODOS, UNIDOS POR EL CAMBIO;1416
SIACHOQUE;William Alvaro Galindo Baron;PARTIDO COLOMBIA RENACIENTE;437
SIACHOQUE;Pablo Alfonso Boyaca Catolico;PARTIDO CENTRO DEMOCRÁTICO;90
SIACHOQUE;Ernesto Rodriguez Ortega;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";58
SOATA;Wolbert Vargas Rincon;RENOVACION SOATENSE;2738
SOATA;Elmer Ayala Mejia;ACTIVATE POR LA SOATÁ DE TODAS Y TODOS;1961
SOATA;Carlos Arturo Rojas Archila;INDEPENDIENTES;650
SOATA;Fredy Leonardo Mayorga Cetina;PARTIDO POLÍTICO GENTE EN MOVIMIENTO;49
SOCHA;Oscar Antonio Hurtado Carvajal;PARTIDO LIBERAL COLOMBIANO;1979
SOCHA;Guillermo Mesa Soledad;PARTIDO CONSERVADOR COLOMBIANO;1339
SOCHA;Fruto Cuevas Goyeneche;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;1300
SOCOTA;Adiel Panqueba Chia;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;2156
SOCOTA;Juan Pablo Cruz Niño;COALICION TRABAJANDO UNIDOS POR EL DESARROLLO Y BIENESTAR DE NUESTRO SOCOTA;1254
SOCOTA;Jhon Alexander Perez Bello;PARTIDO VERDE OXÍGENO;973
SOGAMOSO;Mauricio Baron Granados;COALICIÓN EL MOMENTO ES AHORA;26442
SOGAMOSO;Carol Vanessa Perez Rodriguez;UNIDOS HACEMOS MÁS;13910
SOGAMOSO;Luis Alejandro Gutierrez Sanabria;COALICION CIVICA POR SOGAMOSO;10225
SOGAMOSO;Katheryne Escobar Ibarra;PACTO HISTORICO COLOMBIA PUEDE;3612
SOGAMOSO;Jorge Arturo Mayorga Esguerra;UNIDOS POR SOGAMOSO;3303
SOGAMOSO;Cristobal Rodriguez Hernandez;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1077
SOGAMOSO;Hermes Thomas Medina Merchan;PARTIDO POLÍTICO GENTE EN MOVIMIENTO;337
SOGAMOSO;Raul Antonio Alba Macias;MOVIMIENTO SALVACIÓN NACIONAL;100
SOMONDOCO;German Ricardo Robayo Heredia;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1175
SOMONDOCO;Milton Oswaldo Gordillo Carranza;PARTIDO CAMBIO RADICAL;1122
SOMONDOCO;Cesar Oswaldo Gonzalez Diaz;MOVIMIENTO SALVACIÓN NACIONAL;24
SORA;Hernan Alonso Acosta Medina;LIDERAZGO Y GESTION, GARANTIA DE BUEN GOBIERNO;1843
SORA;Milton Jose Rivera Pineda;PARTIDO LIBERAL COLOMBIANO;815
SORACA;Efrain Camilo Bernal Yanquen;TRABAJEMOS UNIDOS POR SORACA;1822
SORACA;Ivan Felipe Bernal Moreno;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";1457
SORACA;Javier Saul Urian Peña;PARTIDO LIBERAL COLOMBIANO;1343
SORACA;Yesica Yulied Bernal Perez;PARTIDO POLÍTICO LA FUERZA DE LA PAZ;459
SORACA;Rodrigo Castelblanco Huertas;PARTIDO CONSERVADOR COLOMBIANO;157
SOTAQUIRA;Salomon Buitrago Fonseca;POR EL RENACER DE UN PUEBLO UNIDO;1821
SOTAQUIRA;Hector Alfonso Garcia Garcia;PARTIDO NUEVO LIBERALISMO;1571
SOTAQUIRA;Astrid Lorena Villamizar Ostos;PARTIDO ALIANZA VERDE;902
SOTAQUIRA;Nubia Elizabeth Bermudez Tarazona;AGRUPACIÓN POLÍTICA EN MARCHA;627
SOTAQUIRA;Luis Emilio Diaz Salamanca;PARTIDO LIGA GOBERNANTES ANTICORRUPCIÓN - LIGA;30
SUSACON;Pupo Alonso Rincon Rincon;TODA UNA VIDA AL SERVICIO DE SU GENTE Y DE SUSACÓN;1165
SUSACON;Rodolfo Puentes Suarez;PARTIDO ALIANZA VERDE;808
SUSACON;Roberto Oliveros Rincon;PARTIDO LIBERAL COLOMBIANO;29
SUSACON;Carlos Hernando Suarez Martinez;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;28
SUTAMARCHAN;Miguel Andres Rodriguez Saavedra;SUTAMARCHAN SOMOS TODOS, EL MOMENTO ES AHORA;2773
SUTAMARCHAN;Oscar Eduardo Pinilla Pinilla;COALICIÓN UNIDOS POR LA SUTAMARCHAN QUE SOÑAMOS;2333
SUTAMARCHAN;Ana Dulfay Rivera Pinilla;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;65
SUTAMARCHAN;Edisson Montherlant Palacios Guio;INDEPENDIENTES;17
SUTATENZA;Rodrigo Hernan Carrillo Ballesteros;TRABAJAMOS POR SUTATENZA;1668
SUTATENZA;Camilo Sastoque Leiva;GOBIERNO CON GARANTIA DE PROGRESO;818
SUTATENZA;Jose Yamid Salazar Umbacia;PARTIDO CENTRO DEMOCRÁTICO;577
SUTATENZA;Angel Alexander Velasquez Mendoza;"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""";31
TASCO;German Camilo Morales Rincon;COALICION CONSTRUYENDO FUTURO;2186
TASCO;Edwin Javier Manrique Guerrero;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;843
TASCO;Victor Andres Rodriguez Barrera;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;480
TASCO;Jose Mauricio Reyes Rodriguez;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;95
TENZA;Mario Fernando Lozano Duarte;PARTIDO ALIANZA VERDE;2075
TENZA;Erika Yisela Fernandez Mendoza;PARTIDO CONSERVADOR COLOMBIANO;693
TENZA;Jose Fernando Gomez Mora;PARTIDO ECOLOGISTA COLOMBIANO;2
TIBANA;William Tomas Galindo Borda;UNIDOS POR UN TIBANA DE OPORTUNIDADES;3047
TIBANA;Luis Alberto Casteblanco Quincos;TIBANA SOMOS TODOS;2096
TIBANA;Jairo Enrique Cardozo Junco;MOVIMIENTO POLÍTICO COLOMBIA HUMANA;51
TIBASOSA;Eduardo Salcedo Velosa;PARTIDO CONSERVADOR - PARTIDO LIBERAL;2318
TIBASOSA;Carlos Alberto Ruiz Diaz;POR TIBASOSA Y SU GENTE;1608
TIBASOSA;Wilson Raimundo Coy Granados;LA FUERZA QUE NOS UNE;1602
TIBASOSA;Jorge Alirio Pereira Becerra;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;978
TIBASOSA;Leonardo Jonhy Patiño Quijano;PARTIDO NUEVO LIBERALISMO;705
TIBASOSA;Priss Daneisy Cabra Camargo;"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""";170
TIBASOSA;Vicente Molano Becerra;AGRUPACIÓN POLÍTICA EN MARCHA;44
TINJACA;Ciro Alfonso Castellanos Paez;UNIDOS POR TINJACA;1331
TINJACA;Jaime Eduardo Paez Mendieta;POR TINJACA;1055
TINJACA;Carlos Arturo Rodriguez Hernandez;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;73
TINJACA;Oscar Andres Gonzalez Escobar;MOVIMIENTO SALVACIÓN NACIONAL;15
TIPACOQUE;Hector Segundo Ramirez Escobar;TIPACOQUE CONSTRUYE PROGRESO;1697
TIPACOQUE;Nelson Humberto Melgarejo Angarita;COALICION POLITICA Y PROGRAMATICA;1219
TOCA;German Alonso Becerra Lopez;TOCA POR BUEN CAMINO;3438
TOCA;Julio Cesar Guio Maldonado;COALICION LIBERAL-CONSERVADORA;2722
TOGUI;Diego Fernando Rivera Velandia;POR UN TOGUI PRODUCTIVO Y SOSTENIBLE;1483
TOGUI;German Alfonso Sanchez Saavedra;UNIDOS POR TOGUI;1381
TOGUI;Fredy Alexander Malagon Rivera;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";172
TOGUI;Marco Aldo Vanegas Avila;PARTIDO VERDE OXÍGENO;60
TOPAGA;Jose Juvenal Torres Cristancho;PARTIDO CONSERVADOR COLOMBIANO;1620
TOPAGA;Frankly Orduz Acevedo;GESTION Y COMPROMISO SOCIAL, CON ALMA TOPAGUENSE;1266
TOTA;Diana Elizabeth Riaño Chaparro;TEJIENDO DESARROLLO;1429
TOTA;Geyman Hernan Cardozo Pulido;JUNTOS SEMBRAMOS CONFIANZA Y ESPERANZA;1425
TOTA;Cristian Fabian Martinez Cabezas;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;620
TOTA;Nixon Giovanni Riaño Rojas;"MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL ""MAIS""";157
TUNJA;Mikhail Krasnov;PARTIDO POLÍTICO LA FUERZA DE LA PAZ;27338
TUNJA;John Ernesto Carrero Villamil;COALICIÓN JOHN CARRERO ALCALDE;18782
TUNJA;Vicente Anibal Ojeda Martinez;ALIANZA POR TUNJA;11661
TUNJA;July Paola Acuña Rincon;PARTIDO CAMBIO RADICAL;8967
TUNJA;Cesar Augusto Lopez Morales;TUNJA MERECE MÁS;7195
TUNJA;Jonathan Armando Bosigas Malagon;PACTO HISTORICO;6035
TUNJA;Carlos Enrique Vargas Angarita;MOVIMIENTO POLITICO FUERZA CIUDADANA;999
TUNJA;Apuleyo Sanabria Vergara;PARTIDO DEMÓCRATA COLOMBIANO;192
TUNJA;Giovanny Andres Gomez Palomino;PARTIDO POLÍTICO CREEMOS;0
TUNUNGUA;Elkin Jesus Alfonso Gil;CONSTRUYAMOS UNA NUEVA HISTORIA;712
TUNUNGUA;Diego Felipe Rivera Laiton;CON SUMERCE TUNUNGUA GANA;636
TURMEQUE;Giovanni Vela Bernal;HONESTIDAD, GESTION Y EXPERIENCIA POR TURMEQUE;2966
TURMEQUE;Victor Orlando Osorio Robayo;PARTIDO NUEVO LIBERALISMO;768
TURMEQUE;Miguel Antonio Parroquiano Garcia;MOVIMIENTO POLITICO FUERZA CIUDADANA;132
TUTA;Wilber Jaime Salamanca Pineda;TUTA SIGUE ADELANTE;2961
TUTA;Edilson Rodriguez Cuervo;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;2243
TUTA;Oscar Ivan Pinzon Sanchez;SEMBREMOS FUTURO;1258
TUTA;Jairo Ernesto Espitia Cely;MOVIMIENTO POLITICO FUERZA CIUDADANA;199
TUTA;Carlos Humberto Cely Fonseca;MOVIMIENTO SALVACIÓN NACIONAL;21
TUTAZA;Carlos Saul Reyes Estupiñan;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;764
TUTAZA;Gonzalo Castro Triana;INDEPENDIENTES;583
TUTAZA;Carlos Saul Arguello Orozco;"PARTIDO ALIANZA SOCIAL INDEPENDIENTE ""ASI""";557
UMBITA;Yon Fredy Gonzalez Huertas;JUNTOS POR UMBITA;2898
UMBITA;Elis Alexander Moreno Salamanca;GARANTIA DE BUEN GOBIERNO;1639
VENTAQUEMADA;Oscar Camilo Montañez Bohorquez;DE CORAZÓN POR VENTAQUEMADA;4673
VENTAQUEMADA;Virgilio Farfan Rojas;CUENTE CONMIGO;2109
VENTAQUEMADA;Mariela Puerto Alvarez;POR UNA VENTAQUEMADA INTEGRA, JUSTA Y SEGURA;821
VENTAQUEMADA;Jimmy Fabian Montaña Martinez;COALICION JUNTOS...SE PUEDE;706
VENTAQUEMADA;Luis Alejandro Aldana Muñoz;PARTIDO ALIANZA VERDE;37
VILLA DE LEIVA;Victor Alfonso Gamboa Chaparro;COALICION AMOR POR VILLA DE LEYVA;5003
VILLA DE LEIVA;Juan Evangelista Farfan Corzo;PRESENTES POR UN FUTURO SEGURO;2986
VILLA DE LEIVA;Jose Demetrio Montañez;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;941
VILLA DE LEIVA;Johanna Esperanza Cogollos Amador;COALICION DE LA ESPERANZA;503
VILLA DE LEIVA;Leonel Ramiro Awazacko Martinez;PARTIDO NUEVO LIBERALISMO;187
VIRACACHA;Wilson Francisco Arias Guerra;PARTIDO CONSERVADOR COLOMBIANO;1164
VIRACACHA;Giovanni Humberto Beltran Camargo;PARTIDO ALIANZA VERDE;773
ZETAQUIRA;Jorge Alfonso Ramirez Galindo;HAY CAMPO PARA TODOS;2431
ZETAQUIRA;John Edward Rodriguez Arias;LOS MEJORES POR ZETAQUIRA;1176
