MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
RAQUIRA;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,RAQUIRA;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,0.0,0.0
RAQUIRA;CHRISTIAN GABRIEL ALBARRACIN VASQUEZ;PARTIDO LIBERAL COLOMBIANO;1,RAQUIRA;CHRISTIAN GABRIEL ALBARRACIN VASQUEZ;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
RAQUIRA;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;94,RAQUIRA;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;94,0.0,0.0
RAQUIRA;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;44,RAQUIRA;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;44,0.0,0.0
RAQUIRA;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;20,RAQUIRA;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;20,0.0,0.0
RAQUIRA;DANA KATHERYN BONILLA CRUZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,RAQUIRA;DANA KATHERYN BONILLA CRUZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;1,0.0,0.0
RAQUIRA;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;6,RAQUIRA;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
RAQUIRA;DAVID RICARDO CAMARGO HIGUERA;PARTIDO LIBERAL COLOMBIANO;22,RAQUIRA;DAVID RICARDO CAMARGO HIGUERA;PARTIDO LIBERAL COLOMBIANO;22,0.0,0.0
RAQUIRA;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRATICO;16,RAQUIRA;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRÁTICO;16,0.0,0.0
RAQUIRA;DELMAR LEONARDO ROA PATINO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;8,RAQUIRA;DELMAR LEONARDO ROA PATIÑO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;8,0.0,0.0
RAQUIRA;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRATICO;6,RAQUIRA;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRÁTICO;6,0.0,0.0
RAQUIRA;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;17,RAQUIRA;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;17,0.0,0.0
RAQUIRA;DUVAN STEEVEN MESA SAENZ;PARTIDO LIBERAL COLOMBIANO;6,RAQUIRA;DUVAN STEEVEN MESA SAENZ;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
RAQUIRA;EDWIN FABIAN ORDUZ DIAZ;BOYACA POTENCIA DE VIDA;2,RAQUIRA;EDWIN FABIAN ORDUZ DIAZ;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
RAQUIRA;EFRAIN ANDRES MOJICA MUNOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,RAQUIRA;EFRAIN ANDRES MOJICA MUÑOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,0.0,0.0
RAQUIRA;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRATICO;9,RAQUIRA;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRÁTICO;9,0.0,0.0
RAQUIRA;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;46,RAQUIRA;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;46,0.0,0.0
RAQUIRA;FABIO NELSON GONZALEZ SOTELO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;6,RAQUIRA;FABIO NELSON GONZALEZ SOTELO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;6,0.0,0.0
RAQUIRA;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;87,RAQUIRA;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;87,0.0,0.0
RAQUIRA;FERNANDO RAFAEL JESUS YANCES PEREZ;BOYACA POTENCIA DE VIDA;4,RAQUIRA;FERNANDO RAFAEL JESUS YANCES PEREZ;BOYACÁ POTENCIA DE VIDA;4,0.0,0.0
RAQUIRA;GUSTAVO EDUARDO CASTANEDA NINO;PARTIDO ALIANZA VERDE;63,RAQUIRA;GUSTAVO EDUARDO CASTAÑEDA NIÑO;PARTIDO ALIANZA VERDE;63,0.0,0.0
RAQUIRA;GUSTAVO HELADIO TORRES SANCHEZ;BOYACA POTENCIA DE VIDA;1,RAQUIRA;GUSTAVO HELADIO TORRES SANCHEZ;BOYACÁ POTENCIA DE VIDA;1,0.0,0.0
RAQUIRA;HECTOR EDUARDO LESMES MARTINEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;3,RAQUIRA;HECTOR EDUARDO LESMES MARTINEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;3,0.0,0.0
RAQUIRA;HECTOR JOSUE CAMACHO ACOSTA;PARTIDO CENTRO DEMOCRATICO;15,RAQUIRA;HECTOR JOSUE CAMACHO ACOSTA;PARTIDO CENTRO DEMOCRÁTICO;15,0.0,0.0
RAQUIRA;HECTOR MATEO CENTENO AGUDELO;PARTIDO ALIANZA VERDE;17,RAQUIRA;HECTOR MATEO CENTENO AGUDELO;PARTIDO ALIANZA VERDE;17,0.0,0.0
RAQUIRA;HECTOR ZAMIR CABANZO BUITRAGO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;30,RAQUIRA;HECTOR ZAMIR CABANZO BUITRAGO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;30,0.0,0.0
RAQUIRA;HELVER FRANCISCO CIPAGAUTA TUTA;BOYACA POTENCIA DE VIDA;3,RAQUIRA;HELVER FRANCISCO CIPAGAUTA TUTA;BOYACÁ POTENCIA DE VIDA;3,0.0,0.0
RAQUIRA;ISABEL ALFONSO COMBITA;BOYACA POTENCIA DE VIDA;3,RAQUIRA;ISABEL ALFONSO COMBITA;BOYACÁ POTENCIA DE VIDA;3,0.0,0.0
RAQUIRA;IVAN FELIPE RAMIREZ BARRERA;PARTIDO ALIANZA VERDE;11,RAQUIRA;IVAN FELIPE RAMIREZ BARRERA;PARTIDO ALIANZA VERDE;11,0.0,0.0
RAQUIRA;IVAN RICARDO PIRACHICAN BERNAL;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;17,RAQUIRA;IVAN RICARDO PIRACHICAN BERNAL;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;17,0.0,0.0
RAQUIRA;JAIME EFRAIN MEDINA RAMIREZ;PARTIDO CAMBIO RADICAL;7,RAQUIRA;JAIME EFRAIN MEDINA RAMIREZ;PARTIDO CAMBIO RADICAL;7,0.0,0.0
RAQUIRA;JAIRO PACHECO SUAREZ;PARTIDO LIBERAL COLOMBIANO;135,RAQUIRA;JAIRO PACHECO SUAREZ;PARTIDO LIBERAL COLOMBIANO;135,0.0,0.0
RAQUIRA;JHON ALEXANDER LOPEZ MENDOZA;PARTIDO ALIANZA VERDE;19,RAQUIRA;JHON ALEXANDER LOPEZ MENDOZA;PARTIDO ALIANZA VERDE;19,0.0,0.0
RAQUIRA;JHON FREDY GARAVITO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;7,RAQUIRA;JHON FREDY GARAVITO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;7,0.0,0.0
RAQUIRA;JONATHAN JAVIER COMBA GUTIERREZ;BOYACA POTENCIA DE VIDA;19,RAQUIRA;JONATHAN JAVIER COMBA GUTIERREZ;BOYACÁ POTENCIA DE VIDA;19,0.0,0.0
RAQUIRA;JORGE ELIECER RUIZ BLANCO;PARTIDO LIBERAL COLOMBIANO;2,RAQUIRA;JORGE ELIECER RUIZ BLANCO;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
RAQUIRA;JORGE ENRIQUE CAMACHO RODRIGUEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;16,RAQUIRA;JORGE ENRIQUE CAMACHO RODRIGUEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;16,0.0,0.0
RAQUIRA;JOSE ARMANDO QUINONES GARZON;PARTIDO CENTRO DEMOCRATICO;170,RAQUIRA;JOSE ARMANDO QUIÑONES GARZON;PARTIDO CENTRO DEMOCRÁTICO;170,0.0,0.0
RAQUIRA;JUAN CAMILO MORALES RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;24,RAQUIRA;JUAN CAMILO MORALES RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;24,0.0,0.0
RAQUIRA;JUAN CARLOS BORDA TORRES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;4,RAQUIRA;JUAN CARLOS BORDA TORRES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;4,0.0,0.0
RAQUIRA;JUAN CARLOS VARGAS BARRETO;PARTIDO CAMBIO RADICAL;19,RAQUIRA;JUAN CARLOS VARGAS BARRETO;PARTIDO CAMBIO RADICAL;19,0.0,0.0
RAQUIRA;JULIAN ANDRES RUBIO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;59,RAQUIRA;JULIAN ANDRES RUBIO CORTES;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;59,0.0,0.0
RAQUIRA;JULIAN DAVID GARCIA RUBIO;PARTIDO ALIANZA VERDE;16,RAQUIRA;JULIAN DAVID GARCIA RUBIO;PARTIDO ALIANZA VERDE;16,0.0,0.0
RAQUIRA;JULIAN DAVID MESA PINTO;PARTIDO ALIANZA VERDE;40,RAQUIRA;JULIAN DAVID MESA PINTO;PARTIDO ALIANZA VERDE;40,0.0,0.0
RAQUIRA;JULIAN LEONARDO CEPEDA CARDENAS;BOYACA POTENCIA DE VIDA;13,RAQUIRA;JULIAN LEONARDO CEPEDA CARDENAS;BOYACÁ POTENCIA DE VIDA;13,0.0,0.0
RAQUIRA;JULIO CESAR GONZALEZ ORJUELA;PARTIDO ALIANZA VERDE;29,RAQUIRA;JULIO CESAR GONZALEZ ORJUELA;PARTIDO ALIANZA VERDE;29,0.0,0.0
RAQUIRA;KARENT DANIELA CHAPARRO CUERVO;PARTIDO LIBERAL COLOMBIANO;1,RAQUIRA;KARENT DANIELA CHAPARRO CUERVO;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
RAQUIRA;KAROL RICARDO RAMIREZ SILVA;PARTIDO LIBERAL COLOMBIANO;6,RAQUIRA;KAROL RICARDO RAMIREZ SILVA;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
RAQUIRA;LAURA ALEJANDRA RAMOS RIOS;PARTIDO CAMBIO RADICAL;56,RAQUIRA;LAURA ALEJANDRA RAMOS RIOS;PARTIDO CAMBIO RADICAL;56,0.0,0.0
RAQUIRA;LEIDY ALEJANDRA MORENO SANCHEZ;BOYACA POTENCIA DE VIDA;6,RAQUIRA;LEIDY ALEJANDRA MORENO SANCHEZ;BOYACÁ POTENCIA DE VIDA;6,0.0,0.0
RAQUIRA;LIBIA ROCIO GARCIA AMAYA;PARTIDO ALIANZA VERDE;11,RAQUIRA;LIBIA ROCIO GARCIA AMAYA;PARTIDO ALIANZA VERDE;11,0.0,0.0
RAQUIRA;LUIS EDUARDO RODRIGUEZ PEREZ;PARTIDO CAMBIO RADICAL;206,RAQUIRA;LUIS EDUARDO RODRIGUEZ PEREZ;PARTIDO CAMBIO RADICAL;206,0.0,0.0
RAQUIRA;LUZ MARINA ARIAS PLAZAS;PARTIDO CAMBIO RADICAL;11,RAQUIRA;LUZ MARINA ARIAS PLAZAS;PARTIDO CAMBIO RADICAL;11,0.0,0.0
RAQUIRA;MARIA ALEJANDRA GRANADOS ZEA;PARTIDO CAMBIO RADICAL;8,RAQUIRA;MARIA ALEJANDRA GRANADOS ZEA;PARTIDO CAMBIO RADICAL;8,0.0,0.0
RAQUIRA;MARIA FERNANDA CAMILA CORREA CHAPARRO;BOYACA POTENCIA DE VIDA;2,RAQUIRA;MARIA FERNANDA CAMILA CORREA CHAPARRO;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
RAQUIRA;MARYE YANETH FRANCO;BOYACA POTENCIA DE VIDA;6,RAQUIRA;MARYE YANETH FRANCO;BOYACÁ POTENCIA DE VIDA;6,0.0,0.0
RAQUIRA;MARYORY CATHERIN ORTIZ ALVAREZ;BOYACA POTENCIA DE VIDA;26,RAQUIRA;MARYORY CATHERIN ORTIZ ALVAREZ;BOYACÁ POTENCIA DE VIDA;26,0.0,0.0
RAQUIRA;MIGUEL ARMANDO ARAQUE VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;5,RAQUIRA;MIGUEL ARMANDO ARAQUE VARGAS;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;5,0.0,0.0
RAQUIRA;MOVIMIENTO SALVACION NACIONAL;MOVIMIENTO SALVACION NACIONAL;5,RAQUIRA;MOVIMIENTO  SALVACIÓN NACIONAL;MOVIMIENTO SALVACIÓN NACIONAL;5,0.0,0.0
RAQUIRA;NADIA ALEXANDRA CARRENO AVELLA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;5,RAQUIRA;NADIA ALEXANDRA CARREÑO AVELLA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;5,0.0,0.0
RAQUIRA;NAYIBE ENITH PRADO GUERRERO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;4,RAQUIRA;NAYIBE ENITH PRADO GUERRERO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;4,0.0,0.0
RAQUIRA;NELSON FABIAN PEREZ BURGOS;PARTIDO CAMBIO RADICAL;27,RAQUIRA;NELSON FABIAN PEREZ BURGOS;PARTIDO CAMBIO RADICAL;27,0.0,0.0
RAQUIRA;NELSON HERNANDO ROA RUBIO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;8,RAQUIRA;NELSON HERNANDO ROA RUBIO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;8,0.0,0.0
RAQUIRA;NEREO BARON TELLEZ;BOYACA POTENCIA DE VIDA;2,RAQUIRA;NEREO BARON TELLEZ;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
RAQUIRA;NICOLL DAYANA CARVAJAL PULIDO;PARTIDO ALIANZA VERDE;24,RAQUIRA;NICOLL DAYANA CARVAJAL PULIDO;PARTIDO ALIANZA VERDE;24,0.0,0.0
RAQUIRA;NINY YOHANA MORENO;PARTIDO ALIANZA VERDE;46,RAQUIRA;NINY YOHANA MORENO;PARTIDO ALIANZA VERDE;46,0.0,0.0
RAQUIRA;NUEVA FUERZA DEMOCRATICA;NUEVA FUERZA DEMOCRATICA;4,RAQUIRA;NUEVA FUERZA DEMOCRÁTICA;NUEVA FUERZA DEMOCRÁTICA;4,0.0,0.0
RAQUIRA;OLGA MARIA CHIVATA VARGAS;PARTIDO LIBERAL COLOMBIANO;6,RAQUIRA;OLGA MARIA CHIVATA VARGAS;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
RAQUIRA;OLGA NINO ROJAS;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,RAQUIRA;OLGA NIÑO ROJAS;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;2,0.0,0.0
RAQUIRA;OMAR FERNANDO VALDERRAMA BAEZ;PARTIDO CENTRO DEMOCRATICO;13,RAQUIRA;OMAR FERNANDO VALDERRAMA BAEZ;PARTIDO CENTRO DEMOCRÁTICO;13,0.0,0.0
RAQUIRA;OMAR HUMBERTO VILLAMIL MUNEVAR;PARTIDO ALIANZA VERDE;33,RAQUIRA;OMAR HUMBERTO VILLAMIL MUNEVAR;PARTIDO ALIANZA VERDE;33,0.0,0.0
RAQUIRA;OSCAR LEONARDO MONTANEZ SIERRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;242,RAQUIRA;OSCAR LEONARDO MONTAÑEZ SIERRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;242,0.0,0.0
RAQUIRA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;91,RAQUIRA;PARTIDO ALIANZA VERDE;PARTIDO ALIANZA VERDE;91,0.0,0.0
RAQUIRA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;55,RAQUIRA;PARTIDO CAMBIO RADICAL;PARTIDO CAMBIO RADICAL;55,0.0,0.0
RAQUIRA;PARTIDO CENTRO DEMOCRATICO;PARTIDO CENTRO DEMOCRATICO;29,RAQUIRA;PARTIDO CENTRO DEMOCRÁTICO;PARTIDO CENTRO DEMOCRÁTICO;29,0.0,0.0
RAQUIRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;9,RAQUIRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;9,0.0,0.0
RAQUIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;16,RAQUIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;16,0.0,0.0
RAQUIRA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;25,RAQUIRA;PARTIDO LIBERAL COLOMBIANO;PARTIDO LIBERAL COLOMBIANO;25,0.0,0.0
RAQUIRA;PEDRO PABLO SALAS HERNANDEZ;PARTIDO ALIANZA VERDE;29,RAQUIRA;PEDRO PABLO SALAS HERNANDEZ;PARTIDO ALIANZA VERDE;29,0.0,0.0
RAQUIRA;RAFAEL ANTONIO VALDERRAMA PARRA;PARTIDO CENTRO DEMOCRATICO;2,RAQUIRA;RAFAEL ANTONIO VALDERRAMA PARRA;PARTIDO CENTRO DEMOCRÁTICO;2,0.0,0.0
RAQUIRA;RAFAEL DAVID ROJAS CRISTANCHO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;1,RAQUIRA;RAFAEL DAVID ROJAS CRISTANCHO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;1,0.0,0.0
RAQUIRA;REYES BERNARDO PEREZ ALVAREZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;4,RAQUIRA;REYES BERNARDO PEREZ ALVAREZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;4,0.0,0.0
RAQUIRA;ROBINSON MONTOYA PEREZ;PARTIDO ALIANZA VERDE;31,RAQUIRA;ROBINSON MONTOYA PEREZ;PARTIDO ALIANZA VERDE;31,0.0,0.0
RAQUIRA;ROMAN HERNANDO ORTEGA HERNANDEZ;PARTIDO ALIANZA VERDE;20,RAQUIRA;ROMAN HERNANDO ORTEGA HERNANDEZ;PARTIDO ALIANZA VERDE;20,0.0,0.0
RAQUIRA;SANDRA PATRICIA FIGUEREDO RAMIREZ;PARTIDO CAMBIO RADICAL;23,RAQUIRA;SANDRA PATRICIA FIGUEREDO RAMIREZ;PARTIDO CAMBIO RADICAL;23,0.0,0.0
RAQUIRA;SINDI PAOLA MARCIALES FUQUEN;PARTIDO CENTRO DEMOCRATICO;4,RAQUIRA;SINDI PAOLA MARCIALES FUQUEN;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
RAQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;544,RAQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;544,0.0,0.0
RAQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;496,RAQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;496,0.0,0.0
RAQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;118,RAQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;118,0.0,0.0
RAQUIRA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;5,RAQUIRA;WILINTON YAIR VARGAS CARO;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;5,0.0,0.0
RAQUIRA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLITICO MIRA;11,RAQUIRA;WILLIAN DAVID PABON JIMENEZ;PARTIDO DE LA U-PARTIDO EN MARCHA-PARTIDO POLÍTICO MIRA;11,0.0,0.0
RAQUIRA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;29,RAQUIRA;YEFER ALEXANDER PINZON ALVAREZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;29,0.0,0.0
RAQUIRA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;5,RAQUIRA;YENNIFERT CELIS PARRA;PARTIDO LIBERAL COLOMBIANO;5,0.0,0.0
RAQUIRA;YENNY PAOLA SANDOVAL RUBIO;BOYACA POTENCIA DE VIDA;4,RAQUIRA;YENNY PAOLA SANDOVAL RUBIO;BOYACÁ POTENCIA DE VIDA;4,0.0,0.0
RAQUIRA;YERLY TATIANA ORDONEZ HERRERA;PARTIDO CENTRO DEMOCRATICO;8,RAQUIRA;YERLY TATIANA ORDOÑEZ HERRERA;PARTIDO CENTRO DEMOCRÁTICO;8,0.0,0.0
RAQUIRA;YERSON NICOLAS CORTES ESTEBAN;BOYACA POTENCIA DE VIDA;8,RAQUIRA;YERSON NICOLAS CORTES ESTEBAN;BOYACÁ POTENCIA DE VIDA;8,0.0,0.0
RAQUIRA;YUDY ALEXANDRA FORERO PENA;PARTIDO CENTRO DEMOCRATICO;4,RAQUIRA;YUDY ALEXANDRA FORERO PEÑA;PARTIDO CENTRO DEMOCRÁTICO;4,0.0,0.0
RONDON;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;2,RONDON;ADRIANA CONSTANZA FAJARDO AGUIRRE;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
RONDON;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;4,RONDON;ANDERSON JOAQUIN SANCHEZ RUIZ;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
RONDON;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;36,RONDON;ANGELA PATRICIA AVILA HAMON;PARTIDO ALIANZA VERDE;36,0.0,0.0
RONDON;BLANCA ELIZABETH TORRES CORREDOR;PARTIDO LIBERAL COLOMBIANO;2,RONDON;BLANCA ELIZABETH TORRES CORREDOR;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
RONDON;BOYACA POTENCIA DE VIDA;BOYACA POTENCIA DE VIDA;2,RONDON;BOYACÁ POTENCIA DE VIDA;BOYACÁ POTENCIA DE VIDA;2,0.0,0.0
RONDON;CARLOS EDUARDO VEGA ALVAREZ;BOYACA POTENCIA DE VIDA;4,RONDON;CARLOS EDUARDO VEGA ALVAREZ;BOYACÁ POTENCIA DE VIDA;4,0.0,0.0
RONDON;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;19,RONDON;CATHERINE DANIELA ROBLES ALBA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;19,0.0,0.0
RONDON;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;5,RONDON;CLAUDIA YANNETH GARZON CAMARGO;PARTIDO ALIANZA VERDE;5,0.0,0.0
RONDON;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,RONDON;CONCHA JAEL VARGAS SAAVEDRA;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,0.0,0.0
RONDON;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;4,RONDON;DAIRO RUBEN HERRERA PEREZ;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
RONDON;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;5,RONDON;DANIEL FERNANDO SANABRIA ROJAS;PARTIDO LIBERAL COLOMBIANO;5,0.0,0.0
RONDON;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRATICO;5,RONDON;DELCI DEL CARMEN URBANO;PARTIDO CENTRO DEMOCRÁTICO;5,0.0,0.0
RONDON;DELMAR LEONARDO ROA PATINO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;14,RONDON;DELMAR LEONARDO ROA PATIÑO;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;14,0.0,0.0
RONDON;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRATICO;2,RONDON;DIEGO ARMANDO LOPEZ WANUMEN;PARTIDO CENTRO DEMOCRÁTICO;2,0.0,0.0
RONDON;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;1,RONDON;DUMAR ALFONSO PAEZ CASTILLO;PARTIDO CAMBIO RADICAL;1,0.0,0.0
RONDON;EDWIN FABIAN ORDUZ DIAZ;BOYACA POTENCIA DE VIDA;30,RONDON;EDWIN FABIAN ORDUZ DIAZ;BOYACÁ POTENCIA DE VIDA;30,0.0,0.0
RONDON;EFRAIN ANDRES MOJICA MUNOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,RONDON;EFRAIN ANDRES MOJICA MUÑOZ;PARTIDO CONSERVADOR COLOMBIANO Y EL PARTIDO ASI;3,0.0,0.0
RONDON;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRATICO;1,RONDON;FABIAN CAMILO HERNANDEZ BERNAL;PARTIDO CENTRO DEMOCRÁTICO;1,0.0,0.0
RONDON;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;25,RONDON;FABIAN FERNANDO AVILA RUIZ;PARTIDO CAMBIO RADICAL;25,0.0,0.0
RONDON;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;362,RONDON;FELIPE ANDRES PUENTES VELA;PARTIDO CAMBIO RADICAL;362,0.0,0.0
