MUNNOMBRE;CANNOMBRE;PARNOMBRE;VOTOS
SOMONDOCO;BARON NEIRA LEON RIGOBERTO;18490002;724
SOMONDOCO;GUARIN VIVAS GONZALO;20090002;151
SOMONDOCO;MENDIETA POVEDA JORGE ARMANDO;19970004;63
SORA;GRANADOS BECERRA JUAN CARLOS;20110258;1027
SORA;GUARIN VIVAS GONZALO;20090002;611
SORA;BARON NEIRA LEON RIGOBERTO;18490002;135
SORA;MENDIETA POVEDA JORGE ARMANDO;19970004;23
SORACA;GRANADOS BECERRA JUAN CARLOS;20110258;1711
SORACA;GUARIN VIVAS GONZALO;20090002;1509
SORACA;BARON NEIRA LEON RIGOBERTO;18490002;242
SORACA;MENDIETA POVEDA JORGE ARMANDO;19970004;12
SOTAQUIRA;GRANADOS BECERRA JUAN CARLOS;20110258;1284
SOTAQUIRA;GUARIN VIVAS GONZALO;20090002;1281
SOTAQUIRA;BARON NEIRA LEON RIGOBERTO;18490002;687
SOTAQUIRA;MENDIETA POVEDA JORGE ARMANDO;19970004;18
SUSACON;BARON NEIRA LEON RIGOBERTO;18490002;920
SUSACON;GRANADOS BECERRA JUAN CARLOS;20110258;551
SUSACON;GUARIN VIVAS GONZALO;20090002;195
SUSACON;MENDIETA POVEDA JORGE ARMANDO;19970004;6
SUTAMARCHAN;GRANADOS BECERRA JUAN CARLOS;20110258;1392
SUTAMARCHAN;BARON NEIRA LEON RIGOBERTO;18490002;989
SUTAMARCHAN;GUARIN VIVAS GONZALO;20090002;806
SUTAMARCHAN;MENDIETA POVEDA JORGE ARMANDO;19970004;37
