MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
GUACAMAYAS;GLORIA EDY GOMEZ LOPEZ;COALICION GOBIERNO EN EQUIPO PARA SEGUIR PROGRESANDO;780,GUACAMAYAS;GLORIA EDY GOMEZ LOPEZ;COALICIÓN GOBIERNO EN EQUIPO PARA SEGUIR PROGRESANDO;780,0.0,0.0
GUACAMAYAS;JOSE DANIEL GARCIA MORA;PARTIDO CONSERVADOR COLOMBIANO;38,GUACAMAYAS;JOSE DANIEL GARCIA MORA;PARTIDO CONSERVADOR COLOMBIANO;38,0.0,0.0
GUACAMAYAS;VOTOS EN BLANCO;CANDIDATOS TOTALES;6,GUACAMAYAS;VOTOS EN BLANCO;CANDIDATOS TOTALES;6,0.0,0.0
GUACAMAYAS;VOTOS NO MARCADOS;CANDIDATOS TOTALES;7,GUACAMAYAS;VOTOS NO MARCADOS;CANDIDATOS TOTALES;7,0.0,0.0
GUACAMAYAS;VOTOS NULOS;CANDIDATOS TOTALES;8,GUACAMAYAS;VOTOS NULOS;CANDIDATOS TOTALES;8,0.0,0.0
"GUATEQUE;ANDRES JOSE GUATAQUIRA ROMERO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";208","GUATEQUE;ANDRES JOSE GUATAQUIRA ROMERO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";208",0.0,0.0
GUATEQUE;CARLOS JULIO LOPEZ RUIZ;MOVIMIENTO SALVACION NACIONAL;21,GUATEQUE;CARLOS JULIO LOPEZ RUIZ;MOVIMIENTO SALVACIÓN NACIONAL;21,0.0,0.0
GUATEQUE;DAVID FRANCISCO MORALES CASTILLO;COMPROMISO POR GUATEQUE;2641,GUATEQUE;DAVID FRANCISCO MORALES CASTILLO;COMPROMISO POR GUATEQUE;2641,0.0,0.0
GUATEQUE;JOHN ALEJANDRO ROA GOMEZ;GUATEQUE NOS UNE;977,GUATEQUE;JOHN ALEJANDRO ROA GOMEZ;GUATEQUE NOS UNE;977,0.0,0.0
GUATEQUE;JUAN SASTOQUE MEDINA;MOVIMIENTO POLITICO FUERZA CIUDADANA;1552,GUATEQUE;JUAN SASTOQUE MEDINA;MOVIMIENTO POLITICO FUERZA CIUDADANA;1552,0.0,0.0
GUATEQUE;RUBEN SANCHEZ NINO;NUEVA FUERZA DEMOCRATICA;49,GUATEQUE;RUBEN SANCHEZ NIÑO;NUEVA FUERZA DEMOCRÁTICA;49,0.0,0.0
GUATEQUE;VOTOS EN BLANCO;CANDIDATOS TOTALES;77,GUATEQUE;VOTOS EN BLANCO;CANDIDATOS TOTALES;77,0.0,0.0
GUATEQUE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;46,GUATEQUE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;46,0.0,0.0
GUATEQUE;VOTOS NULOS;CANDIDATOS TOTALES;59,GUATEQUE;VOTOS NULOS;CANDIDATOS TOTALES;59,0.0,0.0
GUATEQUE;WILLMAR ARIEL PERALTA MORENO;PARTIDO LIGA GOBERNANTES ANTICORRUPCION - LIGA;72,GUATEQUE;WILLMAR ARIEL PERALTA MORENO;PARTIDO LIGA GOBERNANTES ANTICORRUPCIÓN - LIGA;72,0.0,0.0
GUATEQUE;WILMAN ALFONSO SANCHEZ;PARTIDO POLITICO CREEMOS;63,GUATEQUE;WILMAN ALFONSO SANCHEZ;PARTIDO POLÍTICO CREEMOS;63,0.0,0.0
GUAYATA;JULIO ALBERTO ROMERO CAMACHO;GUAYATA SOMOS TODOS;1603,GUAYATA;JULIO ALBERTO ROMERO CAMACHO;GUAYATA SOMOS TODOS;1603,0.0,0.0
GUAYATA;MAYERLY RUIZ GARCIA;CON MAYERLY ALCALDESA GUAYATA PROGRESA;1475,GUAYATA;MAYERLY RUIZ GARCIA;CON MAYERLY ALCALDESA GUAYATA PROGRESA;1475,0.0,0.0
GUAYATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,GUAYATA;VOTOS EN BLANCO;CANDIDATOS TOTALES;11,0.0,0.0
GUAYATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;22,GUAYATA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;22,0.0,0.0
GUAYATA;VOTOS NULOS;CANDIDATOS TOTALES;9,GUAYATA;VOTOS NULOS;CANDIDATOS TOTALES;9,0.0,0.0
GUICAN;JOHN JAIVER BLANCO LOPEZ;PARTIDO CAMBIO RADICAL;894,GUICAN;JOHN JAIVER BLANCO LOPEZ;PARTIDO CAMBIO RADICAL;894,0.0,0.0
"GUICAN;NELSON RICARDO RIANO COCUNUBO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";58","GUICAN;NELSON RICARDO RIAÑO COCUNUBO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";58",0.0,0.0
GUICAN;OSCAR EDUARDO COCUNUBO CARRENO;PARTIDO CONSERVADOR COLOMBIANO;218,GUICAN;OSCAR EDUARDO COCUNUBO CARREÑO;PARTIDO CONSERVADOR COLOMBIANO;218,0.0,0.0
GUICAN;ROBERTO ARANGO VARGAS;INDEPENDIENTES;12,GUICAN;ROBERTO ARANGO VARGAS;INDEPENDIENTES;12,0.0,0.0
GUICAN;VOTOS EN BLANCO;CANDIDATOS TOTALES;12,GUICAN;VOTOS EN BLANCO;CANDIDATOS TOTALES;12,0.0,0.0
GUICAN;VOTOS NO MARCADOS;CANDIDATOS TOTALES;8,GUICAN;VOTOS NO MARCADOS;CANDIDATOS TOTALES;8,0.0,0.0
GUICAN;VOTOS NULOS;CANDIDATOS TOTALES;14,GUICAN;VOTOS NULOS;CANDIDATOS TOTALES;14,0.0,0.0
IZA;DIEGO FERNANDO UYASABA MORENO;PARTIDO DE LA U - CAMBIO RADICAL;260,IZA;DIEGO FERNANDO UYASABA MORENO;PARTIDO DE LA U - CAMBIO RADICAL;260,0.0,0.0
IZA;EDGAR ALEXANDER AVELLA FLOREZ;NUESTRO PROYECTO ES IZA;923,IZA;EDGAR ALEXANDER AVELLA FLOREZ;NUESTRO PROYECTO ES IZA;923,0.0,0.0
IZA;SANDRA MILENA AVELLA AFRICANO;PARTIDO CONSERVADOR - ASI;632,IZA;SANDRA MILENA AVELLA AFRICANO;PARTIDO CONSERVADOR - ASI;632,0.0,0.0
IZA;VOTOS EN BLANCO;CANDIDATOS TOTALES;14,IZA;VOTOS EN BLANCO;CANDIDATOS TOTALES;14,0.0,0.0
IZA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;10,IZA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;10,0.0,0.0
IZA;VOTOS NULOS;CANDIDATOS TOTALES;13,IZA;VOTOS NULOS;CANDIDATOS TOTALES;13,0.0,0.0
JENESANO;HUGO ALEXANDER REYES PARRA;COMPROMISO Y GESTION JENESANO NUESTRA MISION;2974,JENESANO;HUGO ALEXANDER REYES PARRA;COMPROMISO Y GESTIÓN JENESANO NUESTRA MISIÓN;2974,0.0,0.0
JENESANO;JEISON IVAN HERNANDEZ APONTE;UN CAMBIO QUE GENERA CONFIANZA;1549,JENESANO;JEISON IVAN HERNANDEZ APONTE;UN CAMBIO QUE GENERA CONFIANZA;1549,0.0,0.0
JENESANO;OSCAR JAVIER PARRA MUNOZ;GSC UNION JENESANO - PARTIDO POLITICO INDEPENDIENTES;144,JENESANO;OSCAR JAVIER PARRA MUÑOZ;GSC UNIÓN JENESANO - PARTIDO POLÍTICO INDEPENDIENTES;144,0.0,0.0
JENESANO;VOTOS EN BLANCO;CANDIDATOS TOTALES;47,JENESANO;VOTOS EN BLANCO;CANDIDATOS TOTALES;47,0.0,0.0
JENESANO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;69,JENESANO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;69,0.0,0.0
JENESANO;VOTOS NULOS;CANDIDATOS TOTALES;23,JENESANO;VOTOS NULOS;CANDIDATOS TOTALES;23,0.0,0.0
JERICO;GIOVANNI DAZA PINZON;PARTIDO LIBERAL COLOMBIANO;64,JERICO;GIOVANNI DAZA PINZON;PARTIDO LIBERAL COLOMBIANO;64,0.0,0.0
JERICO;MARIO EDILBERTO SIABATO RINCON;PARTIDO CONSERVADOR COLOMBIANO;1914,JERICO;MARIO EDILBERTO SIABATO RINCON;PARTIDO CONSERVADOR COLOMBIANO;1914,0.0,0.0
JERICO;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,JERICO;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,0.0,0.0
JERICO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;33,JERICO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;33,0.0,0.0
JERICO;VOTOS NULOS;CANDIDATOS TOTALES;15,JERICO;VOTOS NULOS;CANDIDATOS TOTALES;15,0.0,0.0
LA CAPILLA;ALVARO EFRAIN ROJAS BERMUDEZ;PARTIDO CONSERVADOR COLOMBIANO;1643,LA CAPILLA;ALVARO EFRAIN ROJAS BERMUDEZ;PARTIDO CONSERVADOR COLOMBIANO;1643,0.0,0.0
LA CAPILLA;VOTOS EN BLANCO;CANDIDATOS TOTALES;199,LA CAPILLA;VOTOS EN BLANCO;CANDIDATOS TOTALES;199,0.0,0.0
LA CAPILLA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;38,LA CAPILLA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;38,0.0,0.0
LA CAPILLA;VOTOS NULOS;CANDIDATOS TOTALES;3,LA CAPILLA;VOTOS NULOS;CANDIDATOS TOTALES;3,0.0,0.0
LA UVITA;JAIME ENRIQUE GALVIS HERNANDEZ;LA UVITA SE PROYECTA;493,LA UVITA;JAIME ENRIQUE GALVIS HERNANDEZ;LA UVITA SE PROYECTA;493,0.0,0.0
LA UVITA;JOSE MIGUEL CORREA HERNANDEZ;NUEVA FUERZA DEMOCRATICA;81,LA UVITA;JOSE MIGUEL CORREA HERNANDEZ;NUEVA FUERZA DEMOCRÁTICA;81,0.0,0.0
LA UVITA;JUAN PABLO FUENTES CIFUENTES;ALIANZAVERDE-PARTIDO SOCIAL DE UNIDAD NACIONAL;601,LA UVITA;JUAN PABLO FUENTES CIFUENTES;ALIANZAVERDE-PARTIDO SOCIAL DE UNIDAD NACIONAL;601,0.0,0.0
LA UVITA;LUIS GUILLERMO BERRIO HERNANDEZ;PARTIDO CONSERVADOR COLOMBIANO;700,LA UVITA;LUIS GUILLERMO BERRIO HERNANDEZ;PARTIDO CONSERVADOR COLOMBIANO;700,0.0,0.0
LA UVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;18,LA UVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;18,0.0,0.0
LA UVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,LA UVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,0.0,0.0
LA UVITA;VOTOS NULOS;CANDIDATOS TOTALES;17,LA UVITA;VOTOS NULOS;CANDIDATOS TOTALES;17,0.0,0.0
LA VICTORIA;ALCIDES FLORIDO PABON;UNIDOS SOMOS MAS;684,LA VICTORIA;ALCIDES FLORIDO PABON;UNIDOS SOMOS MAS;684,0.0,0.0
LA VICTORIA;CESAR EDUARDO PALACIOS FLORIDO;JUNTOS A RECONSTRUIR LA VICTORIA;670,LA VICTORIA;CESAR EDUARDO PALACIOS FLORIDO;JUNTOS A RECONSTRUIR LA VICTORIA;670,0.0,0.0
LA VICTORIA;VOTOS EN BLANCO;CANDIDATOS TOTALES;3,LA VICTORIA;VOTOS EN BLANCO;CANDIDATOS TOTALES;3,0.0,0.0
LA VICTORIA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,LA VICTORIA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;9,0.0,0.0
LA VICTORIA;VOTOS NULOS;CANDIDATOS TOTALES;3,LA VICTORIA;VOTOS NULOS;CANDIDATOS TOTALES;3,0.0,0.0
LABRANZAGRANDE;JORGE ENRIQUE VANEGAS PULIDO;UNIDOS SOMOS EL EQUIPO DEL CAMBIO;1538,LABRANZAGRANDE;JORGE ENRIQUE VANEGAS PULIDO;UNIDOS SOMOS EL EQUIPO DEL CAMBIO;1538,0.0,0.0
LABRANZAGRANDE;LEODAN ANDRES PEREZ PATINO;COALICION UNIDOS CONSTRUIMOS PROGRESO;1377,LABRANZAGRANDE;LEODAN ANDRES PEREZ PATIÑO;COALICIÓN UNIDOS CONSTRUIMOS PROGRESO;1377,0.0,0.0
LABRANZAGRANDE;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,LABRANZAGRANDE;VOTOS EN BLANCO;CANDIDATOS TOTALES;9,0.0,0.0
LABRANZAGRANDE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;17,LABRANZAGRANDE;VOTOS NO MARCADOS;CANDIDATOS TOTALES;17,0.0,0.0
LABRANZAGRANDE;VOTOS NULOS;CANDIDATOS TOTALES;6,LABRANZAGRANDE;VOTOS NULOS;CANDIDATOS TOTALES;6,0.0,0.0
MACANAL;ANDRES FELIPE VARGAS MARTINEZ;MOVIMIENTO SALVACION NACIONAL;794,MACANAL;ANDRES FELIPE VARGAS MARTINEZ;MOVIMIENTO SALVACIÓN NACIONAL;794,0.0,0.0
MACANAL;ANGELO OCTAVIO BOHORQUEZ BERNAL;PARTIDO CONSERVADOR COLOMBIANO;353,MACANAL;ANGELO OCTAVIO BOHORQUEZ BERNAL;PARTIDO CONSERVADOR COLOMBIANO;353,0.0,0.0
MACANAL;EDNA MILENA AVILA BOHORQUEZ;COALICION ARANDO FUTURO POR MACANAL;81,MACANAL;EDNA MILENA AVILA BOHORQUEZ;COALICION ARANDO FUTURO POR MACANAL;81,0.0,0.0
MACANAL;LEIDY PATRICIA CANO AVILA;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1523,MACANAL;LEIDY PATRICIA CANO AVILA;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1523,0.0,0.0
MACANAL;VOTOS EN BLANCO;CANDIDATOS TOTALES;14,MACANAL;VOTOS EN BLANCO;CANDIDATOS TOTALES;14,0.0,0.0
MACANAL;VOTOS NO MARCADOS;CANDIDATOS TOTALES;18,MACANAL;VOTOS NO MARCADOS;CANDIDATOS TOTALES;18,0.0,0.0
MACANAL;VOTOS NULOS;CANDIDATOS TOTALES;21,MACANAL;VOTOS NULOS;CANDIDATOS TOTALES;21,0.0,0.0
MARIPI;EDWIN GIOVANNY CASTILLO ROCHA;PARTIDO CENTRO DEMOCRATICO;2030,MARIPI;EDWIN GIOVANNY CASTILLO ROCHA;PARTIDO CENTRO DEMOCRÁTICO;2030,0.0,0.0
MARIPI;MILLER FAIR ROMERO MURCIA;YO SOY MARIPENSE;2436,MARIPI;MILLER FAIR ROMERO MURCIA;YO SOY MARIPENSE;2436,0.0,0.0
MARIPI;VOTOS EN BLANCO;CANDIDATOS TOTALES;12,MARIPI;VOTOS EN BLANCO;CANDIDATOS TOTALES;12,0.0,0.0
MARIPI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;57,MARIPI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;57,0.0,0.0
MARIPI;VOTOS NULOS;CANDIDATOS TOTALES;19,MARIPI;VOTOS NULOS;CANDIDATOS TOTALES;19,0.0,0.0
MIRAFLORES;JORGE LUIS RODRIGUEZ VEGA;MIRAFLORES RESPONSABILIDAD DE TODOS;2102,MIRAFLORES;JORGE LUIS RODRIGUEZ VEGA;MIRAFLORES RESPONSABILIDAD DE TODOS;2102,0.0,0.0
MIRAFLORES;LEDYS SORAYA VERA MONROY;ALIANZA POR MIRAFLORES;2880,MIRAFLORES;LEDYS SORAYA VERA MONROY;ALIANZA POR MIRAFLORES;2880,0.0,0.0
MIRAFLORES;ROMMEL ROLANDO ROLDAN RAMOS;PARTIDO COLOMBIA RENACIENTE;876,MIRAFLORES;ROMMEL ROLANDO ROLDAN RAMOS;PARTIDO COLOMBIA RENACIENTE;876,0.0,0.0
MIRAFLORES;VOTOS EN BLANCO;CANDIDATOS TOTALES;59,MIRAFLORES;VOTOS EN BLANCO;CANDIDATOS TOTALES;59,0.0,0.0
MIRAFLORES;VOTOS NO MARCADOS;CANDIDATOS TOTALES;29,MIRAFLORES;VOTOS NO MARCADOS;CANDIDATOS TOTALES;29,0.0,0.0
MIRAFLORES;VOTOS NULOS;CANDIDATOS TOTALES;26,MIRAFLORES;VOTOS NULOS;CANDIDATOS TOTALES;26,0.0,0.0
MONGUA;JORGE ANDRES MERCHAN GRANADOS;PARTIDO LIBERAL COLOMBIANO;300,MONGUA;JORGE ANDRES MERCHAN GRANADOS;PARTIDO LIBERAL COLOMBIANO;300,0.0,0.0
MONGUA;LUIS GUILLERMO VASQUEZ CHICINO;PARTIDO CENTRO DEMOCRATICO;959,MONGUA;LUIS GUILLERMO VASQUEZ CHICINO;PARTIDO CENTRO DEMOCRÁTICO;959,0.0,0.0
MONGUA;MIGUEL ANGEL SERRANO CELY;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;2196,MONGUA;MIGUEL ANGEL SERRANO CELY;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;2196,0.0,0.0
MONGUA;VOTOS EN BLANCO;CANDIDATOS TOTALES;22,MONGUA;VOTOS EN BLANCO;CANDIDATOS TOTALES;22,0.0,0.0
MONGUA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,MONGUA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;12,0.0,0.0
MONGUA;VOTOS NULOS;CANDIDATOS TOTALES;20,MONGUA;VOTOS NULOS;CANDIDATOS TOTALES;20,0.0,0.0
MONGUI;EDISON FABIAN PATINO SIABATTO;PARTIDO CONSERVADOR COLOMBIANO;783,MONGUI;EDISON FABIAN PATIÑO SIABATTO;PARTIDO CONSERVADOR COLOMBIANO;783,0.0,0.0
MONGUI;JOSE LUIS LADINO ARGUELLO;PARTIDO LIBERAL COLOMBIANO;33,MONGUI;JOSE LUIS LADINO ARGUELLO;PARTIDO LIBERAL COLOMBIANO;33,0.0,0.0
MONGUI;LIBARDO ALONSO HURTADO ALARCON;PARTIDO POLITICO DIGNIDAD & COMPROMISO;205,MONGUI;LIBARDO ALONSO HURTADO ALARCON;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;205,0.0,0.0
MONGUI;MARTHA PATRICIA ACERO ARGUELLO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;767,MONGUI;MARTHA PATRICIA ACERO ARGUELLO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;767,0.0,0.0
MONGUI;SEGUNDO ANATOLIO PEDRAZA PARADA;PARTIDO CAMBIO RADICAL;676,MONGUI;SEGUNDO ANATOLIO PEDRAZA PARADA;PARTIDO CAMBIO RADICAL;676,0.0,0.0
MONGUI;VICTOR HUGO SIABATO CACERES;PARTIDO ALIANZA VERDE;672,MONGUI;VICTOR HUGO SIABATO CACERES;PARTIDO ALIANZA VERDE;672,0.0,0.0
MONGUI;VOTOS EN BLANCO;CANDIDATOS TOTALES;47,MONGUI;VOTOS EN BLANCO;CANDIDATOS TOTALES;47,0.0,0.0
MONGUI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,MONGUI;VOTOS NO MARCADOS;CANDIDATOS TOTALES;14,0.0,0.0
MONGUI;VOTOS NULOS;CANDIDATOS TOTALES;41,MONGUI;VOTOS NULOS;CANDIDATOS TOTALES;41,0.0,0.0
MONIQUIRA;FABIO ULISES CRISTANCHO ALVAREZ;CONSTRUYENDO DESARROLLO (MONIQUIRA 2024-2027);2698,MONIQUIRA;FABIO ULISES CRISTANCHO ALVAREZ;CONSTRUYENDO DESARROLLO (MONIQUIRA 2024-2027);2698,0.0,0.0
MONIQUIRA;FREDY IOVANNY PARDO PINZON;COALICION ES EL MOMENTO DE UNIRNOS POR MONIQUIRA;7937,MONIQUIRA;FREDY IOVANNY PARDO PINZON;COALICION ES EL MOMENTO DE UNIRNOS POR MONIQUIRA;7937,0.0,0.0
MONIQUIRA;JUAN GUILLERMO FRANCO GARCIA;PARTIDO VERDE OXIGENO;149,MONIQUIRA;JUAN GUILLERMO FRANCO GARCIA;PARTIDO VERDE OXÍGENO;149,0.0,0.0
MONIQUIRA;MARTHA HELENA FAJARDO MALAGON;PARTIDO POLO DEMOCRATICO ALTERNATIVO;127,MONIQUIRA;MARTHA HELENA FAJARDO MALAGON;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;127,0.0,0.0
MONIQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;263,MONIQUIRA;VOTOS EN BLANCO;CANDIDATOS TOTALES;263,0.0,0.0
MONIQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;195,MONIQUIRA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;195,0.0,0.0
MONIQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;162,MONIQUIRA;VOTOS NULOS;CANDIDATOS TOTALES;162,0.0,0.0
MONIQUIRA;YOINER JOSE MORENO PAEZ;MONIQUIRA CON VISION Y PROYECCION ¡SI ES POSIBLE!;1643,MONIQUIRA;YOINER JOSE MORENO PAEZ;MONIQUIRA CON VISION Y PROYECCION  ¡SI ES POSIBLE!;1643,0.0,0.0
MOTAVITA;ANGELA VICTORIA MOLINA FONSECA;PARTIDO LIBERAL COLOMBIANO;570,MOTAVITA;ANGELA VICTORIA MOLINA FONSECA;PARTIDO LIBERAL COLOMBIANO;570,0.0,0.0
MOTAVITA;BUENAVENTURA QUINTERO MALAVER;PARTIDO NUEVO LIBERALISMO;109,MOTAVITA;BUENAVENTURA QUINTERO MALAVER;PARTIDO NUEVO LIBERALISMO;109,0.0,0.0
MOTAVITA;JOSE DANILO SIERRA LOPEZ;PARTIDO POLITICO DIGNIDAD & COMPROMISO;391,MOTAVITA;JOSE DANILO SIERRA LOPEZ;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;391,0.0,0.0
"MOTAVITA;MANUEL ALBERTO ECHEVERRIA PULIDO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";1314","MOTAVITA;MANUEL ALBERTO ECHEVERRIA PULIDO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";1314",0.0,0.0
MOTAVITA;MARCELIANO PULIDO GARCIA;UNIDOS POR MOTAVITA;100,MOTAVITA;MARCELIANO PULIDO GARCIA;UNIDOS POR MOTAVITA;100,0.0,0.0
MOTAVITA;NESTOR ARMANDO SUAREZ CETINA;TRABAJEMOS EN EQUIPO POR MOTAVITA;1553,MOTAVITA;NESTOR ARMANDO SUAREZ CETINA;TRABAJEMOS EN EQUIPO POR MOTAVITA;1553,0.0,0.0
MOTAVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;46,MOTAVITA;VOTOS EN BLANCO;CANDIDATOS TOTALES;46,0.0,0.0
MOTAVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;15,MOTAVITA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;15,0.0,0.0
MOTAVITA;VOTOS NULOS;CANDIDATOS TOTALES;44,MOTAVITA;VOTOS NULOS;CANDIDATOS TOTALES;44,0.0,0.0
MOTAVITA;WILLIAM FERNANDO FONSECA GARCIA;DE LA MANO CON EL PUEBLO;850,MOTAVITA;WILLIAM FERNANDO FONSECA GARCIA;DE LA MANO CON EL PUEBLO;850,0.0,0.0
MUZO;JOSE GIRALDO BOHORQUEZ SANTANA;MOVIMIENTO SALVACION NACIONAL;436,MUZO;JOSE GIRALDO BOHORQUEZ SANTANA;MOVIMIENTO SALVACIÓN NACIONAL;436,0.0,0.0
MUZO;JOSE LEONARDO MARTINEZ SANCHEZ;PARTIDO CENTRO DEMOCRATICO;535,MUZO;JOSE LEONARDO MARTINEZ SANCHEZ;PARTIDO CENTRO DEMOCRÁTICO;535,0.0,0.0
MUZO;MARIA DOHENYZ SACRISTAN CARRILLO;PARTIDO DE LA UNION POR LA GENTE - PARTIDO DE LA U;1098,MUZO;MARIA DOHENYZ SACRISTAN CARRILLO;PARTIDO DE LA UNIÓN POR LA GENTE - PARTIDO DE LA U;1098,0.0,0.0
"MUZO;RUBY MERY MURILLO NAVARRO;""MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL """"MAIS"""""";1079","MUZO;RUBY MERY MURILLO NAVARRO;""MOVIMIENTO ALTERNATIVO INDÍGENA Y SOCIAL """"MAIS"""""";1079",0.0,0.0
MUZO;VOTOS EN BLANCO;CANDIDATOS TOTALES;48,MUZO;VOTOS EN BLANCO;CANDIDATOS TOTALES;48,0.0,0.0
MUZO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;36,MUZO;VOTOS NO MARCADOS;CANDIDATOS TOTALES;36,0.0,0.0
MUZO;VOTOS NULOS;CANDIDATOS TOTALES;54,MUZO;VOTOS NULOS;CANDIDATOS TOTALES;54,0.0,0.0
MUZO;WILLIAM ALEXANDER PAEZ AVILA;PARTIDO POLO DEMOCRATICO ALTERNATIVO;101,MUZO;WILLIAM ALEXANDER PAEZ AVILA;PARTIDO POLO DEMOCRÁTICO ALTERNATIVO;101,0.0,0.0
MUZO;XIMENA ELIZABETH CASTANEDA DE MOLINA;CONSTRUYENDO CON AMOR;2095,MUZO;XIMENA ELIZABETH CASTAÑEDA DE MOLINA;CONSTRUYENDO CON AMOR;2095,0.0,0.0
NOBSA;ANDREA CRISTINA GONZALEZ JARRO;COALICION PACTO POR NOBSA;1629,NOBSA;ANDREA CRISTINA GONZALEZ JARRO;COALICIÓN PACTO POR NOBSA;1629,0.0,0.0
NOBSA;FERNANDO MALDONADO RAMIREZ;PARTIDO NUEVO LIBERALISMO;114,NOBSA;FERNANDO MALDONADO RAMIREZ;PARTIDO NUEVO LIBERALISMO;114,0.0,0.0
NOBSA;HELVER RICARDO GRANADOS GUAUQUE;NOBSA A OTRO NIVEL;4093,NOBSA;HELVER RICARDO GRANADOS GUAUQUE;NOBSA A OTRO NIVEL;4093,0.0,0.0
NOBSA;JAIME ANDRES GOMEZ GOMEZ;TEJEMOS LIBRES;1042,NOBSA;JAIME ANDRES GOMEZ GOMEZ;TEJEMOS LIBRES;1042,0.0,0.0
NOBSA;MARCOS GABRIEL ACEVEDO MOYANO;PARTIDO POLITICO DIGNIDAD & COMPROMISO;19,NOBSA;MARCOS GABRIEL ACEVEDO MOYANO;PARTIDO POLÍTICO DIGNIDAD & COMPROMISO;19,0.0,0.0
NOBSA;VOTOS EN BLANCO;CANDIDATOS TOTALES;187,NOBSA;VOTOS EN BLANCO;CANDIDATOS TOTALES;187,0.0,0.0
NOBSA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;90,NOBSA;VOTOS NO MARCADOS;CANDIDATOS TOTALES;90,0.0,0.0
NOBSA;VOTOS NULOS;CANDIDATOS TOTALES;83,NOBSA;VOTOS NULOS;CANDIDATOS TOTALES;83,0.0,0.0
NOBSA;WILSON PRIETO MERCHAN;COALICION JUNTOS POR UN BUEN CAMINO;3649,NOBSA;WILSON PRIETO MERCHAN;COALICION JUNTOS POR UN BUEN CAMINO;3649,0.0,0.0
NUEVO COLON;ALBA MERLY MARANTA CONTRERAS;JUNTOS SI PODEMOS;1288,NUEVO COLON;ALBA MERLY MARANTA CONTRERAS;JUNTOS SI PODEMOS;1288,0.0,0.0
NUEVO COLON;ROSA MARIA CASTELBLANCO CASTELBLANCO;INDEPENDIENTES;1225,NUEVO COLON;ROSA MARIA CASTELBLANCO CASTELBLANCO;INDEPENDIENTES;1225,0.0,0.0
