MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
PAIPA;JOSE MARIO DAZA HIGUERA;PAIPA IDEAL;8100,PAIPA;JOSE MARIO DAZA HIGUERA;PAIPA IDEAL;8100,0.0,0.0
PAIPA;JOSE RAMIRO SIERRA ALVARADO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;325,PAIPA;JOSE RAMIRO SIERRA ALVARADO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;325,0.0,0.0
PAJARITO;GUILLERMO MONROY SANCHEZ;PARTIDO CAMBIO RADICAL;82,PAJARITO;GUILLERMO MONROY SANCHEZ;PARTIDO CAMBIO RADICAL;82,0.0,0.0
PAJARITO;JESUS NOE RIVEROS LOPEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;693,PAJARITO;JESUS NOE RIVEROS LOPEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;693,0.0,0.0
PAJARITO;RENE GUSTAVO TEJEDOR LOPEZ;PARTIDO LIBERAL COLOMBIANO;490,PAJARITO;RENE GUSTAVO TEJEDOR LOPEZ;PARTIDO LIBERAL COLOMBIANO;490,0.0,0.0
PAJARITO;YEFER MIRANDA PLAZAS;PARTIDO CENTRO DEMOCRATICO;145,PAJARITO;YEFER MIRANDA PLAZAS;PARTIDO CENTRO DEMOCRATICO;145,0.0,0.0
PANQUEBA;JORGE MARIO IBANEZ ARANGO;UNA NUEVA ESPERANZA PARA UN MUNICIPIO PROSPERO;779,PANQUEBA;JORGE MARIO IBAÑEZ ARANGO;UNA NUEVA ESPERANZA PARA UN MUNICIPIO PROSPERO;779,0.0,0.0
PANQUEBA;NANCY MILENA VELANDIA LEAL;PARTIDO ALIANZA VERDE;418,PANQUEBA;NANCY MILENA VELANDIA LEAL;PARTIDO ALIANZA VERDE;418,0.0,0.0
PAUNA;HENRY IVAN MATALLANA TORRES;PARTIDO CENTRO DEMOCRATICO;2580,PAUNA;HENRY IVAN MATALLANA TORRES;PARTIDO CENTRO DEMOCRATICO;2580,0.0,0.0
PAUNA;MARTIN EMILIO URBANO BARRERA;PARTIDO CONSERVADOR COLOMBIANO;225,PAUNA;MARTIN EMILIO URBANO BARRERA;PARTIDO CONSERVADOR COLOMBIANO;225,0.0,0.0
PAUNA;OMAR CASALLAS SANCHEZ;ALCALDIA DE PAUNA BOYACA;1733,PAUNA;OMAR CASALLAS SANCHEZ;ALCALDIA DE PAUNA BOYACA;1733,0.0,0.0
PAYA;BENJAMIN PEREZ CRISTANCHO;CONSTRUYENDO EL PAYA QUE TODOS QUEREMOS;826,PAYA;BENJAMIN PEREZ CRISTANCHO;CONSTRUYENDO EL PAYA QUE TODOS QUEREMOS;826,0.0,0.0
"PAYA;GILBERTO DAZA CARDONA;""""""PAYA PRODUCTIVA Y SOSTENIBLE"""""";464","PAYA;GILBERTO DAZA CARDONA;""""""PAYA PRODUCTIVA Y SOSTENIBLE"""""";464",0.0,0.0
PAYA;ZULY JOHANA CRISTANCHO BAUTISTA;PARTIDO CONSERVADOR COLOMBIANO;25,PAYA;ZULY JOHANA CRISTANCHO BAUTISTA;PARTIDO CONSERVADOR COLOMBIANO;25,0.0,0.0
PAZ DE RIO;EDWARD EDIXON ARCHILA GONZALEZ;PAZ DE RIO AVANZA;1466,PAZ DE RIO;EDWARD EDIXON ARCHILA GONZALEZ;PAZ DE RIO AVANZA;1466,0.0,0.0
PAZ DE RIO;EZEQUIEL JIMENEZ CELY;PARTIDO CAMBIO RADICAL;1444,PAZ DE RIO;EZEQUIEL JIMENEZ CELY;PARTIDO CAMBIO RADICAL;1444,0.0,0.0
PESCA;ALEXANDER HERRERA RODRIGUEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;299,PESCA;ALEXANDER HERRERA RODRIGUEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;299,0.0,0.0
PESCA;EDGAR RICARDO GAMEZ AMAYA;PARTIDO CAMBIO RADICAL;1080,PESCA;EDGAR RICARDO GAMEZ AMAYA;PARTIDO CAMBIO RADICAL;1080,0.0,0.0
PESCA;LUIS EDUARDO MALDONADO BARRERA;UNIDOS CONSTRUYAMOS EL DESARROLLO DE PESCA;716,PESCA;LUIS EDUARDO MALDONADO BARRERA;UNIDOS CONSTRUYAMOS EL DESARROLLO DE PESCA;716,0.0,0.0
PESCA;MANUEL ALEJANDRO TAMBO RODRIGUEZ;UNIDOS POR EL DESARROLLO DE PESCA;1363,PESCA;MANUEL ALEJANDRO TAMBO RODRIGUEZ;UNIDOS POR EL DESARROLLO DE PESCA;1363,0.0,0.0
PESCA;NANCY MARIELA RUIZ BARRERA;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO - AICO;1089,Centro Democrático,0.0,0.0
PISBA;GILDARDO MALDONADO PINZON;GESTION Y OPORTUNIDADES PARA TODO;5,PISBA;GILDARDO MALDONADO PINZON;GESTION Y OPORTUNIDADES PARA TODO;5,0.0,0.0
PISBA;JAIRO EDUARDO GOMEZ ZAMBRANO;PARTIDO CONSERVADOR COLOMBIANO;23,PISBA;JAIRO EDUARDO GOMEZ ZAMBRANO;PARTIDO CONSERVADOR COLOMBIANO;23,0.0,0.0
PISBA;MANUELA PIDIACHE RUIZ;UNIDOS COSECHANDO FUTURO;408,PISBA;MANUELA PIDIACHE RUIZ;UNIDOS COSECHANDO FUTURO;408,0.0,0.0
PISBA;WILTON GIOVANI RUIZ CORREA;UNIDOS CONSTRUIMOS DESARROLLO SOCIAL;501,PISBA;WILTON GIOVANI RUIZ CORREA;UNIDOS CONSTRUIMOS DESARROLLO SOCIAL;501,0.0,0.0
PUERTO BOYACA;BARBARA MACHADO NAGLES;PARTIDO RENACIENTE Y ADA;457,PUERTO BOYACA;BARBARA MACHADO NAGLES;PARTIDO RENACIENTE Y ADA;457,0.0,0.0
PUERTO BOYACA;CESAR AUGUSTO POVEDA ROJAS;LA VOZ DE UN PUEBLO;8077,PUERTO BOYACA;CESAR AUGUSTO POVEDA ROJAS;LA VOZ DE UN PUEBLO;8077,0.0,0.0
PUERTO BOYACA;HECTOR EDUARDO LESMES MARTINEZ;PARTIDO CENTRO DEMOCRATICO;1616,PUERTO BOYACA;HECTOR EDUARDO LESMES MARTINEZ;PARTIDO CENTRO DEMOCRATICO;1616,0.0,0.0
PUERTO BOYACA;JICLY ESGARDO MUTIS ISAZA;PUERTO BOYACA PRIMERO;9308,PUERTO BOYACA;JICLY ESGARDO MUTIS ISAZA;PUERTO BOYACA PRIMERO;9308,0.0,0.0
PUERTO BOYACA;JUAN DE JESUS MORENO JARAMILLO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;150,PUERTO BOYACA;JUAN DE JESUS MORENO JARAMILLO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;150,0.0,0.0
PUERTO BOYACA;MANUEL ADAN GRISALES SERNA;COALICION PUERTO BOYACA;230,PUERTO BOYACA;MANUEL ADAN GRISALES SERNA;COALICION PUERTO BOYACA;230,0.0,0.0
PUERTO BOYACA;MONICA JANETH PEREZ RUIZ;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;2627,PUERTO BOYACA;MONICA JANETH PEREZ RUIZ;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;2627,0.0,0.0
QUIPAMA;CARLOS ALBERTO AVILA CEPEDA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;1375,QUIPAMA;CARLOS ALBERTO AVILA CEPEDA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;1375,0.0,0.0
QUIPAMA;EDGAR HERNAN MORON TRIANA;PARTIDO ALIANZA VERDE;596,QUIPAMA;EDGAR HERNAN MORON TRIANA;PARTIDO ALIANZA VERDE;596,0.0,0.0
QUIPAMA;FELIX ALEJANDRO GUTIERREZ VEGA;LA EVOLUCION DE NUESTRA TIERRA;918,QUIPAMA;FELIX ALEJANDRO GUTIERREZ VEGA;LA EVOLUCION DE NUESTRA TIERRA;918,0.0,0.0
QUIPAMA;OFELIA MIRANDA BELTRAN;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;424,QUIPAMA;OFELIA MIRANDA BELTRAN;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;424,0.0,0.0
RAMIRIQUI;CAMILO ANDRES AVILA MARQUEZ;PARTIDO CONSERVADOR COLOMBIANO - CAMBIO RADICAL;2402,RAMIRIQUI;CAMILO ANDRES AVILA MARQUEZ;PARTIDO CONSERVADOR COLOMBIANO - CAMBIO RADICAL;2402,0.0,0.0
RAMIRIQUI;JOSE IGNACIO BAUTISTA ARIAS;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;31,RAMIRIQUI;JOSE IGNACIO BAUTISTA ARIAS;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;31,0.0,0.0
RAMIRIQUI;JOSE MOISES AGUIRRE SANABRIA;PARTIDO LIBERAL COLOMBIANO;3771,RAMIRIQUI;JOSE MOISES AGUIRRE SANABRIA;PARTIDO LIBERAL COLOMBIANO;3771,0.0,0.0
RAQUIRA;FABIAN FERNANDO SEPULVEDA REYES;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;30,RAQUIRA;FABIAN FERNANDO SEPULVEDA REYES;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;30,0.0,0.0
RAQUIRA;JORGE ENRIQUE MURCIA CASTELLANOS;RAQUIRA COMPROMISO DE TODOS;1839,RAQUIRA;JORGE ENRIQUE MURCIA CASTELLANOS;RAQUIRA COMPROMISO DE TODOS;1839,0.0,0.0
RAQUIRA;JORGE EVELIO AREVALO PALACIOS;PARTIDO CONSERVADOR COLOMBIANO;38,RAQUIRA;JORGE EVELIO AREVALO PALACIOS;PARTIDO CONSERVADOR COLOMBIANO;38,0.0,0.0
RAQUIRA;JOSE HERNAN SIERRA BUITRAGO;PARTIDO CENTRO DEMOCRATICO;1912,RAQUIRA;JOSE HERNAN SIERRA BUITRAGO;PARTIDO CENTRO DEMOCRATICO;1912,0.0,0.0
RONDON;SANDRO RODOLFO BORDA ROJAS; ALCALDIA DE RONDON;1092,RONDON;SANDRO RODOLFO BORDA ROJAS; ALCALDIA DE RONDON;1092,0.0,0.0
RONDON;SANTIAGO ALEXANDER VARGAS DAZA;PARTIDO CONSERVADOR COLOMBIANO - ASI;891,RONDON;SANTIAGO ALEXANDER VARGAS DAZA;PARTIDO CONSERVADOR COLOMBIANO - ASI;891,0.0,0.0
SABOYA;JEFERSON LEONARDO ORTIZ SANABRIA;SABOYA SOMOS TODOS;4242,SABOYA;JEFERSON LEONARDO ORTIZ SANABRIA;SABOYA SOMOS TODOS;4242,0.0,0.0
SABOYA;JULIO CESAR GUERRERO SANTOS;PARTIDO ALIANZA VERDE;2080,SABOYA;JULIO CESAR GUERRERO SANTOS;PARTIDO ALIANZA VERDE;2080,0.0,0.0
SABOYA;MIGUEL ANTONIO TORRES POVEDA;PARTIDO CONSERVADOR COLOMBIANO;895,SABOYA;MIGUEL ANTONIO TORRES POVEDA;PARTIDO CONSERVADOR COLOMBIANO;895,0.0,0.0
SABOYA;OMAIRA PENA PENA;PARTIDO CENTRO DEMOCRATICO;280,SABOYA;OMAIRA PEÑA PEÑA;PARTIDO CENTRO DEMOCRATICO;280,0.0,0.0
SACHICA;FREDY ALBERTO MEDINA MEDINA;JUNTOS CONSTRUYENDO PROGRESO;600,SACHICA;FREDY ALBERTO MEDINA MEDINA;JUNTOS CONSTRUYENDO PROGRESO;600,0.0,0.0
SACHICA;HUGO BUITRAGO;PROPUESTAS CLARAS PARA EL CAMBIO;1166,SACHICA;HUGO BUITRAGO;PROPUESTAS CLARAS PARA EL CAMBIO;1166,0.0,0.0
SACHICA;JAVIER ANTONIO PIRAQUIVE DURAN;ALCALDIA DE SACHICA;507,SACHICA;JAVIER ANTONIO PIRAQUIVE DURAN;ALCALDIA DE SACHICA;507,0.0,0.0
SACHICA;MIGUEL ANGEL ABRIL GARCIA;PARTIDO ALIANZA VERDE;665,SACHICA;MIGUEL ANGEL ABRIL GARCIA;PARTIDO ALIANZA VERDE;665,0.0,0.0
SACHICA;OLGA LUCIA AMADO PIRAQUIVE;PARTIDO CONSERVADOR COLOMBIANO;42,SACHICA;OLGA LUCIA AMADO PIRAQUIVE;PARTIDO CONSERVADOR COLOMBIANO;42,0.0,0.0
SAMACA;EDWIN GABY GALINDO OJEDA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;243,SAMACA;EDWIN GABY GALINDO OJEDA;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;243,0.0,0.0
SAMACA;GERARDO PARRA RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;1466,SAMACA;GERARDO PARRA RODRIGUEZ;PARTIDO LIBERAL COLOMBIANO;1466,0.0,0.0
SAMACA;HECTOR APONTE BETANCUR;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;989,SAMACA;HECTOR APONTE BETANCUR;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;989,0.0,0.0
SAMACA;JIMI ALEJANDRO LA ROTTA BONILLA;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;2547,SAMACA;JIMI ALEJANDRO LA ROTTA BONILLA;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;2547,0.0,0.0
SAMACA;LUIS ALBERTO APONTE GOMEZ;SEGUIMOS COMPROMETIDOS CON SAMACA;5244,SAMACA;LUIS ALBERTO APONTE GOMEZ;SEGUIMOS COMPROMETIDOS CON SAMACA;5244,0.0,0.0
SAN EDUARDO;MIGUEL ANTONIO MORA VALLEJO;EXPERIENCIA Y CAMBIO PARA VOLVER AL PROGRESO;719,SAN EDUARDO;MIGUEL ANTONIO MORA VALLEJO;EXPERIENCIA Y CAMBIO PARA VOLVER AL PROGRESO;719,0.0,0.0
SAN EDUARDO;OSCAR HERNANDO PARRA APONTE;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;4,SAN EDUARDO;OSCAR HERNANDO PARRA APONTE;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;4,0.0,0.0
SAN EDUARDO;YEISON ALBEIRO ALFONSO GAITAN;PARTIDO ALIANZA VERDE;510,SAN EDUARDO;YEISON ALBEIRO ALFONSO GAITAN;PARTIDO ALIANZA VERDE;510,0.0,0.0
SAN JOSE DE PARE;ALEXANDER SAENZ LOPEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;68,SAN JOSE DE PARE;ALEXANDER SAENZ LOPEZ;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;68,0.0,0.0
SAN JOSE DE PARE;ELDER ACUNA SANCHEZ;SABEMOS HACERLO BIEN POR SAN JOSE DE PARE;1915,SAN JOSE DE PARE;ELDER ACUÑA SANCHEZ;SABEMOS HACERLO BIEN POR SAN JOSE DE PARE;1915,0.0,0.0
SAN JOSE DE PARE;GERMAN ANDRES MARTINEZ MATEUS;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;10,SAN JOSE DE PARE;GERMAN ANDRES MARTINEZ MATEUS;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;10,0.0,0.0
SAN JOSE DE PARE;JUAN JOSE SUAREZ OTALORA;UNIDOS POR SAN JOSE PARE;1911,SAN JOSE DE PARE;JUAN JOSE SUAREZ OTALORA;UNIDOS POR SAN JOSE PARE;1911,0.0,0.0
SAN LUIS DE GACENO;JUAN CARLOS BUITRAGO SALGADO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1746,SAN LUIS DE GACENO;JUAN CARLOS BUITRAGO SALGADO;PARTIDO ALIANZA SOCIAL INDEPENDIENTE ASI;1746,0.0,0.0
SAN LUIS DE GACENO;NELZON GARZON CHITIVA;PARTIDO CENTRO DEMOCRATICO;1263,SAN LUIS DE GACENO;NELZON GARZON CHITIVA;PARTIDO CENTRO DEMOCRATICO;1263,0.0,0.0
SAN MATEO;CAROL YICETH CENTENO CORREA;ALIANZA POR EL PROGRESO DE SAN MATEO;1260,SAN MATEO;CAROL YICETH CENTENO CORREA;ALIANZA POR EL PROGRESO DE SAN MATEO;1260,0.0,0.0
SAN MATEO;MILTON DIAZ BONILLA;PARTIDO ALIANZA VERDE;1417,SAN MATEO;MILTON DIAZ BONILLA;PARTIDO ALIANZA VERDE;1417,0.0,0.0
SAN MIGUEL DE SEMA;FREDDY ALBERTO CRISTANCHO SANCHEZ;PARTIDO ALIANZA VERDE;87,SAN MIGUEL DE SEMA;FREDDY ALBERTO CRISTANCHO SANCHEZ;PARTIDO ALIANZA VERDE;87,0.0,0.0
SAN MIGUEL DE SEMA;JUAN MANUEL RAMIREZ PENA;PARTIDO CENTRO DEMOCRATICO;53,SAN MIGUEL DE SEMA;JUAN MANUEL RAMIREZ PEÑA;PARTIDO CENTRO DEMOCRATICO;53,0.0,0.0
SAN MIGUEL DE SEMA;MARIO JOSE AVILA FURQUE;PARTIDO LIBERAL COLOMBIANO;872,SAN MIGUEL DE SEMA;MARIO JOSE AVILA FURQUE;PARTIDO LIBERAL COLOMBIANO;872,0.0,0.0
SAN MIGUEL DE SEMA;OSCAR TRIVINO GIL;PARTIDO CONSERVADOR COLOMBIANO;965,SAN MIGUEL DE SEMA;OSCAR TRIVIÑO GIL;PARTIDO CONSERVADOR COLOMBIANO;965,0.0,0.0
SAN PABLO DE BORBUR;FELICIANO HERNANDEZ MORENO;PARTIDO CONSERVADOR COLOMBIANO - PARTIDO DE LA U - CENTRO DEMOCRATICO - CAMBIO RADICAL;1655,Centro Democrático,0.0,0.0
SAN PABLO DE BORBUR;NEYDER MAURICIO OBANDO FORERO;SEMBRANDO FUTURO POR SAN PABLO DE BORBUR;2400,SAN PABLO DE BORBUR;NEYDER MAURICIO OBANDO FORERO;SEMBRANDO FUTURO POR SAN PABLO DE BORBUR;2400,0.0,0.0
SANTA MARIA;LUIS ERNESTO ALFONSO DAZA;SANTA MARIA NOS UNE;612,SANTA MARIA;LUIS ERNESTO ALFONSO DAZA;SANTA MARIA NOS UNE;612,0.0,0.0
SANTA MARIA;PABLO ANTONIO BERNAL SANCHEZ;UNIDOS SOMOS MAS;943,SANTA MARIA;PABLO ANTONIO BERNAL SANCHEZ;UNIDOS SOMOS MAS;943,0.0,0.0
SANTA MARIA;RUBEN DARIO GONZALEZ GARCIA;PARTIDO ALIANZA VERDE;647,SANTA MARIA;RUBEN DARIO GONZALEZ GARCIA;PARTIDO ALIANZA VERDE;647,0.0,0.0
SANTA ROSA DE VITERBO;ALVARO ANDRES ARAQUE CRISTANCHO;PARTIDO ALIANZA VERDE;434,SANTA ROSA DE VITERBO;ALVARO ANDRES ARAQUE CRISTANCHO;PARTIDO ALIANZA VERDE;434,0.0,0.0
SANTA ROSA DE VITERBO;EFRAIN ANDRES MOJICA MUNOZ;PARTIDO CONSERVADOR COLOMBIANO;1203,SANTA ROSA DE VITERBO;EFRAIN ANDRES MOJICA MUÑOZ;PARTIDO CONSERVADOR COLOMBIANO;1203,0.0,0.0
SANTA ROSA DE VITERBO;HUGO OSVALDO ROBAYO PEDRAZA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;194,SANTA ROSA DE VITERBO;HUGO OSVALDO ROBAYO PEDRAZA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;194,0.0,0.0
SANTA ROSA DE VITERBO;JUAN ALEXIS MARTINEZ FAJARDO;AVANCEMOS POR SANTA ROSA DE VITERBO;1214,SANTA ROSA DE VITERBO;JUAN ALEXIS MARTINEZ FAJARDO;AVANCEMOS POR SANTA ROSA DE VITERBO;1214,0.0,0.0
SANTA ROSA DE VITERBO;SEBASTIAN ERNESTO RUANO RODRIGUEZ;PARTIDO COLOMBIA RENACIENTE;1350,SANTA ROSA DE VITERBO;SEBASTIAN ERNESTO RUANO RODRIGUEZ;PARTIDO COLOMBIA RENACIENTE;1350,0.0,0.0
SANTA ROSA DE VITERBO;WILSON RICARDO BAEZ SOLANO;FIRMEZA LEALTAD Y COMPROMISO;1545,SANTA ROSA DE VITERBO;WILSON RICARDO BAEZ SOLANO;FIRMEZA LEALTAD Y COMPROMISO;1545,0.0,0.0
SANTA SOFIA;LUIS EDUARDO GONZALEZ FORERO;PARTIDO CENTRO DEMOCRATICO;896,SANTA SOFIA;LUIS EDUARDO GONZALEZ FORERO;PARTIDO CENTRO DEMOCRATICO;896,0.0,0.0
SANTA SOFIA;WILLIAM GUSTAVO PARRA MERCHAN;PARTIDO CONSERVADOR COLOMBIANO;1219,SANTA SOFIA;WILLIAM GUSTAVO PARRA MERCHAN;PARTIDO CONSERVADOR COLOMBIANO;1219,0.0,0.0
SANTANA;CLAUDIA MARINELA AMADO ARIZA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;95,SANTANA;CLAUDIA MARINELA AMADO ARIZA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;95,0.0,0.0
SANTANA;JUAN CARLOS SANCHEZ RINCON;PARTIDO CENTRO DEMOCRATICO;2093,SANTANA;JUAN CARLOS SANCHEZ RINCON;PARTIDO CENTRO DEMOCRATICO;2093,0.0,0.0
SANTANA;PABLO ARTURO CARDENAS TOVAR;PARTIDO CAMBIO RADICAL;123,SANTANA;PABLO ARTURO CARDENAS TOVAR;PARTIDO CAMBIO RADICAL;123,0.0,0.0
SANTANA;RAUL FERNANDO MORENO WALTEROS;UNIDOS DE VERDAD;2791,SANTANA;RAUL FERNANDO MORENO WALTEROS;UNIDOS DE VERDAD;2791,0.0,0.0
SATIVANORTE;JIMENO GARCIA GARCIA;PARTIDO ALIANZA VERDE;915,SATIVANORTE;JIMENO GARCIA GARCIA;PARTIDO ALIANZA VERDE;915,0.0,0.0
SATIVANORTE;JOSE MAXIMINO SUAREZ LEON;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;97,SATIVANORTE;JOSE MAXIMINO SUAREZ LEON;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;97,0.0,0.0
SATIVANORTE;SENAIDA BAEZ LOPEZ;PACTO POR EL CAMPO;904,SATIVANORTE;SENAIDA BAEZ LOPEZ;PACTO POR EL CAMPO;904,0.0,0.0
SATIVASUR;EDISON MANUEL APARICIO ARISMENDY;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;557,SATIVASUR;EDISON MANUEL APARICIO ARISMENDY;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO;557,0.0,0.0
SATIVASUR;NESTOR JULIAN MANRIQUE;PARTIDO LIBERAL COLOMBIANO;460,SATIVASUR;NESTOR JULIAN MANRIQUE;PARTIDO LIBERAL COLOMBIANO;460,0.0,0.0
SIACHOQUE;CESAR LEONARDO MORENO PINEDA;PARTIDO LIBERAL COLOMBIANO;401,SIACHOQUE;CESAR LEONARDO MORENO PINEDA;PARTIDO LIBERAL COLOMBIANO;401,0.0,0.0
SIACHOQUE;JAIRO GRIJALBA LANCHEROS;UNIDOS POR SIACHOQUE;1931,SIACHOQUE;JAIRO GRIJALBA LANCHEROS;UNIDOS POR SIACHOQUE;1931,0.0,0.0
SIACHOQUE;OSCAR ENRIQUE AVILA GALAN;SIACHOQUENSES UNIDOS;1520,SIACHOQUE;OSCAR ENRIQUE AVILA GALAN;SIACHOQUENSES UNIDOS;1520,0.0,0.0
SIACHOQUE;OSCAR RODRIGO MORA BARRERO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;150,SIACHOQUE;OSCAR RODRIGO MORA BARRERO;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;150,0.0,0.0
SIACHOQUE;PLINIO HERNANDEZ GAMBA;PARTIDO CONSERVADOR COLOMBIANO - ASI;867,SIACHOQUE;PLINIO HERNANDEZ GAMBA;PARTIDO CONSERVADOR COLOMBIANO  - ASI;867,0.0,0.0
SOATA;CARLOS JAVIER GUTIERREZ SANDOVAL;SOATA JUNTOS POR UN MEJOR FUTURO;2952,SOATA;CARLOS JAVIER GUTIERREZ SANDOVAL;SOATA JUNTOS POR UN MEJOR FUTURO;2952,0.0,0.0
SOATA;ELMER AYALA MEJIA;ACTIVATE POR LA SOATA DE TODAS Y TODOS - PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1579,SOATA;ELMER AYALA MEJIA;ACTIVATE POR LA SOATA DE TODAS Y TODOS - PARTIDO ALIANZA SOCIAL INDEPENDIENTE;1579,0.0,0.0
SOATA;IVAN DARIO VALBUENA ARANGO;PARTIDO ALIANZA VERDE;866,SOATA;IVAN DARIO VALBUENA ARANGO;PARTIDO ALIANZA VERDE;866,0.0,0.0
SOCHA;CRISTOBAL BARON;SOCHA UNIDOS POR OPORTUNIDADES SOCIALES PARA LA COMUNIDAD;1352,SOCHA;CRISTOBAL BARON;SOCHA UNIDOS POR OPORTUNIDADES SOCIALES PARA LA COMUNIDAD;1352,0.0,0.0
SOCHA;JAISSON ALFREDO CARRENO CALDERON;ES TIEMPO DE AVANZAR;1084,SOCHA;JAISSON ALFREDO CARREÑO CALDERON;ES TIEMPO DE AVANZAR;1084,0.0,0.0
SOCHA;ZANDRA MARIA BERNAL RINCON;PARTIDO CONSERVADOR COLOMBIANO - CENTRO DEMOCRATICO - CAMBIO RADICAL;2082,Centro Democrático,0.0,0.0
SOCOTA;JOSE EFREN CRISTIANO ALBA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;206,SOCOTA;JOSE EFREN CRISTIANO ALBA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;206,0.0,0.0
SOCOTA;JUAN PABLO CRUZ NINO;JUNTOS POR EL DESARROLLO Y BIENESTAR DE SOCOTA;1216,SOCOTA;JUAN PABLO CRUZ NIÑO;JUNTOS POR EL DESARROLLO Y BIENESTAR DE SOCOTA;1216,0.0,0.0
SOCOTA;NIDIA MILENA TORRES PAEZ;PARTIDO COLOMBIA RENACIENTE;164,SOCOTA;NIDIA MILENA TORRES PAEZ;PARTIDO COLOMBIA RENACIENTE;164,0.0,0.0
SOCOTA;PABLO RICARDO LIZARAZO NAVAS;PROGRESAMOS CON EXPERIENCIA Y COMPROMISO SOCIAL;868,SOCOTA;PABLO RICARDO LIZARAZO NAVAS;PROGRESAMOS CON EXPERIENCIA Y COMPROMISO SOCIAL;868,0.0,0.0
SOCOTA;WILLIAM EUSEBIO CORREA DURAN;PARTIDO CENTRO DEMOCRATICO;1829,SOCOTA;WILLIAM EUSEBIO CORREA DURAN;PARTIDO CENTRO DEMOCRATICO;1829,0.0,0.0
SOGAMOSO;ALEXANDER MANRIQUE GUTIERREZ;SOGAMOSO AVANZA PACTO PARA EL PROGRESO;3278,SOGAMOSO;ALEXANDER MANRIQUE GUTIERREZ;SOGAMOSO AVANZA PACTO PARA EL PROGRESO;3278,0.0,0.0
SOGAMOSO;CARLOS JULIO VELANDIA SEPULVEDA;PARTIDO LIBERAL COLOMBIANO;552,SOGAMOSO;CARLOS JULIO VELANDIA SEPULVEDA;PARTIDO LIBERAL COLOMBIANO;552,0.0,0.0
SOGAMOSO;LUIS ALEJANDRO GUTIERREZ SANABRIA;COALICION CIVICA E INDEPENDIENTE POR SOGAMOSO;15702,SOGAMOSO;LUIS ALEJANDRO GUTIERREZ SANABRIA;COALICION CIVICA E INDEPENDIENTE POR SOGAMOSO;15702,0.0,0.0
