MUNNOMBRE,PARNOMBRE,TOTALVOTOSVALIDOS,PORCENTAJE
SORACA;DAVID FELIPE CASTILLO CARDENAS;PARTIDO CAMBIO RADICAL;92,SORACA;David Felipe Castillo Cardenas;PARTIDO CAMBIO RADICAL;92,0.0,0.0
"SORACA;DAVID JARAMILLO MEDINA;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;David Jaramillo Medina;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SORACA;DOMINGO EMILIO PEREZ CUELLAR;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,SORACA;Domingo Emilio Perez Cuellar;PARTIDO POLO DEMOCRATICO ALTERNATIVO;1,0.0,0.0
SORACA;EDGAR ENRIQUE PALACIO MIZRAHI;GSC COLOMBIA JUSTA LIBRES;0,SORACA;Edgar Enrique Palacio Mizrahi;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
SORACA;EDGAR ESPINDOLA NINO;PARTIDO OPCION CIUDADANA;2,SORACA;Edgar Espindola Nino;PARTIDO OPCION CIUDADANA;2,0.0,0.0
SORACA;EDGAR JESUS DIAZ CONTRERAS;PARTIDO CAMBIO RADICAL;12,SORACA;Edgar Jesus Diaz Contreras;PARTIDO CAMBIO RADICAL;12,0.0,0.0
SORACA;EDILSON HUERFANO ORDONEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;6,SORACA;Edilson Huerfano Ordonez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;6,0.0,0.0
SORACA;EDINSON DELGADO RUIZ;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Edinson Delgado Ruiz;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;EDUARDO DAVID SUAREZ MORENO;PARTIDO OPCION CIUDADANA;1,SORACA;Eduardo David Suarez Moreno;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SORACA;EDUARDO EMILIO PACHECO CUELLO;GSC COLOMBIA JUSTA LIBRES;0,SORACA;Eduardo Emilio Pacheco Cuello;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
SORACA;EDUARDO ENRIQUE PULGAR DAZA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2,SORACA;Eduardo Enrique Pulgar Daza;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2,0.0,0.0
SORACA;EDUARDO JOSE GONZALEZ ANGULO;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Eduardo Jose Gonzalez Angulo;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;EDUARDO JOSE TOUS DE LA OSSA;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Eduardo Jose Tous De La Ossa;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;EDWIN ELIAS APARICIO SIERRA;PARTIDO ALIANZA VERDE;2,SORACA;Edwin Elias Aparicio Sierra;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;EDWIN YOBANY VIVAS PEREZ;PARTIDO CAMBIO RADICAL;1,SORACA;Edwin Yobany Vivas Perez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;EFRAIN JOSE CEPEDA SARABIA;PARTIDO CONSERVADOR COLOMBIANO;3,SORACA;Efrain Jose Cepeda Sarabia;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
SORACA;ELEAZAR ALFONSO DURAN MORA;PARTIDO LIBERAL COLOMBIANO;4,SORACA;Eleazar Alfonso Duran Mora;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
SORACA;ERNESTO MACIAS TOVAR;PARTIDO CENTRO DEMOCRATICO;5,SORACA;Ernesto Macias Tovar;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
SORACA;EVAMARIA URIBE TOBON;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Evamaria Uribe Tobon;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;EVERTH BUSTAMANTE GARCIA;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Everth Bustamante Garcia;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;FABIAN ARTURO ORTIZ WILCHES;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Fabian Arturo Ortiz Wilches;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;FABIAN GERARDO CASTILLO SUAREZ;PARTIDO CAMBIO RADICAL;1,SORACA;Fabian Gerardo Castillo Suarez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;FABIO ALEJANDRO MARINO VARGAS;PARTIDO ALIANZA VERDE;1,SORACA;Fabio Alejandro Marino Vargas;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;FELICIANO VALENCIA MEDINA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;13,SORACA;Feliciano Valencia Medina;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;13,0.0,0.0
SORACA;FELIX BIENVENIDO ARINO FERNANDEZ;PARTIDO CAMBIO RADICAL;1,SORACA;Felix Bienvenido Arino Fernandez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;FRANCISCO JAVIER CHAUX CORTES;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Francisco Javier Chaux Cortes;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;FREDY HERNAN PEREZ;PARTIDO CAMBIO RADICAL;1,SORACA;Fredy Hernan Perez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;FREDY OCTAVIO CASTELLANOS CONTRERAS;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Fredy Octavio Castellanos Contreras;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;GEONEY SANABRIA CABULO;PARTIDO ALIANZA VERDE;1,SORACA;Geoney Sanabria Cabulo;PARTIDO ALIANZA VERDE;1,0.0,0.0
"SORACA;GERARDO DE JESUS VANEGAS ALZATE;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;Gerardo De Jesus Vanegas Alzate;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SORACA;GERMAN VARON COTRINO;PARTIDO CAMBIO RADICAL;10,SORACA;German Varon Cotrino;PARTIDO CAMBIO RADICAL;10,0.0,0.0
SORACA;GLADYS YOHANA CAMACHO HERRENO;PARTIDO POLITICO MIRA;1,SORACA;Gladys Yohana Camacho Herreno;PARTIDO POLITICO MIRA;1,0.0,0.0
SORACA;GLORIA ALEJANDRA MOLINA BUSTOS;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Gloria Alejandra Molina Bustos;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;GLORIA HELENA REBOLLEDO TIGREROS;PARTIDO CAMBIO RADICAL;2,SORACA;Gloria Helena Rebolledo Tigreros;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SORACA;GSC COLOMBIA JUSTA LIBRES;GSC COLOMBIA JUSTA LIBRES;17,SORACA;Gsc Colombia Justa Libres;Gsc Colombia Justa Libres;17,0.0,0.0
SORACA;GSC UNION CON FORTALEZA;GSC UNION CON FORTALEZA;17,SORACA;Gsc Union Con Fortaleza;Gsc Union Con Fortaleza;17,0.0,0.0
SORACA;GUILLERMO GARCIA REALPE;PARTIDO LIBERAL COLOMBIANO;6,SORACA;Guillermo Garcia Realpe;PARTIDO LIBERAL COLOMBIANO;6,0.0,0.0
SORACA;GUILLERMO LEON PALACIO VEGA;PARTIDO CAMBIO RADICAL;6,SORACA;Guillermo Leon Palacio Vega;PARTIDO CAMBIO RADICAL;6,0.0,0.0
"SORACA;GUSTAVO BOLIVAR MORENO;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";6","SORACA;Gustavo Bolivar Moreno;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";6",0.0,0.0
SORACA;HAROLD GUERRERO LOPEZ;PARTIDO CAMBIO RADICAL;4,SORACA;Harold Guerrero Lopez;PARTIDO CAMBIO RADICAL;4,0.0,0.0
"SORACA;HECTOR AUGUSTO ROJAS CASTANO;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1","SORACA;Hector Augusto Rojas Castano;""MOVIMIENTO TODOS SOMOS COLOMBIA """"TSC"""""";1",0.0,0.0
SORACA;HECTOR MARINO ANGULO CAICEDO;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Hector Marino Angulo Caicedo;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;HERIBERTO SANABRIA ASTUDILLO;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Heriberto Sanabria Astudillo;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;HERNAN PENAGOS GIRALDO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Hernan Penagos Giraldo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;HORACIO CORREA GARRIDO;PARTIDO ALIANZA VERDE;1,SORACA;Horacio Correa Garrido;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;HORACIO JOSE SERPA MONCADA;PARTIDO LIBERAL COLOMBIANO;140,SORACA;Horacio Jose Serpa Moncada;PARTIDO LIBERAL COLOMBIANO;140,0.0,0.0
SORACA;HUGO TOVAR MARROQUIN;PARTIDO CONSERVADOR COLOMBIANO;8,SORACA;Hugo Tovar Marroquin;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
SORACA;INSCRIPCION REVOCADA CNE RES NO 1932018;INSCRIPCION REVOCADA CNE RES NO 1932018;3,SORACA;Inscripcion Revocada Cne Res No 1932018;Inscripcion Revocada Cne Res No 1932018;3,0.0,0.0
SORACA;IVAN CEPEDA CASTRO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,SORACA;Ivan Cepeda Castro;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,0.0,0.0
SORACA;IVAN DARIO AGUDELO ZAPATA;PARTIDO LIBERAL COLOMBIANO;7,SORACA;Ivan Dario Agudelo Zapata;PARTIDO LIBERAL COLOMBIANO;7,0.0,0.0
SORACA;IVAN LEONIDAS NAME VASQUEZ;PARTIDO ALIANZA VERDE;75,SORACA;Ivan Leonidas Name Vasquez;PARTIDO ALIANZA VERDE;75,0.0,0.0
SORACA;JAIME ALEJANDRO AMIN HERNANDEZ;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Jaime Alejandro Amin Hernandez;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;JAIME ENRIQUE BEDOYA MONTOYA;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Jaime Enrique Bedoya Montoya;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;JAIME ENRIQUE DURAN BARRERA;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Jaime Enrique Duran Barrera;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;JAIME ISRAEL GARCIA RUEDA;PARTIDO CAMBIO RADICAL;1,SORACA;Jaime Israel Garcia Rueda;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JAVIER ANDRES AVILA SALCEDO;PARTIDO ALIANZA VERDE;2,SORACA;Javier Andres Avila Salcedo;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;JAVIER MAURICIO DELGADO MARTINEZ;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Javier Mauricio Delgado Martinez;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;JAVIER TATO ALVAREZ MONTENEGRO;PARTIDO LIBERAL COLOMBIANO;4,SORACA;Javier Tato Alvarez Montenegro;PARTIDO LIBERAL COLOMBIANO;4,0.0,0.0
SORACA;JEFFERSON VEGA BUITRAGO;PARTIDO CONSERVADOR COLOMBIANO;3,SORACA;Jefferson Vega Buitrago;PARTIDO CONSERVADOR COLOMBIANO;3,0.0,0.0
SORACA;JENIFFER ALEXANDRA GOMEZ PENALOZA;PARTIDO CAMBIO RADICAL;1,SORACA;Jeniffer Alexandra Gomez Penaloza;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JENNY PAOLA VARGAS LOPEZ;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Jenny Paola Vargas Lopez;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;JESSICA YANIRIS MURCIA MURCIA;PARTIDO POLITICO MIRA;1,SORACA;Jessica Yaniris Murcia Murcia;PARTIDO POLITICO MIRA;1,0.0,0.0
SORACA;JESUS ALBERTO CASTILLA SALAZAR;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,SORACA;Jesus Alberto Castilla Salazar;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,0.0,0.0
SORACA;JESUS MARIA RAMIREZ GUERRERO;PARTIDO ALIANZA VERDE;1,SORACA;Jesus Maria Ramirez Guerrero;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;JHON LEONCIO JARAMILLO RIANO;PARTIDO OPCION CIUDADANA;1,SORACA;Jhon Leoncio Jaramillo Riano;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SORACA;JOHN MILTON RODRIGUEZ GONZALEZ;GSC COLOMBIA JUSTA LIBRES;0,SORACA;John Milton Rodriguez Gonzalez;GSC COLOMBIA JUSTA LIBRES;0,0.0,0.0
"SORACA;JONATAN TAMAYO PEREZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2","SORACA;Jonatan Tamayo Perez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";2",0.0,0.0
SORACA;JORGE DANIEL BORJA JAYK;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Jorge Daniel Borja Jayk;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;JORGE DAVID BARRETO RINCON;PARTIDO CAMBIO RADICAL;1,SORACA;Jorge David Barreto Rincon;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JORGE EDILSON CARO CANCELADO;PARTIDO LIBERAL COLOMBIANO;10,SORACA;Jorge Edilson Caro Cancelado;PARTIDO LIBERAL COLOMBIANO;10,0.0,0.0
SORACA;JORGE EDUARDO ARBELAEZ HOYOS;PARTIDO ALIANZA VERDE;1,SORACA;Jorge Eduardo Arbelaez Hoyos;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;JORGE EDUARDO LONDONO ULLOA;PARTIDO ALIANZA VERDE;803,SORACA;Jorge Eduardo Londono Ulloa;PARTIDO ALIANZA VERDE;803,0.0,0.0
SORACA;JORGE ELIECER GUEVARA;PARTIDO ALIANZA VERDE;4,SORACA;Jorge Eliecer Guevara;PARTIDO ALIANZA VERDE;4,0.0,0.0
SORACA;JORGE ELIECER TARAZONA HERNANDEZ;PARTIDO LIBERAL COLOMBIANO;3,SORACA;Jorge Eliecer Tarazona Hernandez;PARTIDO LIBERAL COLOMBIANO;3,0.0,0.0
SORACA;JORGE ELIESER PRIETO RIVEROS;PARTIDO ALIANZA VERDE;1,SORACA;Jorge Elieser Prieto Riveros;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;JORGE ENRIQUE ROBLEDO CASTILLO;PARTIDO POLO DEMOCRATICO ALTERNATIVO;20,SORACA;Jorge Enrique Robledo Castillo;PARTIDO POLO DEMOCRATICO ALTERNATIVO;20,0.0,0.0
SORACA;JOSE ADOLFO HERRERA AGUIRRE;PARTIDO CAMBIO RADICAL;1,SORACA;Jose Adolfo Herrera Aguirre;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JOSE ANTONIO RODRIGUEZ MONTENEGRO;PARTIDO CAMBIO RADICAL;2,SORACA;Jose Antonio Rodriguez Montenegro;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SORACA;JOSE BENJAMIN CANON CUBILLOS;PARTIDO OPCION CIUDADANA;1,SORACA;Jose Benjamin Canon Cubillos;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SORACA;JOSE DAVID NAME CARDOZO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Jose David Name Cardozo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;JOSE LEOMAR CORTES DELGADO;PARTIDO CAMBIO RADICAL;1,SORACA;Jose Leomar Cortes Delgado;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JOSE LUIS PEREZ OYUELA;PARTIDO CAMBIO RADICAL;1,SORACA;Jose Luis Perez Oyuela;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JOSE MAURICIO MORA RODRIGUEZ;PARTIDO ALIANZA VERDE;1,SORACA;Jose Mauricio Mora Rodriguez;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;JOSE OVIDIO CLAROS POLANCO;PARTIDO CAMBIO RADICAL;1,SORACA;Jose Ovidio Claros Polanco;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JUAN ALFONSO FIERRO MANRIQUE;PARTIDO CAMBIO RADICAL;2,SORACA;Juan Alfonso Fierro Manrique;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SORACA;JUAN BAUTISTA AMUD MARTINEZ;PARTIDO ALIANZA VERDE;2,SORACA;Juan Bautista Amud Martinez;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;JUAN CARLOS BARRERA VALENCIA;PARTIDO ALIANZA VERDE;3,SORACA;Juan Carlos Barrera Valencia;PARTIDO ALIANZA VERDE;3,0.0,0.0
SORACA;JUAN CARLOS CLAVIJO FERNANDEZ;PARTIDO CAMBIO RADICAL;1,SORACA;Juan Carlos Clavijo Fernandez;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;JUAN MANUEL CORZO ROMAN;PARTIDO CONSERVADOR COLOMBIANO;1,SORACA;Juan Manuel Corzo Roman;PARTIDO CONSERVADOR COLOMBIANO;1,0.0,0.0
SORACA;JUAN SAMY MERHEG MARUN;PARTIDO CONSERVADOR COLOMBIANO;10,SORACA;Juan Samy Merheg Marun;PARTIDO CONSERVADOR COLOMBIANO;10,0.0,0.0
SORACA;JULIA ISABEL ESCALLON SALGAR;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Julia Isabel Escallon Salgar;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;JULIAN ANDRES GARCIA CORTES;PARTIDO ALIANZA VERDE;2,SORACA;Julian Andres Garcia Cortes;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;JULIANA MARIA ESCALANTE GARCIA;PARTIDO CAMBIO RADICAL;2,SORACA;Juliana Maria Escalante Garcia;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SORACA;JULY TATIANA GALEANO SANCHEZ;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;July Tatiana Galeano Sanchez;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;LEON RIGOBERTO BARON NEIRA;PARTIDO CENTRO DEMOCRATICO;13,SORACA;Leon Rigoberto Baron Neira;PARTIDO CENTRO DEMOCRATICO;13,0.0,0.0
SORACA;LESZLI KALLI LOPEZ;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Leszli Kalli Lopez;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;LICEL CRISTINA DUMAR HERAZO;PARTIDO OPCION CIUDADANA;3,SORACA;Licel Cristina Dumar Herazo;PARTIDO OPCION CIUDADANA;3,0.0,0.0
SORACA;LIDIO ARTURO GARCIA TURBAY;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Lidio Arturo Garcia Turbay;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;LIGIO GOMEZ GOMEZ;PARTIDO OPCION CIUDADANA;18,SORACA;Ligio Gomez Gomez;PARTIDO OPCION CIUDADANA;18,0.0,0.0
SORACA;LIYI PAOLA CARDOZO TRIBILCOCK;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Liyi Paola Cardozo Tribilcock;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;LUIS EDUARDO DIAZ GRANADOS TORRES;PARTIDO CAMBIO RADICAL;2,SORACA;Luis Eduardo Diaz Granados Torres;PARTIDO CAMBIO RADICAL;2,0.0,0.0
SORACA;LUIS EVELIS ANDRADE CASAMA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;5,SORACA;Luis Evelis Andrade Casama;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL  MAIS;5,0.0,0.0
SORACA;LUIS FERNANDO VELASCO CHAVES;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Luis Fernando Velasco Chaves;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;LUIS IVAN MARULANDA GOMEZ;PARTIDO ALIANZA VERDE;12,SORACA;Luis Ivan Marulanda Gomez;PARTIDO ALIANZA VERDE;12,0.0,0.0
SORACA;LUIS MANUEL RIVAS PARRA;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Luis Manuel Rivas Parra;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;LUIS OSWALDO PARADA PRIETO;PARTIDO CENTRO DEMOCRATICO;3,SORACA;Luis Oswaldo Parada Prieto;PARTIDO CENTRO DEMOCRATICO;3,0.0,0.0
SORACA;LUZ DARY LOZANO ALVARADO;PARTIDO OPCION CIUDADANA;1,SORACA;Luz Dary Lozano Alvarado;PARTIDO OPCION CIUDADANA;1,0.0,0.0
SORACA;LUZ PIEDAD VALENCIA FRANCO;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Luz Piedad Valencia Franco;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;MANFRI PARRA GARAY;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,SORACA;Manfri Parra Garay;PARTIDO POLO DEMOCRATICO ALTERNATIVO;2,0.0,0.0
SORACA;MANUEL GUILLERMO MORA JARAMILLO;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Manuel Guillermo Mora Jaramillo;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;MARCO ANTONIO MEJIA TORRES;PARTIDO ALIANZA VERDE;1,SORACA;Marco Antonio Mejia Torres;PARTIDO ALIANZA VERDE;1,0.0,0.0
SORACA;MARIA CLAUDIA GUTIERREZ CASAS;PARTIDO CAMBIO RADICAL;1,SORACA;Maria Claudia Gutierrez Casas;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;MARIA DEL ROSARIO GUERRA DE LA ESPRIELLA;PARTIDO CENTRO DEMOCRATICO;5,SORACA;Maria Del Rosario Guerra De La Espriella;PARTIDO CENTRO DEMOCRATICO;5,0.0,0.0
"SORACA;MARIA FERNANDA GARCIA ARROYAVE;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;Maria Fernanda Garcia Arroyave;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
SORACA;MARIA NORA ARISTIZABAL RAMIREZ;PARTIDO POLITICO MIRA;2,SORACA;Maria Nora Aristizabal Ramirez;PARTIDO POLITICO MIRA;2,0.0,0.0
SORACA;MARIA REGINA ZULUAGA HENAO;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Maria Regina Zuluaga Henao;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
"SORACA;MARIA SUSANA MUHAMAD GONZALEZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1","SORACA;Maria Susana Muhamad Gonzalez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";1",0.0,0.0
"SORACA;MARIELA PUERTO ALVAREZ;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";4","SORACA;Mariela Puerto Alvarez;""COALICION LISTA DE LA DECENCIA (ASI;UP;MAIS)"";4",0.0,0.0
SORACA;MARIO ALBERTO CASTANO PEREZ;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Mario Alberto Castano Perez;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
SORACA;MARITZA MARTINEZ ARISTIZABAL;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;2,SORACA;Maritza Martinez Aristizabal;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;2,0.0,0.0
SORACA;MAURICIO GOMEZ AMIN;PARTIDO LIBERAL COLOMBIANO;21,SORACA;Mauricio Gomez Amin;PARTIDO LIBERAL COLOMBIANO;21,0.0,0.0
SORACA;MIGUEL AMIN ESCAF;PARTIDO SOCIAL DE UNIDAD NACIONAL PARTIDO DE LA U;1,SORACA;Miguel Amin Escaf;PARTIDO SOCIAL DE UNIDAD NACIONAL  PARTIDO DE LA U;1,0.0,0.0
SORACA;MIGUEL ANGEL PINTO HERNANDEZ;PARTIDO LIBERAL COLOMBIANO;1,SORACA;Miguel Angel Pinto Hernandez;PARTIDO LIBERAL COLOMBIANO;1,0.0,0.0
SORACA;MIGUEL GOMEZ MARTINEZ;PARTIDO CONSERVADOR COLOMBIANO;8,SORACA;Miguel Gomez Martinez;PARTIDO CONSERVADOR COLOMBIANO;8,0.0,0.0
SORACA;MIGUEL HUMBERTO GAMEZ SOTO;PARTIDO CAMBIO RADICAL;1,SORACA;Miguel Humberto Gamez Soto;PARTIDO CAMBIO RADICAL;1,0.0,0.0
SORACA;MILLA PATRICIA ROMERO SOTO;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Milla Patricia Romero Soto;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;MOVIMIENTO ALTERNATIVO INDIGENA Y SOCIAL MAIS;11,SORACA;Movimiento Alternativo Indigena Y Social  Mais;Movimiento Alternativo Indigena Y Social  Mais;11,0.0,0.0
SORACA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA AICO;1,SORACA;Movimiento Autoridades Indigenas De Colombia  Aico;Movimiento Autoridades Indigenas De Colombia  Aico;1,0.0,0.0
SORACA;MOVIMIENTO INDIGENA AMBIENTAL MIA;MOVIMIENTO INDIGENA AMBIENTAL MIA;1,SORACA;Movimiento Indigena Ambiental Mia;Movimiento Indigena Ambiental Mia;1,0.0,0.0
SORACA;NICOLAS REINEL PICON BARRERA;PARTIDO ALIANZA VERDE;2,SORACA;Nicolas Reinel Picon Barrera;PARTIDO ALIANZA VERDE;2,0.0,0.0
SORACA;NOHORA STELLA TOVAR REY;PARTIDO CENTRO DEMOCRATICO;1,SORACA;Nohora Stella Tovar Rey;PARTIDO CENTRO DEMOCRATICO;1,0.0,0.0
SORACA;NORA MARIA GARCIA BURGOS;PARTIDO CONSERVADOR COLOMBIANO;2,SORACA;Nora Maria Garcia Burgos;PARTIDO CONSERVADOR COLOMBIANO;2,0.0,0.0
SORACA;OLGA BEATRIZ GONZALEZ CORREA;PARTIDO LIBERAL COLOMBIANO;2,SORACA;Olga Beatriz Gonzalez Correa;PARTIDO LIBERAL COLOMBIANO;2,0.0,0.0
