MUNNOMBRE;PARNOMBRE;VOTOS
PAYA;Polo Democrático Alternativo;12
PAZ DE RIO;Alianza Verde;1076
PAZ DE RIO;Asociacion De Autoridades Tradicionales Indigenas Opic;1
PAZ DE RIO;Asodeportes;1
PAZ DE RIO;Asopra;1
PAZ DE RIO;Cambio Radical;161
PAZ DE RIO;Centro Democrático;38
PAZ DE RIO;Movimiento MIRA;9
PAZ DE RIO;PARTIDO UNION PATRIOTICA  UP;7
PAZ DE RIO;Partido Conservador Colombiano;241
PAZ DE RIO;Partido Liberal Colombiano;125
PAZ DE RIO;Partido Union Patriotica  Up;4
PAZ DE RIO;Partido de la U;141
PAZ DE RIO;Polo Democrático Alternativo;28
PAZ DE RIO;Renovacion Etnica De Colombia;2
PESCA;Afrovides;1
PESCA;Alianza Verde;308
PESCA;Cambio Radical;82
PESCA;Candidatura No Aceptada;2
PESCA;Centro Democrático;536
PESCA;Fund Para El Des La Solidari Y La Integ De Las Comun;1
PESCA;Fundacion Esperanza Afro Esafro;1
PESCA;Fundacion Forfuturo;1
PESCA;Los Palenkes  Bellavista  Ch;1
PESCA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
PESCA;Movimiento MIRA;13
PESCA;PARTIDO UNION PATRIOTICA  UP;5
PESCA;Partido Conservador Colombiano;787
PESCA;Partido Liberal Colombiano;157
PESCA;Partido Union Patriotica  Up;2
PESCA;Partido de la U;299
PESCA;Polo Democrático Alternativo;52
PESCA;Renovacion Etnica De Colombia;2
PESCA;Unete;1
PISBA;Alianza Verde;11
PISBA;Cambio Radical;6
PISBA;Centro Democrático;18
PISBA;Movimiento MIRA;1
PISBA;PARTIDO UNION PATRIOTICA  UP;2
PISBA;Partido Conservador Colombiano;282
PISBA;Partido Liberal Colombiano;13
PISBA;Partido de la U;145
PISBA;Polo Democrático Alternativo;7
PUERTO BOYACA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
PUERTO BOYACA;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;4
PUERTO BOYACA;ASOCONEGUA;44
PUERTO BOYACA;ASOPRA;2
PUERTO BOYACA;Afrovides;13
PUERTO BOYACA;Aimac;4
PUERTO BOYACA;Alianza Verde;969
PUERTO BOYACA;Asoc De Afrodescendientes Del Magd Medio Afrodmam;3
PUERTO BOYACA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;2
PUERTO BOYACA;Asoc Regional De Afrocol La Minga Afrominga;1
PUERTO BOYACA;Asociacion De Autoridades Tradicionales Indigenas Opic;2
PUERTO BOYACA;Asoconegua;17
PUERTO BOYACA;Asodeportes;1
PUERTO BOYACA;Asopra;4
PUERTO BOYACA;CONS COMUNI DE LOS CORREGI DE SAN ANTONIO Y EL CASTILLO;1
PUERTO BOYACA;CORPORACION PODER CIUDADANO;2
PUERTO BOYACA;Cambio Radical;987
PUERTO BOYACA;Candidatura No Aceptada;59
PUERTO BOYACA;Centro Democrático;1372
PUERTO BOYACA;Cons Comuni De Los Corregi De San Antonio Y El Castillo;1
PUERTO BOYACA;Corp Nelson Mandela Cormandela;2
PUERTO BOYACA;Corporacion Afroetnicos;2
PUERTO BOYACA;Corporacion Poder Ciudadano;3
PUERTO BOYACA;Eat Botica Comunitaria Del Valle Del Cauca;3
PUERTO BOYACA;FUND PARA EL DESARROLLO  DE LA CUEN DEL PACIFICO COL;1
PUERTO BOYACA;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
PUERTO BOYACA;FUNDACION EBANO DE COLOMBIA FUNECO;26
PUERTO BOYACA;FUNDACION FORFUTURO;3
PUERTO BOYACA;Fund Para El Des Integ Del Afrodescendiente Fundiafro;1
PUERTO BOYACA;Fund Para El Des La Solidari Y La Integ De Las Comun;10
PUERTO BOYACA;Fundacion Ebano De Colombia Funeco;7
PUERTO BOYACA;Fundacion Esperanza Afro Esafro;3
PUERTO BOYACA;Fundacion Forfuturo;3
PUERTO BOYACA;Fundacion Intensidad Fundain;2
PUERTO BOYACA;Funproesat;1
PUERTO BOYACA;LOS PALENKES  BELLAVISTA  CH;1
PUERTO BOYACA;Los Palenkes  Bellavista  Ch;1
PUERTO BOYACA;MAIS;5
PUERTO BOYACA;MIO;4
PUERTO BOYACA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;2
PUERTO BOYACA;MOVIMIENTO AFROCOLOMBIANO SOCIOAMBIENTALISTA MACOAS;1
PUERTO BOYACA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;3
PUERTO BOYACA;Mov Unidad Indigena Y Popular Por Col Muipc;2
PUERTO BOYACA;Movimiento Afrocolombiano Socioambientalista Macoas;2
PUERTO BOYACA;Movimiento Autoridades Indigenas De Colombia  Aico;2
PUERTO BOYACA;Movimiento MIRA;424
PUERTO BOYACA;ORG ETNICA COMUNITARIA AFRO COLOMBIANA OECA;2
PUERTO BOYACA;Org Etnica Comunitaria Afro Colombiana Oeca;2
PUERTO BOYACA;PARTIDO UNION PATRIOTICA  UP;29
PUERTO BOYACA;Partido Conservador Colombiano;342
PUERTO BOYACA;Partido Liberal Colombiano;2874
PUERTO BOYACA;Partido Union Patriotica  Up;29
PUERTO BOYACA;Partido de la U;1060
PUERTO BOYACA;Polo Democrático Alternativo;366
PUERTO BOYACA;RENOVACION ETNICA DE COLOMBIA;1
PUERTO BOYACA;Renovacion Etnica De Colombia;2
PUERTO BOYACA;Si Se Puede;2
PUERTO BOYACA;Unete;3
PUERTO BOYACA;Via Nueva;1
QUIPAMA;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;1
QUIPAMA;Alianza Verde;254
QUIPAMA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
QUIPAMA;Asodeportes;1
QUIPAMA;Cambio Radical;54
QUIPAMA;Candidatura No Aceptada;15
QUIPAMA;Centro Democrático;191
QUIPAMA;Fund Para El Des La Solidari Y La Integ De Las Comun;2
QUIPAMA;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
QUIPAMA;Fundacion Esperanza Afro Esafro;1
QUIPAMA;Fundacion Intensidad Fundain;1
QUIPAMA;MAIS;1
QUIPAMA;Movimiento MIRA;13
QUIPAMA;PARTIDO UNION PATRIOTICA  UP;3
QUIPAMA;Partido Conservador Colombiano;202
QUIPAMA;Partido Liberal Colombiano;518
QUIPAMA;Partido Union Patriotica  Up;3
QUIPAMA;Partido de la U;144
QUIPAMA;Polo Democrático Alternativo;23
QUIPAMA;Renovacion Etnica De Colombia;1
QUIPAMA;Si Se Puede;1
QUIPAMA;Unete;2
RAMIRIQUI;ASODEPORTES;1
RAMIRIQUI;Alianza Verde;206
RAMIRIQUI;Asoconegua;1
RAMIRIQUI;CORPORACION PODER CIUDADANO;1
RAMIRIQUI;Cambio Radical;354
RAMIRIQUI;Candidatura No Aceptada;5
RAMIRIQUI;Centro Democrático;325
RAMIRIQUI;FUND PARA EL DESARROLLO  DE LA CUEN DEL PACIFICO COL;1
RAMIRIQUI;FUNDACION EBANO DE COLOMBIA FUNECO;6
RAMIRIQUI;Fundacion Forfuturo;2
RAMIRIQUI;MAIS;1
RAMIRIQUI;Movimiento MIRA;35
RAMIRIQUI;PARTIDO UNION PATRIOTICA  UP;20
RAMIRIQUI;Partido Conservador Colombiano;385
RAMIRIQUI;Partido Liberal Colombiano;1067
RAMIRIQUI;Partido Union Patriotica  Up;8
RAMIRIQUI;Partido de la U;177
RAMIRIQUI;Polo Democrático Alternativo;82
RAMIRIQUI;RENOVACION ETNICA DE COLOMBIA;1
RAMIRIQUI;Via Nueva;1
RAQUIRA;Afrovides;1
RAQUIRA;Alianza Verde;121
RAQUIRA;Asoc Regional De Afrocol La Minga Afrominga;1
RAQUIRA;CORPORACION PODER CIUDADANO;1
RAQUIRA;Cambio Radical;554
RAQUIRA;Candidatura No Aceptada;11
RAQUIRA;Centro Democrático;208
RAQUIRA;Corp Nelson Mandela Cormandela;1
RAQUIRA;Fundacion Ebano De Colombia Funeco;1
RAQUIRA;MOVIMIENTO AUTORIDADES INDIGENAS DE COLOMBIA  AICO;1
RAQUIRA;Mov Unidad Indigena Y Popular Por Col Muipc;1
RAQUIRA;Movimiento MIRA;23
RAQUIRA;Org Etnica Comunitaria Afro Colombiana Oeca;1
RAQUIRA;PARTIDO UNION PATRIOTICA  UP;6
RAQUIRA;Partido Conservador Colombiano;257
RAQUIRA;Partido Liberal Colombiano;207
RAQUIRA;Partido Union Patriotica  Up;1
RAQUIRA;Partido de la U;226
RAQUIRA;Polo Democrático Alternativo;21
RAQUIRA;RENOVACION ETNICA DE COLOMBIA;1
RONDON;Alianza Verde;32
RONDON;Asoconegua;1
RONDON;Cambio Radical;34
RONDON;Candidatura No Aceptada;5
RONDON;Centro Democrático;108
RONDON;MIO;2
RONDON;Movimiento MIRA;5
RONDON;PARTIDO UNION PATRIOTICA  UP;3
RONDON;Partido Conservador Colombiano;470
RONDON;Partido Liberal Colombiano;174
RONDON;Partido de la U;78
RONDON;Polo Democrático Alternativo;11
RONDON;Renovacion Etnica De Colombia;1
RONDON;Unete;1
SABOYA;ASOPRA;1
SABOYA;Alianza Verde;757
SABOYA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SABOYA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
SABOYA;Asoconegua;1
SABOYA;CORPORACION PODER CIUDADANO;1
SABOYA;Cambio Radical;290
SABOYA;Candidatura No Aceptada;10
SABOYA;Centro Democrático;749
SABOYA;Corporacion Poder Ciudadano;1
SABOYA;Embera Chami Del Resguardo Indigena  Dachi Agore Drua;1
SABOYA;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
SABOYA;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
SABOYA;Fundacion Esperanza Afro Esafro;1
SABOYA;LOS PALENKES  BELLAVISTA  CH;1
SABOYA;MAIS;1
SABOYA;Mov Unidad Indigena Y Popular Por Col Muipc;1
SABOYA;Movimiento Afrocolombiano Socioambientalista Macoas;1
SABOYA;Movimiento Autoridades Indigenas De Colombia  Aico;1
SABOYA;Movimiento MIRA;127
SABOYA;PARTIDO UNION PATRIOTICA  UP;9
SABOYA;Partido Conservador Colombiano;611
SABOYA;Partido Liberal Colombiano;535
SABOYA;Partido Union Patriotica  Up;12
SABOYA;Partido de la U;302
SABOYA;Polo Democrático Alternativo;65
SACHICA;Alianza Verde;100
SACHICA;Asopra;3
SACHICA;Cambio Radical;116
SACHICA;Candidatura No Aceptada;1
SACHICA;Centro Democrático;83
SACHICA;FUNDACION EBANO DE COLOMBIA FUNECO;1
SACHICA;Fundacion Ebano De Colombia Funeco;1
SACHICA;Fundacion Intensidad Fundain;1
SACHICA;MAIS;1
SACHICA;Movimiento MIRA;51
SACHICA;PARTIDO UNION PATRIOTICA  UP;4
SACHICA;Partido Conservador Colombiano;60
SACHICA;Partido Liberal Colombiano;500
SACHICA;Partido Union Patriotica  Up;5
SACHICA;Partido de la U;683
SACHICA;Polo Democrático Alternativo;24
SAMACA;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;1
SAMACA;ASODEPORTES;1
SAMACA;ASOPRA;1
SAMACA;Aimac;1
SAMACA;Alianza Verde;911
SAMACA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SAMACA;Asoconegua;2
SAMACA;Asopra;1
SAMACA;Cambio Radical;112
SAMACA;Candidatura No Aceptada;1
SAMACA;Centro Democrático;63
SAMACA;Corporacion Poder Ciudadano;1
SAMACA;Fundacion Afrocolombianos En Accion;1
SAMACA;MAIS;2
SAMACA;Mov Unidad Indigena Y Popular Por Col Muipc;1
SAMACA;Movimiento Autoridades Indigenas De Colombia  Aico;3
SAMACA;Movimiento MIRA;54
SAMACA;Org Etnica Comunitaria Afro Colombiana Oeca;1
SAMACA;PARTIDO UNION PATRIOTICA  UP;4
SAMACA;Partido Conservador Colombiano;90
SAMACA;Partido Liberal Colombiano;276
SAMACA;Partido Union Patriotica  Up;6
SAMACA;Partido de la U;4422
SAMACA;Polo Democrático Alternativo;74
SAMACA;RENOVACION ETNICA DE COLOMBIA;2
SAN EDUARDO;Alianza Verde;10
SAN EDUARDO;Cambio Radical;42
SAN EDUARDO;Candidatura No Aceptada;1
SAN EDUARDO;Centro Democrático;75
SAN EDUARDO;Movimiento MIRA;7
SAN EDUARDO;PARTIDO UNION PATRIOTICA  UP;2
SAN EDUARDO;Partido Conservador Colombiano;81
SAN EDUARDO;Partido Liberal Colombiano;200
SAN EDUARDO;Partido Union Patriotica  Up;1
SAN EDUARDO;Partido de la U;109
SAN EDUARDO;Polo Democrático Alternativo;11
SAN JOSE DE PARE;ASODEPORTES;2
SAN JOSE DE PARE;Alianza Verde;836
SAN JOSE DE PARE;Cambio Radical;36
SAN JOSE DE PARE;Candidatura No Aceptada;8
SAN JOSE DE PARE;Centro Democrático;159
SAN JOSE DE PARE;Fund Para El Des La Solidari Y La Integ De Las Comun;1
SAN JOSE DE PARE;Fundacion Afrocolombianos En Accion;1
SAN JOSE DE PARE;Fundacion Cultural Costa Caribe Funculcosta;1
SAN JOSE DE PARE;Fundacion Forfuturo;1
SAN JOSE DE PARE;Los Palenkes  Bellavista  Ch;1
SAN JOSE DE PARE;Mov Unidad Indigena Y Popular Por Col Muipc;1
SAN JOSE DE PARE;Movimiento Afrocolombiano Socioambientalista Macoas;1
SAN JOSE DE PARE;Movimiento MIRA;6
SAN JOSE DE PARE;PARTIDO UNION PATRIOTICA  UP;4
SAN JOSE DE PARE;Partido Conservador Colombiano;326
SAN JOSE DE PARE;Partido Liberal Colombiano;279
SAN JOSE DE PARE;Partido Union Patriotica  Up;5
SAN JOSE DE PARE;Partido de la U;198
SAN JOSE DE PARE;Polo Democrático Alternativo;23
SAN LUIS DE GACENO;Alianza Verde;109
SAN LUIS DE GACENO;Cambio Radical;85
SAN LUIS DE GACENO;Candidatura No Aceptada;8
SAN LUIS DE GACENO;Centro Democrático;223
SAN LUIS DE GACENO;Funproesat;1
SAN LUIS DE GACENO;MAIS;1
SAN LUIS DE GACENO;Movimiento MIRA;15
SAN LUIS DE GACENO;PARTIDO UNION PATRIOTICA  UP;3
SAN LUIS DE GACENO;Partido Conservador Colombiano;517
SAN LUIS DE GACENO;Partido Liberal Colombiano;144
SAN LUIS DE GACENO;Partido Union Patriotica  Up;5
SAN LUIS DE GACENO;Partido de la U;423
SAN LUIS DE GACENO;Polo Democrático Alternativo;22
SAN MATEO;Alianza Verde;62
SAN MATEO;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SAN MATEO;Cambio Radical;662
SAN MATEO;Candidatura No Aceptada;5
SAN MATEO;Centro Democrático;420
SAN MATEO;Corp Nelson Mandela Cormandela;1
SAN MATEO;Movimiento MIRA;17
SAN MATEO;PARTIDO UNION PATRIOTICA  UP;2
SAN MATEO;Partido Conservador Colombiano;189
SAN MATEO;Partido Liberal Colombiano;74
SAN MATEO;Partido Union Patriotica  Up;4
SAN MATEO;Partido de la U;88
SAN MATEO;Polo Democrático Alternativo;5
SAN MATEO;Unete;1
SAN MIGUEL DE SEMA;Alianza Verde;47
SAN MIGUEL DE SEMA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
SAN MIGUEL DE SEMA;Cambio Radical;29
SAN MIGUEL DE SEMA;Candidatura No Aceptada;2
SAN MIGUEL DE SEMA;Centro Democrático;77
SAN MIGUEL DE SEMA;Fundacion Ebano De Colombia Funeco;1
SAN MIGUEL DE SEMA;Movimiento MIRA;8
SAN MIGUEL DE SEMA;PARTIDO UNION PATRIOTICA  UP;3
SAN MIGUEL DE SEMA;Partido Conservador Colombiano;185
SAN MIGUEL DE SEMA;Partido Liberal Colombiano;251
SAN MIGUEL DE SEMA;Partido Union Patriotica  Up;2
SAN MIGUEL DE SEMA;Partido de la U;74
SAN MIGUEL DE SEMA;Polo Democrático Alternativo;10
SAN MIGUEL DE SEMA;Unete;1
SAN PABLO DE BORBUR;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;1
SAN PABLO DE BORBUR;ASODEPORTES;1
SAN PABLO DE BORBUR;Afrovides;1
SAN PABLO DE BORBUR;Alianza Verde;115
SAN PABLO DE BORBUR;Asoc De Afrodescendientes Del Magd Medio Afrodmam;1
SAN PABLO DE BORBUR;Asoconegua;2
SAN PABLO DE BORBUR;Cambio Radical;68
SAN PABLO DE BORBUR;Candidatura No Aceptada;40
SAN PABLO DE BORBUR;Centro Democrático;352
SAN PABLO DE BORBUR;Corp Nelson Mandela Cormandela;1
SAN PABLO DE BORBUR;Corp Social E Integ Del Pacifico Corposinpac;1
SAN PABLO DE BORBUR;Eat Botica Comunitaria Del Valle Del Cauca;1
SAN PABLO DE BORBUR;Fund Para El Desarrollo  De La Cuen Del Pacifico Col;1
SAN PABLO DE BORBUR;Mov Unidad Indigena Y Popular Por Col Muipc;1
SAN PABLO DE BORBUR;Movimiento Autoridades Indigenas De Colombia  Aico;1
SAN PABLO DE BORBUR;Movimiento MIRA;16
SAN PABLO DE BORBUR;PARTIDO UNION PATRIOTICA  UP;3
SAN PABLO DE BORBUR;Partido Conservador Colombiano;312
SAN PABLO DE BORBUR;Partido Liberal Colombiano;723
SAN PABLO DE BORBUR;Partido Union Patriotica  Up;3
SAN PABLO DE BORBUR;Partido de la U;287
SAN PABLO DE BORBUR;Polo Democrático Alternativo;90
SAN PABLO DE BORBUR;Unete;1
SANTA MARIA;ASODEPORTES;1
SANTA MARIA;Alianza Verde;102
SANTA MARIA;Asoconegua;1
SANTA MARIA;Cambio Radical;145
SANTA MARIA;Candidatura No Aceptada;1
SANTA MARIA;Centro Democrático;77
SANTA MARIA;FUND PARA EL DESARROLLO  DE LA CUEN DEL PACIFICO COL;1
SANTA MARIA;Fundacion Ebano De Colombia Funeco;1
SANTA MARIA;Fundacion Forfuturo;1
SANTA MARIA;Movimiento MIRA;10
SANTA MARIA;PARTIDO UNION PATRIOTICA  UP;5
SANTA MARIA;Partido Conservador Colombiano;266
SANTA MARIA;Partido Liberal Colombiano;89
SANTA MARIA;Partido Union Patriotica  Up;2
SANTA MARIA;Partido de la U;218
SANTA MARIA;Polo Democrático Alternativo;16
SANTA MARIA;Unete;1
SANTA MARIA;Via Nueva;1
SANTA ROSA DE VITERBO;ASOCONEGUA;1
SANTA ROSA DE VITERBO;ASOPRA;1
SANTA ROSA DE VITERBO;Afrovides;1
SANTA ROSA DE VITERBO;Alianza Verde;343
SANTA ROSA DE VITERBO;Asoconegua;1
SANTA ROSA DE VITERBO;Asopra;2
SANTA ROSA DE VITERBO;Cambio Radical;180
SANTA ROSA DE VITERBO;Candidatura No Aceptada;9
SANTA ROSA DE VITERBO;Centro Democrático;477
SANTA ROSA DE VITERBO;Corporacion Afroetnicos;2
SANTA ROSA DE VITERBO;Corporacion Vides Y Sus Niches;1
SANTA ROSA DE VITERBO;FUNDACION EBANO DE COLOMBIA FUNECO;2
SANTA ROSA DE VITERBO;MAIS;1
SANTA ROSA DE VITERBO;Movimiento MIRA;31
SANTA ROSA DE VITERBO;PARTIDO UNION PATRIOTICA  UP;15
SANTA ROSA DE VITERBO;Partido Conservador Colombiano;993
SANTA ROSA DE VITERBO;Partido Liberal Colombiano;421
SANTA ROSA DE VITERBO;Partido Union Patriotica  Up;6
SANTA ROSA DE VITERBO;Partido de la U;313
SANTA ROSA DE VITERBO;Polo Democrático Alternativo;67
SANTA SOFIA;Alianza Verde;48
SANTA SOFIA;Asoc Regional De Afrocol La Minga Afrominga;1
SANTA SOFIA;Asodeportes;1
SANTA SOFIA;Cambio Radical;125
SANTA SOFIA;Candidatura No Aceptada;5
SANTA SOFIA;Centro Democrático;224
SANTA SOFIA;Fundacion Intensidad Fundain;1
SANTA SOFIA;MAIS;1
SANTA SOFIA;Movimiento MIRA;4
SANTA SOFIA;PARTIDO UNION PATRIOTICA  UP;4
SANTA SOFIA;Partido Conservador Colombiano;453
SANTA SOFIA;Partido Liberal Colombiano;116
SANTA SOFIA;Partido Union Patriotica  Up;2
SANTA SOFIA;Partido de la U;66
SANTA SOFIA;Polo Democrático Alternativo;21
SANTANA;Alianza Verde;119
SANTANA;Cambio Radical;261
SANTANA;Candidatura No Aceptada;7
SANTANA;Centro Democrático;111
SANTANA;Eat Botica Comunitaria Del Valle Del Cauca;1
SANTANA;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
SANTANA;FUNDACION FORFUTURO;1
SANTANA;Fund Para El Des La Solidari Y La Integ De Las Comun;1
SANTANA;Fundacion Forfuturo;1
SANTANA;Mov Unidad Indigena Y Popular Por Col Muipc;1
SANTANA;Movimiento MIRA;12
SANTANA;Partido Conservador Colombiano;757
SANTANA;Partido Liberal Colombiano;1383
SANTANA;Partido Union Patriotica  Up;2
SANTANA;Partido de la U;199
SANTANA;Polo Democrático Alternativo;34
SATIVANORTE;Alianza Verde;88
SATIVANORTE;Asoconegua;1
SATIVANORTE;Asodeportes;1
SATIVANORTE;Cambio Radical;64
SATIVANORTE;Candidatura No Aceptada;11
SATIVANORTE;Centro Democrático;102
SATIVANORTE;MAIS;1
SATIVANORTE;Movimiento MIRA;9
SATIVANORTE;PARTIDO UNION PATRIOTICA  UP;3
SATIVANORTE;Partido Conservador Colombiano;52
SATIVANORTE;Partido Liberal Colombiano;370
SATIVANORTE;Partido Union Patriotica  Up;1
SATIVANORTE;Partido de la U;108
SATIVANORTE;Polo Democrático Alternativo;33
SATIVASUR;Alianza Verde;43
SATIVASUR;Cambio Radical;27
SATIVASUR;Candidatura No Aceptada;1
SATIVASUR;Centro Democrático;97
SATIVASUR;MAIS;1
SATIVASUR;Movimiento MIRA;3
SATIVASUR;Partido Conservador Colombiano;41
SATIVASUR;Partido Liberal Colombiano;212
SATIVASUR;Partido de la U;145
SATIVASUR;Polo Democrático Alternativo;10
SIACHOQUE;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
SIACHOQUE;ASOPRA;1
SIACHOQUE;Aimac;1
SIACHOQUE;Alianza Verde;478
SIACHOQUE;Asoc Regional De Afrocol La Minga Afrominga;1
SIACHOQUE;Asoconegua;1
SIACHOQUE;Asopra;1
SIACHOQUE;Cambio Radical;84
SIACHOQUE;Candidatura No Aceptada;12
SIACHOQUE;Centro Democrático;316
SIACHOQUE;Corp Nelson Mandela Cormandela;1
SIACHOQUE;Corporacion Poder Ciudadano;2
SIACHOQUE;Embera Chami Del Resguardo Indigena  Dachi Agore Drua;1
SIACHOQUE;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
SIACHOQUE;Fund Para El Des La Solidari Y La Integ De Las Comun;1
SIACHOQUE;Fundacion Ebano De Colombia Funeco;1
SIACHOQUE;Fundacion Esperanza Afro Esafro;1
SIACHOQUE;Fundacion Forfuturo;2
SIACHOQUE;LOS PALENKES  BELLAVISTA  CH;1
SIACHOQUE;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
SIACHOQUE;Movimiento Autoridades Indigenas De Colombia  Aico;1
SIACHOQUE;Movimiento MIRA;18
SIACHOQUE;PARTIDO UNION PATRIOTICA  UP;12
SIACHOQUE;Partido Conservador Colombiano;403
SIACHOQUE;Partido Liberal Colombiano;572
SIACHOQUE;Partido Union Patriotica  Up;2
SIACHOQUE;Partido de la U;175
SIACHOQUE;Polo Democrático Alternativo;283
SIACHOQUE;SI SE PUEDE;1
SIACHOQUE;Unete;1
SOATA;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;1
SOATA;Alianza Verde;219
SOATA;Asoconegua;1
SOATA;Asopra;1
SOATA;CORPORACION PODER CIUDADANO;1
SOATA;Cambio Radical;311
SOATA;Candidatura No Aceptada;18
SOATA;Centro Democrático;419
SOATA;Eat Botica Comunitaria Del Valle Del Cauca;1
SOATA;FUNDACION ESPERANZA AFRO ESAFRO;1
SOATA;Fundacion Ebano De Colombia Funeco;2
SOATA;MAIS;2
SOATA;Movimiento MIRA;12
SOATA;PARTIDO UNION PATRIOTICA  UP;8
SOATA;Partido Conservador Colombiano;650
SOATA;Partido Liberal Colombiano;906
SOATA;Partido Union Patriotica  Up;6
SOATA;Partido de la U;514
SOATA;Polo Democrático Alternativo;74
SOCHA;Alianza Verde;329
SOCHA;Asoc De Afrodescendientes Del Magd Medio Afrodmam;1
SOCHA;Asoc De Autoridades Trad Y Cabildos Indigenas De Col;1
SOCHA;Asoconegua;1
SOCHA;Asodeportes;1
SOCHA;Cambio Radical;171
SOCHA;Candidatura No Aceptada;4
SOCHA;Centro Democrático;134
SOCHA;Corporacion Poder Ciudadano;2
SOCHA;Embera Chami Del Resguardo Indigena  Dachi Agore Drua;1
SOCHA;FUNDACION CULTURAL COSTA CARIBE FUNCULCOSTA;1
SOCHA;Funproesat;1
SOCHA;LOS PALENKES  BELLAVISTA  CH;1
SOCHA;MOV UNIDAD INDIGENA Y POPULAR POR COL MUIPC;1
SOCHA;MOVIMIENTO AFROCOLOMBIANO SOCIOAMBIENTALISTA MACOAS;1
SOCHA;Movimiento Afrocolombiano Socioambientalista Macoas;1
SOCHA;Movimiento MIRA;9
SOCHA;PARTIDO UNION PATRIOTICA  UP;8
SOCHA;Partido Conservador Colombiano;390
SOCHA;Partido Liberal Colombiano;692
SOCHA;Partido Union Patriotica  Up;5
SOCHA;Partido de la U;214
SOCHA;Polo Democrático Alternativo;76
SOCHA;Via Nueva;1
SOCOTA;ASOPRA;1
SOCOTA;Afrovides;1
SOCOTA;Alianza Verde;240
SOCOTA;Asociacion De Autoridades Tradicionales Indigenas Opic;1
SOCOTA;Asodeportes;1
SOCOTA;Asopra;1
SOCOTA;Cambio Radical;36
SOCOTA;Candidatura No Aceptada;7
SOCOTA;Centro Democrático;247
SOCOTA;Corp Nelson Mandela Cormandela;1
SOCOTA;Corp Social E Integ Del Pacifico Corposinpac;1
SOCOTA;Eat Botica Comunitaria Del Valle Del Cauca;1
SOCOTA;Fund Para El Des La Solidari Y La Integ De Las Comun;1
SOCOTA;Movimiento Afrocolombiano Socioambientalista Macoas;1
SOCOTA;Movimiento MIRA;7
SOCOTA;PARTIDO UNION PATRIOTICA  UP;7
SOCOTA;Partido Conservador Colombiano;317
SOCOTA;Partido Liberal Colombiano;564
SOCOTA;Partido Union Patriotica  Up;9
SOCOTA;Partido de la U;614
SOCOTA;Polo Democrático Alternativo;45
SOCOTA;RENOVACION ETNICA DE COLOMBIA;1
SOCOTA;Unete;1
SOGAMOSO;ASOC DE AUTORIDADES TRAD Y CABILDOS INDIGENAS DE COL;2
SOGAMOSO;ASOC REGIONAL DE AFROCOL LA MINGA AFROMINGA;4
SOGAMOSO;ASOCONEGUA;2
SOGAMOSO;ASODEPORTES;4
SOGAMOSO;ASOPRA;1
SOGAMOSO;Afrovides;4
SOGAMOSO;Aimac;3
SOGAMOSO;Alianza Verde;1702
SOGAMOSO;Asoc De Afrodescendientes Del Magd Medio Afrodmam;2
SOGAMOSO;Asoc Regional De Afrocol La Minga Afrominga;2
SOGAMOSO;Asociacion De Autoridades Tradicionales Indigenas Opic;4
SOGAMOSO;Asopra;7
SOGAMOSO;CONS COMUNI DE LOS CORREGI DE SAN ANTONIO Y EL CASTILLO;1
SOGAMOSO;CORP SOCIAL E INTEG DEL PACIFICO CORPOSINPAC;1
SOGAMOSO;Cambio Radical;1483
SOGAMOSO;Candidatura No Aceptada;92
SOGAMOSO;Centro Democrático;2537
SOGAMOSO;Cons Comuni De Los Corregi De San Antonio Y El Castillo;1
SOGAMOSO;Corp Nelson Mandela Cormandela;4
SOGAMOSO;Corp Social E Integ Del Pacifico Corposinpac;2
SOGAMOSO;Corporacion Afroetnicos;3
SOGAMOSO;Corporacion Poder Ciudadano;1
SOGAMOSO;Corporacion Vides Y Sus Niches;4
